,Speaker,Response
57,MR. CARTER,"i would not work hard to support any of those. uh – we’ve always had, i think, a lot of constitutional amendments proposed, but the passage of them has been uh – fairly slow, and uh – few and far between. in the two-hundred-year history there’s been a very uh – cautious approach to this. we – quite often we have a transient problem. i – i’m strongly against a- abortion. i think abortion’s wrong. i don’t think the government oughta do anything to encourage abortion. but i don’t favor a constitutional amendment on the subject. but short of the constitutional amendment, and within the confines of the supreme court rulings, i’ll do everything i can to minimize the need for abortions with better sex education, family planning, with better adoptive procedures. i personally don’t believe that the federal government oughta finance abortions, but i – i draw the line and don’t support a constitutional amendment. however, i honor the right of people who seek the constitutional amendments on school busing, on uh – prayer in the schools and an abortion. but among those you named, i won’t actively work for the passage of any of them. "
58,MS. WALTERS,"president ford, your response, please. mr.ford: support the uh – republican uh – platform, which calls for the constitutional amendment that would uh – outlaw abortions. i favor the particular constitutional amendment that would turn over to the states the uh – individual right to the voters in those states uh – the chance to make a decision by public referendum. uh i call that the people amendment. i think if you really believe that the people of a state ought to make a decision on a matter of this kind that uh – we ought to have a federal constitutional amendment that would permit each one of the fifty states to make the choice. uh – i think this is a responsible and a proper way to proceed. uhh – i believe also that uh – there is some merit to a – an amendment that uh – uh – senator everett dirksen uh – proposed very frequently, an amendment that would uh – change the court decision as far as voluntary prayer in public schools. uh – it seems to me that there should have – be an opportunity, uh – as long as it’s voluntary, as long as there is no uh – compulsion whatsoever, that uh – an individual ought to have that right. so in those two cases i think uh – such uh – a constitutional amendment would be proper, and i really don’t think in either case they’re trivial matters. i think they’re matters of very deep conviction, as far as many, many people in this country believe. and therefore, they shouldn’t be treated lightly. but they’re matters that are ah – important. and in those two cases, i would favor them. "
59,MS. WALTERS,mr. maynard to president ford. 
60,MR. MAYNARD,"mr. president, twice you have been the intended victim of would-be assassins using handguns. yet, you remain a steadfast opponent of substantive handgun control. there are now some forty million handguns in this country, going up at the rate of two point five million a year. and tragically, those handguns are frequently purchased for self-protection and wind up being used against a relative or a friend. in light of that, why do you remain so adamant in your opposition to substantive gun control in this country? "
61,MR. FORD,"uh – mr. maynard, uh – the record of gun control, whether it’s one city or another or in some states, does not show that the registration of a gun, handgun, or the registration of the gun owner, has in any way whatsoever decreased the crime rate or the use of that gun in the committing of a crime. the record just doesn’t prove that such legislation or action by a local city council is effective. what we have to do, and this is the crux of the matter, is to make it very, very uh – difficult for a person who uses a gun in the commission of a crime to stay out of jail. if we make the use of a gun in the commission. of a crime a serious criminal offense, and that person is prosecuted, then, in my opinion, we are going after the person who uses the gun for the wrong reason. i don’t believe in the registration of handguns or the registration of the handgun owner. that has not proven to be effective, and therefore, i think the better way is to go after the criminal, the individual who commits a crime in the possession of a gun and uses that gun for a part of his criminal activity. those are the people who ought to be in jail. and the only way to do it is to pass strong legislation so that once apprehended, indicted, convicted, they’ll be in jail and off the streets and not using guns in the commission of a crime. "
62,MR. MAYNARD,"but mr. president, don’t you think that the proliferation of the availability of handguns contributes to the possibility of those crimes being committed. and, there’s a second part to my follow-up, very quickly. there are, as you know and as you’ve said, jurisdictions around the country with strong gun-control laws. the police officials in those cities contend that if there were a national law, to prevent other jurisdictions from providing the weapons that then came into places like new york, that they might have a better handle on the problem. have you considered that in your analysis of the gu- the handgun proliferation problem? "
63,MR. FORD,"yes, i have. and uh – the individuals that uh – with whom i’ve consulted have not uh – convinced me that uh – a national registration of handguns or handgun owners will solve the problem you’re talking about. the person who wants to use a gun for an illegal purpose can get it whether it’s registered or outlawed. they will be obtained. and they are the people who ought to go behind bars. you should not in the process penalize the legitimate handgun owner. and when you go through the process of registration, you in effect, are penalizing that individual who uses his gun for a very legitimate purpose. "
64,MS. WALTERS,governor carter. 
65,MR. CARTER,"i – i think it’s accurate to say that mr. ford’s position on gun control has changed. uh – earlier, uh – mr. levi, his uh – attorney general, put forward a gun control proposal, which mr. ford later, i believe, espoused, that called for the prohibition against the uh sale aw- of the uh – so-called saturday night specials. and it would’ve put uh – very strict uh – uh – control over who owned a handgun. i have been a hunter all my life and happen to own both shotguns, rifles, and a handgun. and uh – the only purpose that i would see in registering uh – handguns and not long guns of any kind would be to prohibit the uh – ownership of those guns by those who’ve used them in the commission of a crime, or who uh – have been proven to be mentally incompetent to own a gun. i believe that limited approach to the – to the question would be uh – advisable, and – and i think, adequate. but that’s as far as i would go with it. "
66,MS. WALTERS,mr. nelson to governor carter. 
67,MR. NELSON,"uh governor, you’ve said the uh – supreme court of today is, uh – as you put it, moving back in a proper direction uh – in rulings that have limited the rights of criminal defendants. and you’ve compared the present supreme court under chief justice burger very favorably with the more liberal court that we had under chief justice warren. so exactly what are you getting at, and can you elaborate on the kind of court you think this country should have? and can you tell us the kind of qualifications and philosophy you would look for as president in making supreme court appointments? "
68,MR. CARTER,"while i was governor of georgia, although i’m not a lawyer, we had complete reform of the georgia court system. we uh – streamlined the structure of the court, put in administrative officers, put a unified court system in, required that all uh – severe sentences be reviewed far uniformity. and, in addition to that put forward a proposal that was adopted and used throughout my own term of office of selection of – for all judges and district attorneys or prosecuting attorneys, on the basis of merit. every time i had a vacancy on the georgia supreme court – and i filled five of those vacancies out of seven total and about half the court of appeals judges, about 35 percent of the trial judges – i was given from an objective panel the five most highly qualified persons in georgia. and from those five, i always chose the first one or second one. so merit selection of judges is the most important single criterion. and i would institute the same kind of procedure as president, not only in judicial appointments, but also in diplomatic appointments. secondly, i think that the burger court has fairly well confirmed the major and – and most far-reaching and most controversial decisions of the warren court. civil rights – uh has been confirmed by the burger court, hasn’t been uh – reversed, and i don’t think there’s any inclination to reverse those basic decisions. the one-man, one-vote rule, which is a very important one that uh – s- struck down the unwarranted influence in the legislature of parsley – uh populated areas of – of the states. the uh – right of indigent or very poor accused persons to uh – legal counsel. uh – i think the burger court has confirmed that basic and very controversial decision of the warren court. also the – the protection of an arrested person against unwarranted persecution in trying to get a false uh – confession. but now i think there have been a couple of instances where the burger court has made technical rulings where an obviously guilty person was later found to be guilty. and i think that in that case uh – some of the more liberal uh – members of the uh – so-called warren court agreed with those decisions. but the only uh – thing i uh – have pointed out was, what i’ve just said, and that there was a need to clarify the technicalities so that you couldn’t be forced to release a person who was obviously guilty just because of a – of a small technicality in the law. and – and that’s a reversal of position uh by the burger court with which i do agree. "
69,MR. NELSON,"governor, i don’t believe you ans- you answered my question though about the kinds of uh people you would be looking for the court, the type of philosophy uh – you would be looking for if you were making appointments to the supreme court as president. "
70,MR. CARTER,"okay, i thought i answered it by saying that it would be on the basis of merit. once the uh – search and analysis procedure had been completed, and once i’m given a list of the five or seven or ten uh – best qualified persons in the country, i would make a selection from among those uh – persons. if the uh – list was, uh – in my opinion, fairly uniform, if there was no outstanding person, then i would undoubtedly choose someone who would most accurately reflect my own basic politi- political philosophy as best i could determine it. which would be uh – to continue the progress that has been made under the last two uh – courts – the warren court and the burger court. i would also like to uh – completely revise our criminal justice system – to do some of the things at the federal level in court reform that i’ve just described, as has been done in georgia and other states. and then i would like to appoint people who would be interested in helping with that. i know that uh chief justice burger is. he hasn’t had help from the administration, from the congress, to carry this out. the uh – emphasis, i think, of the – of the court system uh – should be to interpret the uh – the constitution and the laws uh – equally between property protection and personal protection. but when there’s uh – a very narrow decision – which quite often there’s one that reaches the supreme court – i think the choice should be with human rights. and uh – that would be another factor that i would follow. "
71,MS. WALTERS,president ford. 
72,MR. FORD,"well, i think the answer uh – as to the kind of person that i would select uh – is obvious. i had one opportunity to nominate uh – an individual to the supreme court and i selected the circuit court of appeals judge from illinois, uh – john paul stevens. i selected him because of his outstanding record as a circuit court of appeals judge, and i was very pleased that uh – an overwhelming democratic united states senate, after going into his background, came to the conclusion that he was uh – fit and should serve, and the vote in his behalf was overwhelming. so, i would say somebody in the format of uh – justice stevens would be the kind of an individual that i would uh – select in the future, as i did him in the past. i uh – believe, however, a comment ought to be made about the direction of the uh – burger court, vis-a-vis the uh – court uh – that preceded it. it seems to me that the miranda case was a case that really made it very, very difficult for the – uh police, the law enforcement people in this country to uh – do what they could to make certain that the victim of a crime was protected and that those that commit crimes uh – were properly handled and uh – sent to jail. the miranda case, uh – the burger court uh – is gradually changing, and i’m pleased to see that there are some steps being made by the uh – burger court to modify the so-called miranda decision. uh – i might make a correction uh – of what uh – governor carter said, uh speaking of uh – uh – gun control, uh – yes, it is true, i believe that the sale of uh – saturday night s- specials should be cut out, but he wants the registration of handguns. "
73,MS. WALTERS,mr. kraft. 
74,MR. KRAFT,"uh – mr. president, uh – the country is now uh – in uh – in something that your uh – advisors call an economic pause. i think to most americans that sounds like a – a antiseptic term for uh – low growth, uh – unemployment standstill at a high, high level, uhh – decline in take-home pay, uh – lower factory earnings, more layoffs. uh, isn’t that a really rotten record and doesn’t your administration bear most of the blame for it? "
75,MR. FORD,"well, mr. kraft, uh – i violently disagree with your assessment. and i don’t think the record justifies the conclusion that you come to. uh – let me uh – talk about uh – the economic announcements that were made just this past week. yes, it was announced that the uh – gnp real growth in the third quarter was at 4 percent. but do you realize that over the last ten years that’s a higher figure than the average growth during that ten-year period? now it’s lower than the nine-point-point-two percent growth in the first quarter, and it’s lower than the uh 5 percent growth in the second quarter. but every economist – liberal, conservative that i’m familiar with – recognizes that in the fourth quarter of this year and in the fifth quar- uh – the first quarter of next year that we’ll have an increase in real gnp. but now let’s talk about the pluses that came out this week. we had an 18 percent increase in housing starts. we had a substantial increase in new permits for housing. as a matter of fact, based on the announcement this week, there will be at an annual rate of a million, eight hundred and some thousand new houses built, which is a tremendous increase over last year and a substantial increase over the earlier part of this year. now in addition, we had a very – some very good news in the reduction in the rate of inflation. and inflation hits everybody: those who are working and those who are on welfare. the rate of inflation, as announced just the other day, is under 5 percent; and the uh – 4.4 percent that was indicated at the time of the 4 percent gnp was less than the 5.4 percent. it means that the american buyer is getting a better bargain today because inflation is less. "
76,MR. KRAFT,"mr. president, let me ask you this. uh – there has been an increase in layoffs and that’s something that bothers everybody because even people that have a job are afraid that they’re going to be fired. did you predict that layoff, uh – that increase in layoffs? didn’t that take you by surprise? hasn’t the gov- hasn’t your administration been surprised by this pause? uh – in fact, haven’t you not – haven’t you been so obsessed with saving money uh – that you didn’t even push the government to spend funds that were allocated? mr. ford; uh mr. kraft, uh – i think the record can be put in this uh – in this way, which uh – is the way that i think satisfies most americans. since the depths of the recession, we have added four million jobs. im- most importantly, consumer confidence as surveyed by the reputable organization at the university of michigan is at the highest since 1972. in other words, there is a growing public confidence in the strength of this economy. and that means that there will be more industrial activity. it means that there will be a reduction in the uhh – unemployment. it means that there will be increased hires. it means that there will be increased employment. now we’ve had this pause, but most economists, regardless of their political philosophy, uh – indicate that this pause for a month or two was healthy, because we could not have honestly sustained a 9.2 percent rate of growth which we had in the first quarter of this year. now, uh – i’d like to point out as well that the united states’ economic recovery from the recession of a year ago is well ahead of the economic recovery of any major free industrial nation in the world today. we’re ahead of all of the western european country. we’re ahead of japan. the united states is leading the free world out of the recession that was serious a year, year and a half ago. we’re going to see unemployment going down, more jobs available, and the rate of inflation going down. and i think this is a record that uh – the american people understand and will appreciate. "
77,MS. WALTERS,governor carter. 
78,MR. CARTER,"with all due respect to president ford, i think he ought to be ashamed of mentioning that statement, because we have the highest unemployment rate now than we had at any time between the great depression caused by herbert hoover and the time president ford took office. we’ve got seven and a half million people out of jobs. since he’s been in office, two and a half million more american people have lost their jobs. in the last four months alone, five hundred thousand americans have gone on the unemployment roll. in the last month, we’ve had a net loss of one hundred and sixty-three thousand jobs. anybody who says that the inflation rate is in good shape now ought to talk to the housewives. one of the overwhelming results that i’ve seen in the polls is that people feel that you can’t plan anymore. there’s no way to make a prediction that my family might be able to own a home or to put my kid through college. savings accounts are losing money instead of gaining money. inflation is robbing us. under the present administration – nixon’s and ford’s – we’ve had three times the inflation rate that we experienced under president johnson and president kennedy. the economic growth is less than half today what it was at the beginning of this year. and housing starts – he compares the housing starts with last year. i don’t blame him, because in 1975 we had fewer housing starts in this country, fewer homes built, than any year since 1940. that’s thirty-five years. and we’ve got a 35 percent unemployment rate in many areas of this country among construction workers. and mr. ford hasn’t done anything about it. and i think this shows a callous indifference to the families that have suffered so much. he has vetoed bills passed by congress within the congressional budget guidelines job opportunities for two million americans. we’ll never have a balanced budget, we’ll never meet the needs of our people, we’ll never control the inflationary spiral, as long as we have seven and a half or eight million people out of work, who are looking for jobs. and we’ve probably got two and a half more million people who are not looking for jobs any more, because they’ve given up hope. that is a very serious indictment of this administration. it’s probably the worst one of all. "
79,MS. WALTERS,mr. maynard. 
80,MR. MAYNARD,"governor carter, you entered this race against president ford with a twenty-point lead or better in the polls. and now it appears that this campaign is headed for a photo finish. you’ve said how difficult it is to run against a sitting president. but mr. ford was just as much an incumbent in july when you were twenty points ahead as he is now. can you tell us what caused the evaporation of that lead in your opinion? "
81,MR. CARTER,"well, that’s not exactly an accurate description of what happened. when i was that far ahead, it was immediately following the democratic convention, and before the republican convention. at that time, uh – 25 or 30 percent of the reagan supporters said that they would not support president ford. but as occurred at the end of the con- democratic convention, the republican party unified itself. and i think immediately following the republican convention, there was about a ten-point spread. i believe that to be accurate, i had 49 percent; president ford, 39 percent. uh – the polls uh – are good indications of fluctuations, but they vary widely one from another. and the only poll i’ve ever followed is the one that uh – you know, is taken on election day. i was in uh – thirty primaries in the spring, and uh – at first it was obvious that i didn’t have any standing in the poll. as a matter of fact, i think when gallup ran their first poll in december of 1975 they didn’t put my name on the list. they had thirty-five people on the list. my name wasn’t even there. and at the beginning of the year i had about 2 percent. so the polls to me are interesting, but they don’t determine, you know, my hopes or – or my despair. i campaign among people. i’ve never depended on powerful political figures to put me in office. i have a direct relationship with hundreds of people around – hundreds of thousands around the country who actively campaign for me. in georgia alone, for instance, i got 84 percent of the vote, and i think there were fourteen people uh – in addition to myself on the ballot, and governor wallace had been very strong in georgia. that’s an overwhelming support from my own people who know me best. and today, we have about five hundred georgians at their own expense – just working people who believe in me – spread around the country uh – involved in the political campaign. so, the polls are interesting, but uh – i don’t know how to explain the fluctuation. i think a lot of it uh – depends on current events – uh – sometimes foreign affairs, sometimes domestic affairs. but i think our hold uh – of support among those who uh – are crucial to the election has been fairly steady. and my success in the primary season was, i think, notable for a newcomer, from someone who’s from outside washington, who – who never has been a part of the washington establishment. and i think that we’ll have good results uh – on november the second for myself and i hope for the country. "
82,MS. WALTERS,"president ford, your response. "
83,MR. FORD,"i think uh – the uh – increase and the uh – prospects as far as i’m concerned and the i – less favorable prospects for governor carter, reflect that governor carter uh – is inconsistent in many of the positions that he takes. he tends to distort on a number of occasions. uh – just a moment ago, for example, uh – he uh – was indicating that uh – uh – in the 1950s, for example, uh – unemployment was very low. he fails to point out that uh – in the 1950s we were engaged in the war in vietnam. we – i mean in korea – we had uh – three million five hundred thousand young men uh – in the army, navy, air force and marines. that’s not the way to end unemployment or to reduce unemployment. at the present time we’re at peace. we have reduced the number of people in the army, navy, air force and marines from three million, one hundred – three million, five hundred thousand to two mil- lion one hundred thousand. we are not at war. we have reduced the military manpower by a million four hundred thousand. if we had that many more people in the army, the navy, the air force, and marines, our unemployment figure would be considerably less. but this administration doesn’t believe the way to reduce unemployment is to go to war, or to increase the number of people in the military. so you cannot compare unemployment, as you sought to, uh – with the present time with the 1950s, because the then administration had people in the military – they were at war, they were fighting overseas, and this administration has reduced the size of the military by a million four hundred thousand. they’re in the civilian labor market and they’re not fighting anywhere around the world today. "
84,MS. WALTERS,"thank you, gentlemen. this will complete our questioning for this debate. we don’t have uh – time for more questions and uh – full answers. so now each candidate will be allowed up to four minutes for a closing statement. and at the original coin toss in philadelphia a month ago it was determined that president ford would make the first closing statement tonight. president ford. "
85,MR. FORD,"for twenty-five years i served in the congress under five presidents. i saw them work, i saw them make very hard decisions. i didn’t always agree with their decisions, whether they were democratic or republican presidents. for the last two years, i’ve been the president, and i have found from experience that it’s much more difficult to make those decisions than it is to second-guess them. i became president at the time that the united states was in a very troubled time. we had inflation of over 12 percent, we were on the brink of the worst recession in the last forty years, we were still deeply involved in the problems of vietnam. the american people had lost faith and trust and confidence in the presidency itself. that uh – situation called for me to first put the united states on a steady course and to keep our keel well balanced, because we had to face the difficult problems that had all of a sudden hit america. i think most people know that i did not seek the presidency. but i am asking for your help and assistance to be president for the next four years. during this campaign we’ve seen a lot of television shows, a lot of bumper stickers, and a great many uh – slogans of one kind or another. but those are not the things that count. what counts is, that the united states celebrated its 200th birthday on july fourth. as a result of that wonderful experience all over the united states, there is a new spirit in america. the american people are healed, are working together. the american people are moving again, and moving in the right direction. we have cut inflation by better than half. we have came out of the recession and we’re well on the road to real prosperity in this country again. there has been a restoration of faith and confidence and trust in the presidency because i’ve been open, candid and forthright. i have never promised more than i could produce and i have produced everything that i promised. we are at peace. not a single young american is fighting or dying on any foreign soil tonight. we have peace with freedom. i’ve been proud to be president of the united states during these very troubled times. i love america just as all of you love america. it would be the highest honor for me to have your support on november second and for you to say, “jerry ford, you’ve done a good job, keep on doing it.” thank you, and good night. "
86,MS. WALTERS,thank you president ford. governor carter. 
87,MR. CARTER,"thank you barbara (barely audible). the major purpose of an election for president is to choose a leader. someone who can analyze the depths of feeling in our country to set a standard for our people to follow, to inspire our people to reach for greatness, to correct our defects, to answer difficult questions, to bind ourselves together in a spirit of unity. i don’t believe the present administration has done that. we have been discouraged and we’ve been alienated. sometimes we’ve been embarrassed and sometimes we’ve been ashamed. our people are out of work, and there’s a sense of withdrawal. but our country is innately very strong. mr. ford is a good and decent man, but he’s in – been in office now more than eight hundred days approaching almost as long as john kennedy was in office. i’d like to ask the american people what, what’s been accomplished. a lot remains to be done. my own background is different from his. i was a school board member, and a library board member. i served an a hospital authority. and i was in the state senate and i was governor and i’m an engineer, a naval officer, a farmer, a businessman. and i believe we require someone who can work harmoniously with the congress, who can work closely with the people of this country, and who can bring a new image and a new spirit to washington. our tax structure is a disgrace, it needs to be reformed. i was governor of georgia for four years. we never increased sales taxes or income tax or property tax. as a matter of fact, the year before i went out of office we gave a $50 million refund to the property taxpayers of georgia. we spend six hundred dollars per person in this country – every man, woman and child – for health care. we still rank fifteenth among all the nations of the world in infant mortality. and our cancer rate is uh – higher than any country in the world. we don’t have good health care. we could have it. employment ought to be restored to our people. we’ve become almost a welfare state. we spend now 700 percent more on unemployment compensation than we did eight years ago when the republicans took over the white house. our people wanna go back to work. our education system can be improved. secrecy ought to be stripped away from government and a maximum of personal privacy ought to be maintained. our housing programs have uh – gone bad. it used to be that the average – uh family could own a house. but now less than a third of our people can afford to buy their own homes. the budget was more grossly out of balance last year than ever before in the history of our country – $65 billion – primarily because our people are not at work. inflation is robbing us, as we’ve already discussed, and the government bureaucracy is uh – just a horrible mess. this doesn’t have to be. now i don’t know all the answers. nobody could. but i do know that if the president of the united states and the congress of the united states and the people of the united states said, “i believe our nation is greater than what we are now.” i believe that if we are inspired, if we can achieve a degree of unity, if we can set our goals high enough and work toward recognized goals with industry and labor and agriculture along with government at all levels, then we can achieve great things. we might have to do it slowly. there are no magic answers to do it. but i believe together we can make great progress. we can correct our difficult mistakes and answer those very tough questions. i believe in the greatness of our country, and i believe the american people are ready for a change in washington. we’ve been drifting too long. we’ve been dormant too long. we’ve been discouraged too long. and we have not set an example for our own people. but i believe that we can now establish in the white house a good relationship with congress, a good relationship with our people, set very high goals for our country. and with inspiration and hard work we can achieve great things. and let the world know – that’s very important. but more importantly, let the people in our own country realize that we still live in the greatest nation on earth. thank you very much. "
88,MS. WALTERS,"thank you, governor carter, and thank you, president ford. i also would like to thank the audience and my three colleagues – mr. kraft, mr. maynard and mr. nelson – who have been our questioners. this debate has, of course, been seen by millions of americans and, in addition, tonight is being broadcast to one hundred and thirteen nations throughout the world. this concludes the 1976 presidential debates, a truly remarkable exercise in democracy, for this is the first time in sixteen years that the presidential candidates have debated. it is the first time ever that an incumbent president has debated his challenger. and the debate included the first between the two vice presidential candidates. president ford and governor carter, we not only want to thank you, but we commend you for agreeing to come together to discuss the issues before the american people. and our special thanks to the league of women voters for making these events possible. in sponsoring these events, the league of women voters education fund has tried to provide you with the information that you will need to choose wisely. the election is now only eleven days off. the candidates have participated in presenting their views in three ninety-minute debates, and now it’s up to the voters, now it is up to you, to participate. the league urges all registered voters to vote on november second for the candidate of your choice. and now, from phi beta kappa memorial hall an the campus of the college of william and mary, this is barbara walters wishing you all a good evening.      "
