,Speaker,Response
48,MR. FORD,"i believe that the cruise missiles which we are now developing in research and development across the spectrum from air, from the sea, or from the land, uh – can be uh – included within a salt ii agreement. they are a new weapons system that has a great potential, both conventional and nuclear armed. at the same time, we have to make certain that the soviet union’s backfire, which they claim is not an intercontinental aircraft and which some of our people contend is, must also be included if we are to get the kind of agreement which is in the best interest of both countries. and i really believe that it – it’s far better for us and for the soviet union, and more importantly for the people around the world, that these two superpowers find an answer for a salt ii agreement before october three, 1977. i think good will on both parts, hard bargaining by both parties and a reasonable compromise will be in the best interests of all parties. "
49,MS. FREDERICK,governor carter. 
50,MR. CARTER,"well, mr. ford acts like he’s uh – running for president for the first time. he’s been in office two years, and there has been absolutely no progress made toward a new salt agreement. he has learned the date of the expiration of salt i, apparently. we’ve seen, in this world, a development of a tremendous threat to us. as a nuclear engineer myself, i know the limitations and capabilities of atomic power. i also – know that as far as the human beings on this earth are concerned that the nonproliferation of atomic weapons is number one. only the last few days with the election approaching, has mr. ford taken any interest in a nonproliferation movement. i advocated last may in a speech at the united nations that we move immediately as a nation to declare a complete moratorium on the testing of all nuclear devices, both weapons and peaceful devices; that we not ship any more atomic fuel to a country that refuses to comply with strict controls over the waste which can be reprocessed into explosives. i’ve also advocated that we stop the sale by germany and france of – processing plants for pakistan and brazil. mr. ford hasn’t moved on this. we also need to provide an adequate supply of enriched uranium. mr. ford, again, under pressure from the atomic energy lobby, has insisted that this reprocessing or rather re-en- enrichment be done by private industry and not by the existing uh – government uh – plants. this kind of confusion and absence of leadership has let us drift now for two years with a constantly increasing threat of atomic weapons throughout the world. we now have five nations that have atomic bombs that we know about. if we continue under mr. ford’s policy by 1985 or ’90 we’ll have twenty nations that have the capability of exploding atomic weapons. this has got to be stopped. that is one of the major challenges and major undertakings that i will assume as the next president. "
51,MS. FREDERICK,"mr. valeriani, a question for governor carter. "
52,MR. VALERIANI,"governor carter, earlier tonight you said america is not strong any more; america is not respected any more. and i feel that i must ask you: do you really believe that the united states is not the strongest country in the world, do you really believe that the united states is not the most respected country in the world? or is that just campaign rhetoric? "
53,MR. CARTER,"no, it’s not just campaign rhetoric. i think that militarily we are as strong as any nation on earth. i think we got to stay that way and continue to increase our capabilities to meet any potential threat. but as far as strength derived from commitment to principles, as far as strength derived from the unity within our country, as far as strength derived from the people, the congress, the secretary of state, the president, sharing in the evolution and carrying-out of a foreign policy, as far as strength derived from the respect of our own allies and friends, their assurance that we will be staunch in our commitment, that we will not deviate and that we’ll give them adequate attention, as far as – as strength derived from doing what’s right – caring for the poor, providing food, becoming the breadbasket of the world instead of the arms merchant of the world – in those respects, we’re not strong. also, we’ll never be strong again overseas, unless we’re strong at home. and with our economy in such terrible disarray and getting worse by the month. we’ve got five-hundred thousand more americans unemployed today than we had three months ago. we’ve got two and a half million more americans out of work now than we had when mr. ford took office. this kind of deterioration in our economic strength is bound to weaken us around the world. and we not only have uh problems at home but we export those problems overseas. so as far as the respect of our own people toward our own government, as far as participating in the shaping of uh – concepts and commitments, as far as the trust of our country among the nations of the world, as far as dependence of our country in meeting the needs and obligations that we’ve expressed to our allies, as far as the respect of our country – even among our potential adversaries – we are weak. potentially we’re strong. under this administration that strength has not been realized. "
54,MS. FREDERICK,president ford. 
55,MR. FORD,"governor carter uh – brags about the unemployment during democratic administrations and condemns the unemployment at the present time. i must remind him that we’re at peace and during the period that he brags about unemployment being low, the united states was at war. now let me correct one other comment that uh – governor carter has made. i have recommended to the congress that we develop the uranium enrichment plant at portsmouth, ohio, which is a publicly owned – u.s. government facility and have indicated that the private program which would follow on in alabama is one that may or may not uhh – be constructed. but i am committed to the one at portsmouth, ohio. the governor also talks about morality in foreign policy. the foreign policy of the united states meets the highest standards of morality. what is more moral than peace, and the united states is at peace today? what is more moral in foreign policy than for the administration to take the lead in the world food conference in rome in 1974 when the united states committed six million metric tons of food – over 60 percent of the food committed for the disadvantaged and underdeveloped nations of the world? the ford administration wants to eradicate hunger and disease in our underdeveloped countries throughout the world. what is more moral than for the united states under the ford administration to take the lead in southern africa, in the middle east? those are initiatives in foreign policy which are of the highest moral standard and that is indicative of the foreign policy of this country. "
56,MS. FREDERICK,"mr. frankel, a question for president ford. "
57,MR. FRANKEL,"mr. president, can we stick with morality? uh – for a lot of people it seems to cover uh – a bunch of sins. uh – mr. nixon and mr. kissinger used to tell us that instead of morality we had to worry in the – in the world about living and letting live all kinds of governments that we really don’t like. north and south korean dictators, chilean fascists, uh – chinese communists, iranian emperors and so on. they said the only way to get by in a wicked world was to treat others on the basis of how they treated us and not how they treated their own people. but more recently, uhh – we seemed to’ve taken a different tack. uhh – we’ve seemed to have decided that it – that it is part of our business to tell the rhodesians, for instance, that the way they’re treating their own black people is wrong and they’ve got to change their government and we’ve put pressure an them. we were rather liberal in our advice to the italians as to how to vote. umm – is this a new ford foreign policy in the making? can we expect that you are now going to turn to south africa and force them to change their governments, to intervene in similar ways to end the bloodshed, as you called it, say, in chile or chilean prisons, and throw our weight around for the – for the values that – that we hold dear in the world? "
58,MR. FORD,"i believe that uh – our foreign policy must express the highest standards of morality. and the initiatives that we took in southern africa are the best examples of what this administration is doing and will continue to do in the next four years. if the united states had not moved when we did in southern africa, there’s no doubt there would have been an acceleration of bloodshed in that tragic part of the world. if we had not taken our initiative, it’s very, very possible that uh – the government of rhodesia would have been overrun and that the soviet union and the cubans would have dominated uh – southern africa. so the united states, seeking to preserve the principle of self-determination, to eliminate the possibility of bloodshed, to protect the rights of the minority as we insisted upon the rights of the majority, uh – i believe followed the good conscience of the american people in foreign policy. and i believe that we used our skill. secretary of state kissinger has done a superb job in working with the black african nations, the so-called front-line nations. he has done a superb job in getting the prime minister of south africa, mr. vorster, to agree that the time had come for a solution to the problem of rhodesia. secretary kissinger, in his meeting with uh – prime minister smith of rhodesia, was able to convince him that it was in the best interests of whites as well as blacks in rhodesia to find an answer for a transitional government and then a majority government. this is a perfect example of the kind of leadership that the united states, under this administration, has taken. and i can assure you that this administration will follow that high moral principle in our future efforts in foreign policy, including our efforts in the middle east where it is vitally important because the middle east is the crossroads of the world. there’ve been more disputes in its area where there’s more volatility than any other place in the world. but because arab nations and the israelis trust the united states, we were able to take the lead in the sinai ii agreement. and i can assure you that the united states will have the leadership role in moving toward a comprehensive settlement of the middle eastern problems, i hope and trust as soon as possible. and we will do it with the highest moral principles. "
59,MR. FRANKEL,"mr. president, just clarify one paint: there are lots of majorities in the world that feel they’re being pushed around by minority governments. and are you saying they can now expect to look to us for not just good cheer but throwing our weight on their side – in south africa, or on taiwan, or in chile, uh – to help change their governments, as in rhodesia? "
60,MR. FORD,"i would hope that as we move to one area of the world from another – and the united states must not spread itself too thinly – that was one of the problems that helped to create the circumstances in vietnam – but as we as a nation find that we are asked by the various parties, either one nation against another or individuals within a nation, that the united states will take the leadership and try to resolve the differences. let me take uh – south korea as an example. i have personally told president pack that the united states does not condone the kind of repressive measures that he has taken in that country. but i think in all fairness and equity we have to recognize the problem that south korea has. on the north they have north korea with five hundred thousand well-trained, well-equipped troops – they are supported by the people’s republic of china; they are supported by the soviet union. south korea faces a very delicate situation. now the united states, in this case, this administration, has recommended a year ago and we have reiterated it again this year, that the united states, south korea, north korea and the uh – people’s republic of china sit down at a conference table to resolve the problems of the korean peninsula. this is a leadership role that the united states under this administration is carrying out, and if we do it, and i think the opportunities and the possibilities are getting better, we will have solved many of the internal domestic problems that exist in south korea at the present time. "
61,MS. FREDERICK,governor carter. 
62,MR. CARTER,"i notice that mr. ford didn’t comment on the uh – prisons in chile. this is an – a typical example, maybe of many others, where this administration overthrew an elected government and helped to establish a military dictatorship. this has not been an ancient history story. last year under mr. ford, of all the food for peace that went to south america, 85 percent went to the military dictatorship in chile. another point i wanna make is this. he says we have to move from one area of the world to another. that’s one of the problems with this administration’s so-called shuttle diplomacy. while the secretary of state’s in one country, there are almost a hundred and fifty others that are wondering what we’re gonna do next, what will be the next secret agreement. we don’t have a comprehensive understandable foreign policy that deals with world problems or even regional problems. another thing that concerned me was what mr. ford said about unemployment, that – insinuating that under johnson and kennedy that unemployment could only be held down when this country is at war. karl marx said that the free enterprise system in a democracy can only continue to exist when they are at war or preparing far war. karl marx was the grandfather of communism. i don’t agree with that statement. i hope mr. ford doesn’t either. he has put pressure on the congress – and i don’t believe mr. ford would even deny this – to hold up on nonproliferation legislation until the congress agreed for an $8 billion program for private industry to start producing enriched uranium. and the last thing i wanna make is this. he talks about peace and i’m thankful for peace. we were peaceful when mr. ford went into office. but he and mr. kissinger and others tried to start a new vietnam in angola, and it was only the outcry of the american people and the congress when their secret deal was discovered that prevented our involvement in that conflagration which was taking place there. "
63,MS. FREDERICK,"gentlemen, i’m sorry we do not have time enough for two complete sequences of questions. we now have only twelve minutes left. therefore, i would like to ask for shorter questions and shorter answers. and we also will drop the follow-up question. each candidate may still respond, of course, to the other’s answer. mr. trewhitt, a question for governor carter. "
64,MR. TREWHITT,"governor carter, before this event the most communications i received concerned panama. is – would you as president be prepared to sign a treaty which at a fixed date yielded administrative and economic control of the canal zone and shared defense, which, as i understand it, is the position the united states took in 1974? "
65,MR. CARTER,"well, here again, uh – the panamanian question is one that’s been confused by mr. ford. uh – he had directed his uh – diplomatic relation – uh – uh – representative to yield to the panamanians full sovereignty over the panama canal zone at the end of a certain period of time. when mr. reagan raised this uh – question in florida uh – mr. ford not only disavowed his instructions, but he also even dropped, parenthetically, the use of the word “detente.” i would never give up complete control or practical control of the panama canal zone, but i would continue to negotiate with the panamanians. when the original treaty was signed back in the early 1900s, when theodore roosevelt was president, panama retained sovereignty over the panama canal zone. we retained control as though we had sovereignty. now i would be willing to go ahead with negotiations. i believe that we could share more fully responsibilities for the panama canal zone with panama. i would be willing to continue to raise the payment for shipment of goods through the panama canal zone. i might even be willing to reduce to some degree our military emplacements in the panama canal zane, but i would not relinquish practical control of the panama canal zane any time in the foreseeable future. "
66,MS. FREDERICK,president ford. 
67,MR. FORD,"the united states must and will maintain complete access to the panama canal. the united states must maintain a defense capability of the panama canal. and the united states will maintain our national security interest in the panama canal. the negotiations far the panama canal started under president johnson and have continued up to the present time. i believe those negotiations should continue. but there are certain guidelines that must be followed, and i’ve just defined them. let me take just a minute to comment on something that governor carter said. on non – nu- oh – uh – nonproliferation, in may of l975, i called for a conference of uh – nuclear suppliers. that conference has met six times. in may of this year, governor carter took the first initiative, approximately twelve months after i had taken my initiative a year ago. "
68,MS. FREDERICK,"mr. valeriani, a question for president ford. "
69,MR. VALERIANI,"mr. president, the government accounting office has just put out a report suggesting that you shot from the hip in the mayaguez rescue mission and that you ignored diplomatic messages saying that a peaceful solution was in prospect. uh – why didn’t you do more diplomatically at the time; and a related question: did the white house try to prevent the release of that report? "
70,MR. FORD,"the white house did not uh – prevent the release of that report. on july twelfth of this year, we gave full permission for the release of that report. i was very disappointed in the fact that the uh – gao released that report because i think it interjected political partisan politics at the present time. but let me comment on the report. somebody who sits in washington, d.c., eighteen months after the mayaguez incident, can be a very good grandstand quarterback. and let me make another observation. this morning, i got a call from the skipper of the mayaguez. he was furious because he told me that it was the action of me, president ford, that saved the lives of the crew of the mayaguez. and i can assure you that if we had not taken the strong and forceful action that we did, we would have been uh – criticized very, very uh – severely for sitting back and not moving. captain miller is thankful. the crew is thankful. we did the right thing. it seems to me that those who sit in washington eighteen months after the incident are not the best judges of the decision-making process that had to be made by the national security council and by myself at the time the incident was developing in the pacific. let me assure you that we made every possible overture to the people’s republic of china and through them to the cambodian government. we made uh – diplomatic uh – protests to the cambodian government through the united nations. every possible diplomatic means was utilized. but at the same time, i had a responsibility, and so did the national security coun- council, to meet the problem at hand. and we handled it responsibly and i think captain miller’s testimony to that effect is the best evidence. "
71,MS. FREDERICK,governor carter. 
72,MR. CARTER,"well, i’m reluctant to uh comment on the recent report – i haven’t read it. i think the american people have only one – uh requirement – that the facts about mayaguez be given to them accurately and completely. mr. ford has been there for eighteen months. he had the facts that were released today immediately after the mayaguez incident. i understand that the report today is accurate. mr. ford has said, i believe, that it was accurate, and that the white house made no attempt to block the issuing of that report. i don’t know if that’s exactly accurate or not. i understand that both the – the uh – department of state and the defense department have approved the accuracy of today’s report, or yesterday’s report, and also the national security agency. i don’t know what was right, or what was wrong, or what was done. the only thing i believe is that whatever the – the knowledge was that mr. ford had should have been given to the american people eighteen months ago, immediately after the mayaguez uh – incident occurred. this is uh – what the american people want. when something happens that endangers our security, or when something happens that threatens our stature in the world, or when american people are endangered by the actions of a foreign country, uh – just forty uh sailors on the mayaguez, we obviously have to move aggressively and quickly to rescue them. but then after the immediate action is taken, i believe the president has an obligation to tell the american people the truth and not wait eighteen months later for the report to be issued. "
73,MS. FREDERICK,"gentlemen, at this time we have time for only two very short questions. mr. frankel, a question for governor carter. "
74,MR. FRANKEL,"governor carter, if the price of uh – gaining influence among the arabs is closing our eyes a little bit to their boycott against israel, how would you handle that? "
75,MR. CARTER,"i believe that the boycott of american businesses by the arab countries because those businesses trade with israel or because they have american jews who are owners or directors in the company is an absolute disgrace. this is the first time that i’ve – remember in the history of our country when we’ve let a foreign country circumvent or change our bill of rights. i’ll do everything i can as president to stop the boycott of american businesses by the arab countries. it’s not a matter of diplomacy or trade with me. it’s a matter of morality. and i don’t believe that arab countries will pursue it when we have a strong president who will protect the integrity of our country, the commitment of our constitution and bill of rights and protect people in this country who happen to be jews. it may later be catholics; it may be – later be baptists who are threatened by some foreign country. but we ought to stand staunch. and i think it’s a disgrace that so far mr. ford’s administration has blocked the passage of legislation that would’ve revealed by law every instance of the boycott and it would’ve prevented the boycott from continuing. "
76,MS. FREDERICK,president ford. 
77,MR. FORD,"again governor carter is inaccurate. the arab boycott action was first taken in 1952. and in november of 1975 i was the first president to order the executive branch to take action, affirmative action, through the department of commerce and other cabinet departments, to make certain that no american businessman or business organization should discriminate against jews because of an arab boycott. and i might add that uh – my administration – and i’m very proud of it – is the first administration that has taken an antitrust action against companies in this country that have allegedly cooperated with the arab boycott. just on monday of this week i signed a tax bill that included an amendment that would prevent companies in the united states from taking a tax deduction if they have in any way whatsoever cooperated with the arab boycott. and last week when we were trying to get the export administration act through the congress – necessary legislation – my administration went to capitol hill and tried to convince the house and the senate that we should have an amendment on that legislation which would take strong and effective action against those who uh – participate or cooperate with the arab uh boycott. one other point. because the congress failed to act, i am going to announce tomorrow that the department of commerce will disclose those companies that have uh – participated in the arab boycott. this is something that we can do; the congress failed to do it, and we intend to do it. "
78,MS. FREDERICK,"mr. trewhitt, a very brief question for president ford. "
79,MR. TREWHITT,"mr. president, if you get the accounting of missing in action you want from north vietnam – or from vietnam, i’m sorry, now would you then be prepared to reopen negotiations for restoration of relations with that country? "
80,MR. FORD,"let me restate uh – our policy. as long as vietnam, north vietnam, does not give us a full and complete accounting of our missing in action, i will never uh – go along with the admission of vietnam to the united nations. if they do give us a bona fide, complete uh – accounting of the eight hundred mia’s, then i believe that the united states should begin negotiations for the uh – admission of vietnam to the united nations. but not until they have given us the full accounting of our mias. "
81,MS. FREDERICK,governor carter. 
82,MR. CARTER,"one of the uh – most embarrassing uh – failures of the ford administration, and one that touches specifically on human rights, is his refusal to appoint a presidential commission to go to vietnam, to go to laos, to go to cambodia and try to trade for the release of information about those who are missing in action in those wars. this is what the families of mias want. so far, mr. ford has not done it. we’ve had several fragmentary efforts by members of the congress and by – by private citizens. several months ago the vietnam government said, “we are ready to sit down and negotiate for release of information on mias. so far, mr. ford has not responded. i would never normalize relationships with vietnam, nor permit them to join the united nations until they’ve taken this action. but that’s not enough. we need to have an active and aggressive action on the part of the president, the leader of his country, to seek out every possible way to get that information which has kept the mia families in despair and doubt, and mr. ford has just not done it. "
83,MS. FREDERICK,"thank you governor carter. that completes the questioning for this evening. each candidate now has up to three minutes for a closing statement. it was determined by the toss of a coin that governor carter would take the first question, and he now goes first with his closing remarks. governor carter. "
84,MR. CARTER,"the purpose of this debate and the outcome of the election will determine three basic things: leadership, upholding the principles of our country, and proper priorities and commitments for the future. this election will also determine what kind of world we leave our children. will it be a nightmare world threatened with the proliferation of atomic bombs, not just in five major countries but dozens of smaller countries that have been permitted to develop atomic weapons because of a failure of our top leadership to stop proliferation? will we have a world of hunger and – and hatred, and will we be living in an armed camp stripped of our friendship and allies hiding behind a tight defense that’s been drawn in around us because we are fearful of the outside world? will we have a government of secrecy that excludes the american people from participation in making basic decisions and therefore covers up mistakes and makes it possible for our government – our government – to depart from the principles of our constitution and bill of rights? or will we have a world of peace with the threat of atomic weapons eliminated, with full trade, with our people at work, inflation controlled, openness in government, our people proud once again, congress, citizens, president, secretary of state working in harmony and unity toward a common future? or world where people have enough to eat and a world where we care about those who don’t? can we become a breadbasket of the world instead of the arms merchant of the world? i believe we can and we ought to. now we’ve been hurt in recent years in this country. in the aftermath of vietnam, cambodia, chile, pakistan, angola, watergate, cia, we’ve been hurt. our people feel that we’ve lost something precious. that’s not necessary. i wanna see our nation – return to a posture and an image and a standard to make us proud once again. i remember the world with nato, and the world of point four, and the world of the marshall plan, and the world of the peace corps. why can’t we have that once again? we ought to be a beacon for nations who search for peace and who search for freedom, who search for individual liberty, who search for basic human rights. we haven’t been lately. we can be once again. we’ll never have that world leadership until we are strong at home, and we can have that strength if we return to the basic principles. it ought not to be a strength of bombast and threats. it ought to be a quiet strength based on the integrity of our people, the vision of the constitution, an in- innate strong will and purpose that god’s given us in the greatest nation on earth – the united states. "
85,MS. FREDERICK,president ford. 
86,MR. FORD,"as we have seen tonight, foreign policy and defense policy are difficult and complex issues. we can debate methods, we can debate one decision or another, but there are two uh things which cannot be debated – experience and results. in the last two years, i have made policy decisions involving – long-range difficulties and policies and made day-to-day judgments not only as president of the united states but as the leader of the free world what is the result of that leadership? america is strong. america is free. america is respected. not a single young american today is fighting or dying on any foreign battlefield. america is at peace and with freedom. thank you, and good night. "
87,MS. FREDERICK,"thank you, president ford. thank you, governor carter. i also want to thank our questioners and the audience here this evening. the third and final debate between president ford and governor carter will take place on october the twenty-second at nine-thirty p.m. eastern daylight time on the campus of the college of william and mary in williamsburg, virginia. the subject matter will cover all issues. these debates are sponsored by the league of women voters education fund to help voters become better informed on the issues and to generate greater voter turnout in the november election. now, from the palace of fine arts theater in san francisco, good night.      "
