,Speaker,Response
143,TRUMP,"so, yeah, i think—i do think it’s time. look, it’s all words, it’s all sound bites. i built an unbelievable company. some of the greatest assets anywhere in the world, real estate assets anywhere in the world, beyond the united states, in europe, lots of different places. it’s an unbelievable company. but on occasion, four times, we used certain laws that are there. and when secretary clinton talks about people that didn’t get paid, first of all, they did get paid a lot, but taken advantage of the laws of the nation. now, if you want to change the laws, you’ve been there a long time, change the laws. but i take advantage of the laws of the nation because i’m running a company. my obligation right now is to do well for myself, my family, my employees, for my companies. and that’s what i do. but what she doesn’t say is that tens of thousands of people that are unbelievably happy and that love me. i’ll give you an example. we’re just opening up on pennsylvania avenue right next to the white house, so if i don’t get there one way, i’m going to get to pennsylvania avenue another. but we’re opening the old post office. under budget, ahead of schedule, saved tremendous money. i’m a year ahead of schedule. and that’s what this country should be doing. we build roads and they cost two and three and four times what they’re supposed to cost. we buy products for our military and they come in at costs that are so far above what they were supposed to be, because we don’t have people that know what they’re doing. when we look at the budget, the budget is bad to a large extent because we have people that have no idea as to what to do and how to buy. the trump international is way under budget and way ahead of schedule. and we should be able to do that for our country. "
144,HOLT,"well, we’re well behind schedule, so i want to move to our next segment. we move into our next segment talking about america’s direction. and let’s start by talking about race. the share of americans who say race relations are bad in this country is the highest it’s been in decades, much of it amplified by shootings of african-americans by police, as we’ve seen recently in charlotte and tulsa. race has been a big issue in this campaign, and one of you is going to have to bridge a very wide and bitter gap. so how do you heal the divide? secretary clinton, you get two minutes on this. "
145,HILLARY CLINTON,"well, you’re right. race remains a significant challenge in our country. unfortunately, race still determines too much, often determines where people live, determines what kind of education in their public schools they can get, and, yes, it determines how they’re treated in the criminal justice system. we’ve just seen those two tragic examples in both tulsa and charlotte. and we’ve got to do several things at the same time. we have to restore trust between communities and the police. we have to work to make sure that our police are using the best training, the best techniques, that they’re well prepared to use force only when necessary. everyone should be respected by the law, and everyone should respect the law. right now, that’s not the case in a lot of our neighborhoods. so i have, ever since the first day of my campaign, called for criminal justice reform. i’ve laid out a platform that i think would begin to remedy some of the problems we have in the criminal justice system. but we also have to recognize, in addition to the challenges that we face with policing, there are so many good, brave police officers who equally want reform. so we have to bring communities together in order to begin working on that as a mutual goal. and we’ve got to get guns out of the hands of people who should not have them. the gun epidemic is the leading cause of death of young african- american men, more than the next nine causes put together. so we have to do two things, as i said. we have to restore trust. we have to work with the police. we have to make sure they respect the communities and the communities respect them. and we have to tackle the plague of gun violence, which is a big contributor to a lot of the problems that we’re seeing today. "
146,HOLT,"all right, mr. trump, you have two minutes. how do you heal the divide? "
147,TRUMP,"well, first of all, secretary clinton doesn’t want to use a couple of words, and that’s law and order. and we need law and order. if we don’t have it, we’re not going to have a country. and when i look at what’s going on in charlotte, a city i love, a city where i have investments, when i look at what’s going on throughout various parts of our country, whether it’s—i mean, i can just keep naming them all day long—we need law and order in our country. i just got today the, as you know, the endorsement of the fraternal order of police, we just—just came in. we have endorsements from, i think, almost every police group, very—i mean, a large percentage of them in the united states. we have a situation where we have our inner cities, african- americans, hispanics are living in hell because it’s so dangerous. you walk down the street, you get shot. in chicago, they’ve had thousands of shootings, thousands since january 1st. thousands of shootings. and i’m saying, where is this? is this a war-torn country? what are we doing? and we have to stop the violence. we have to bring back law and order. in a place like chicago, where thousands of people have been killed, thousands over the last number of years, in fact, almost 4,000 have been killed since barack obama became president, over—almost 4,000 people in chicago have been killed. we have to bring back law and order. now, whether or not in a place like chicago you do stop and frisk, which worked very well, mayor giuliani is here, worked very well in new york. it brought the crime rate way down. but you take the gun away from criminals that shouldn’t be having it. we have gangs roaming the street. and in many cases, they’re illegally here, illegal immigrants. and they have guns. and they shoot people. and we have to be very strong. and we have to be very vigilant. we have to be—we have to know what we’re doing. right now, our police, in many cases, are afraid to do anything. we have to protect our inner cities, because african-american communities are being decimated by crime, decimated. "
148,HOLT,"your two—your two minutes expired, but i do want to follow up. stop-and-frisk was ruled unconstitutional in new york, because it largely singled out black and hispanic young men. "
149,TRUMP,"no, you’re wrong. it went before a judge, who was a very against-police judge. it was taken away from her. and our mayor, our new mayor, refused to go forward with the case. they would have won an appeal. if you look at it, throughout the country, there are many places where it’s allowed. "
150,HOLT,the argument is that it’s a form of racial profiling. 
151,TRUMP,"no, the argument is that we have to take the guns away from these people that have them and that are bad people that shouldn’t have them. these are felons. these are people that are bad people that shouldn’t be—when you have 3,000 shootings in chicago from january 1st, when you have 4,000 people killed in chicago by guns, from the beginning of the presidency of barack obama, his hometown, you have to have stop-and-frisk. you need more police. you need a better community, you know, relation. you don’t have good community relations in chicago. it’s terrible. i have property there. it’s terrible what’s going on in chicago. but when you look—and chicago’s not the only—you go to ferguson, you go to so many different places. you need better relationships. i agree with secretary clinton on this. you need better relationships between the communities and the police, because in some cases, it’s not good. but you look at dallas, where the relationships were really studied, the relationships were really a beautiful thing, and then five police officers were killed one night very violently. so there’s some bad things going on. some really bad things. "
152,HOLT,secretary clinton… 
153,TRUMP,"but we need—lester, we need law and order. and we need law and order in the inner cities, because the people that are most affected by what’s happening are african-american and hispanic people. and it’s very unfair to them what our politicians are allowing to happen. "
154,HOLT,secretary clinton? 
155,HILLARY CLINTON,"well, i’ve heard—i’ve heard donald say this at his rallies, and it’s really unfortunate that he paints such a dire negative picture of black communities in our country. "
156,TRUMP,ugh. 
157,HILLARY CLINTON,"you know, the vibrancy of the black church, the black businesses that employ so many people, the opportunities that so many families are working to provide for their kids. there’s a lot that we should be proud of and we should be supporting and lifting up. but we do always have to make sure we keep people safe. there are the right ways of doing it, and then there are ways that are ineffective. stop-and-frisk was found to be unconstitutional and, in part, because it was ineffective. it did not do what it needed to do. now, i believe in community policing. and, in fact, violent crime is one-half of what it was in 1991. property crime is down 40 percent. we just don’t want to see it creep back up. we’ve had 25 years of very good cooperation. but there were some problems, some unintended consequences. too many young african-american and latino men ended up in jail for nonviolent offenses. and it’s just a fact that if you’re a young african-american man and you do the same thing as a young white man, you are more likely to be arrested, charged, convicted, and incarcerated. so we’ve got to address the systemic racism in our criminal justice system. we cannot just say law and order. we have to say—we have to come forward with a plan that is going to divert people from the criminal justice system, deal with mandatory minimum sentences, which have put too many people away for too long for doing too little. we need to have more second chance programs. i’m glad that we’re ending private prisons in the federal system; i want to see them ended in the state system. you shouldn’t have a profit motivation to fill prison cells with young americans. so there are some positive ways we can work on this. and i believe strongly that commonsense gun safety measures would assist us. right now—and this is something donald has supported, along with the gun lobby—right now, we’ve got too many military-style weapons on the streets. in a lot of places, our police are outgunned. we need comprehensive background checks, and we need to keep guns out of the hands of those who will do harm. and we finally need to pass a prohibition on anyone who’s on the terrorist watch list from being able to buy a gun in our country. if you’re too dangerous to fly, you are too dangerous to buy a gun. so there are things we can do, and we ought to do it in a bipartisan way. "
158,HOLT,"secretary clinton, last week, you said we’ve got to do everything possible to improve policing, to go right at implicit bias. do you believe that police are implicitly biased against black people? "
159,HILLARY CLINTON,"lester, i think implicit bias is a problem for everyone, not just police. i think, unfortunately, too many of us in our great country jump to conclusions about each other. and therefore, i think we need all of us to be asking hard questions about, you know, why am i feeling this way? but when it comes to policing, since it can have literally fatal consequences, i have said, in my first budget, we would put money into that budget to help us deal with implicit bias by retraining a lot of our police officers. i’ve met with a group of very distinguished, experienced police chiefs a few weeks ago. they admit it’s an issue. they’ve got a lot of concerns. mental health is one of the biggest concerns, because now police are having to handle a lot of really difficult mental health problems on the street. they want support, they want more training, they want more assistance. and i think the federal government could be in a position where we would offer and provide that. "
160,HOLT,mr. trump… 
161,TRUMP,i’d like to respond to that. 
162,HOLT,please. 
163,TRUMP,"first of all, i agree, and a lot of people even within my own party want to give certain rights to people on watch lists and no-fly lists. i agree with you. when a person is on a watch list or a no-fly list, and i have the endorsement of the nra, which i’m very proud of. these are very, very good people, and they’re protecting the second amendment. but i think we have to look very strongly at no-fly lists and watch lists. and when people are on there, even if they shouldn’t be on there, we’ll help them, we’ll help them legally, we’ll help them get off. but i tend to agree with that quite strongly. i do want to bring up the fact that you were the one that brought up the words super-predator about young black youth. and that’s a term that i think was a—it’s—it’s been horribly met, as you know. i think you’ve apologized for it. but i think it was a terrible thing to say. and when it comes to stop-and-frisk, you know, you’re talking about taking guns away. well, i’m talking about taking guns away from gangs and people that use them. and i don’t think—i really don’t think you disagree with me on this, if you want to know the truth. i think maybe there’s a political reason why you can’t say it, but i really don’t believe—in new york city, stop-and-frisk, we had 2,200 murders, and stop-and-frisk brought it down to 500 murders. five hundred murders is a lot of murders. it’s hard to believe, 500 is like supposed to be good? but we went from 2,200 to 500. and it was continued on by mayor bloomberg. and it was terminated by current mayor. but stop-and-frisk had a tremendous impact on the safety of new york city. tremendous beyond belief. so when you say it has no impact, it really did. it had a very, very big impact. "
164,HILLARY CLINTON,"well, it’s also fair to say, if we’re going to talk about mayors, that under the current mayor, crime has continued to drop, including murders. so there is… "
165,TRUMP,"no, you’re wrong. you’re wrong. "
166,HILLARY CLINTON,"no, i’m not. "
167,TRUMP,murders are up. all right. you check it. 
168,HILLARY CLINTON,"new york—new york has done an excellent job. and i give credit—i give credit across the board going back two mayors, two police chiefs, because it has worked. and other communities need to come together to do what will work, as well. look, one murder is too many. but it is important that we learn about what has been effective. and not go to things that sound good that really did not have the kind of impact that we would want. who disagrees with keeping neighborhoods safe? but let’s also add, no one should disagree about respecting the rights of young men who live in those neighborhoods. and so we need to do a better job of working, again, with the communities, faith communities, business communities, as well as the police to try to deal with this problem. "
169,HOLT,"this conversation is about race. and so, mr. trump, i have to ask you for five… "
170,TRUMP,"i’d like to just respond, if i might. "
171,HOLT,please—20 seconds. 
172,TRUMP,i’d just like to respond. 
173,HOLT,"please respond, then i’ve got a quick follow-up for you. "
174,TRUMP,"i will. look, the african-american community has been let down by our politicians. they talk good around election time, like right now, and after the election, they said, see ya later, i’ll see you in four years. the african-american community—because—look, the community within the inner cities has been so badly treated. they’ve been abused and used in order to get votes by democrat politicians, because that’s what it is. they’ve controlled these communities for up to 100 years. "
175,HOLT,"mr. trump, let me… [crosstalk] "
176,HILLARY CLINTON,"well, i—i do think… "
177,TRUMP,"and i will tell you, you look at the inner cities—and i just left detroit, and i just left philadelphia, and i just—you know, you’ve seen me, i’ve been all over the place. you decided to stay home, and that’s ok. but i will tell you, i’ve been all over. and i’ve met some of the greatest people i’ll ever meet within these communities. and they are very, very upset with what their politicians have told them and what their politicians have done. "
178,HOLT,"mr. trump, i… "
179,HILLARY CLINTON,"i think—i think—i think donald just criticized me for preparing for this debate. and, yes, i did. and you know what else i prepared for? i prepared to be president. and i think that’s a good thing. [applause] "
180,HOLT,"mr. trump, for five years, you perpetuated a false claim that the nation’s first black president was not a natural-born citizen. you questioned his legitimacy. in the last couple of weeks, you acknowledged what most americans have accepted for years: the president was born in the united states. can you tell us what took you so long? "
181,TRUMP,"i’ll tell you very—well, just very simple to say. sidney blumenthal works for the campaign and close—very close friend of secretary clinton. and her campaign manager, patti doyle, went to—during the campaign, her campaign against president obama, fought very hard. and you can go look it up, and you can check it out. and if you look at cnn this past week, patti solis doyle was on wolf blitzer saying that this happened. blumenthal sent mcclatchy, highly respected reporter at mcclatchy, to kenya to find out about it. they were pressing it very hard. she failed to get the birth certificate. when i got involved, i didn’t fail. i got him to give the birth certificate. so i’m satisfied with it. and i’ll tell you why i’m satisfied with it. "
182,HOLT,that was… [crosstalk] 
183,TRUMP,"because i want to get on to defeating isis, because i want to get on to creating jobs, because i want to get on to having a strong border, because i want to get on to things that are very important to me and that are very important to the country. "
184,HOLT,"i will let you respond. it’s important. but i just want to get the answer here. the birth certificate was produced in 2011. you’ve continued to tell the story and question the president’s legitimacy in 2012, ’13, ’14, ’15… "
185,TRUMP,yeah. 
186,HOLT,"…. as recently as january. so the question is, what changed your mind? "
187,TRUMP,"well, nobody was pressing it, nobody was caring much about it. i figured you’d ask the question tonight, of course. but nobody was caring much about it. but i was the one that got him to produce the birth certificate. and i think i did a good job. secretary clinton also fought it. i mean, you know—now, everybody in mainstream is going to say, oh, that’s not true. look, it’s true. sidney blumenthal sent a reporter—you just have to take a look at cnn, the last week, the interview with your former campaign manager. and she was involved. but just like she can’t bring back jobs, she can’t produce. "
188,HOLT,"i’m sorry. i’m just going to follow up—and i will let you respond to that, because there’s a lot there. but we’re talking about racial healing in this segment. what do you say to americans, people of color who… [crosstalk] "
189,TRUMP,"well, it was very—i say nothing. i say nothing, because i was able to get him to produce it. he should have produced it a long time before. i say nothing. but let me just tell you. when you talk about healing, i think that i’ve developed very, very good relationships over the last little while with the african-american community. i think you can see that. and i feel that they really wanted me to come to that conclusion. and i think i did a great job and a great service not only for the country, but even for the president, in getting him to produce his birth certificate. "
190,HOLT,secretary clinton? 
191,HILLARY CLINTON,"well, just listen to what you heard. [laughter] and clearly, as donald just admitted, he knew he was going to stand on this debate stage, and lester holt was going to be asking us questions, so he tried to put the whole racist birther lie to bed. but it can’t be dismissed that easily. he has really started his political activity based on this racist lie that our first black president was not an american citizen. there was absolutely no evidence for it, but he persisted, he persisted year after year, because some of his supporters, people that he was trying to bring into his fold, apparently believed it or wanted to believe it. but, remember, donald started his career back in 1973 being sued by the justice department for racial discrimination because he would not rent apartments in one of his developments to african-americans, and he made sure that the people who worked for him understood that was the policy. he actually was sued twice by the justice department. so he has a long record of engaging in racist behavior. and the birther lie was a very hurtful one. you know, barack obama is a man of great dignity. and i could tell how much it bothered him and annoyed him that this was being touted and used against him. but i like to remember what michelle obama said in her amazing speech at our democratic national convention: when they go low, we go high. and barack obama went high, despite donald trump’s best efforts to bring him down. "
192,HOLT,"mr. trump, you can respond and we’re going to move on to the next segment. "
193,TRUMP,"i would love to respond. first of all, i got to watch in preparing for this some of your debates against barack obama. you treated him with terrible disrespect. and i watched the way you talk now about how lovely everything is and how wonderful you are. it doesn’t work that way. you were after him, you were trying to—you even sent out or your campaign sent out pictures of him in a certain garb, very famous pictures. i don’t think you can deny that. but just last week, your campaign manager said it was true. so when you tried to act holier than thou, it really doesn’t work. it really doesn’t. now, as far as the lawsuit, yes, when i was very young, i went into my father’s company, had a real estate company in brooklyn and queens, and we, along with many, many other companies throughout the country—it was a federal lawsuit—were sued. we settled the suit with zero—with no admission of guilt. it was very easy to do. but they sued many people. i notice you bring that up a lot. and, you know, i also notice the very nasty commercials that you do on me in so many different ways, which i don’t do on you. maybe i’m trying to save the money. but, frankly, i look—i look at that, and i say, isn’t that amazing? because i settled that lawsuit with no admission of guilt, but that was a lawsuit brought against many real estate firms, and it’s just one of those things. i’ll go one step further. in palm beach, florida, tough community, a brilliant community, a wealthy community, probably the wealthiest community there is in the world, i opened a club, and really got great credit for it. no discrimination against african-americans, against muslims, against anybody. and it’s a tremendously successful club. and i’m so glad i did it. and i have been given great credit for what i did. and i’m very, very proud of it. and that’s the way i feel. that is the true way i feel. "
194,HOLT,"our next segment is called “securing america.” we want to start with a 21st century war happening every day in this country. our institutions are under cyber attack, and our secrets are being stolen. so my question is, who’s behind it? and how do we fight it? secretary clinton, this answer goes to you. "
195,HILLARY CLINTON,"well, i think cyber security, cyber warfare will be one of the biggest challenges facing the next president, because clearly we’re facing at this point two different kinds of adversaries. there are the independent hacking groups that do it mostly for commercial reasons to try to steal information that they then can use to make money. but increasingly, we are seeing cyber attacks coming from states, organs of states. the most recent and troubling of these has been russia. there’s no doubt now that russia has used cyber attacks against all kinds of organizations in our country, and i am deeply concerned about this. i know donald’s very praiseworthy of vladimir putin, but putin is playing a really… [crosstalk] …tough, long game here. and one of the things he’s done is to let loose cyber attackers to hack into government files, to hack into personal files, hack into the democratic national committee. and we recently have learned that, you know, that this is one of their preferred methods of trying to wreak havoc and collect information. we need to make it very clear—whether it’s russia, china, iran or anybody else—the united states has much greater capacity. and we are not going to sit idly by and permit state actors to go after our information, our private-sector information or our public-sector information. and we’re going to have to make it clear that we don’t want to use the kinds of tools that we have. we don’t want to engage in a different kind of warfare. but we will defend the citizens of this country. and the russians need to understand that. i think they’ve been treating it as almost a probing, how far would we go, how much would we do. and that’s why i was so—i was so shocked when donald publicly invited putin to hack into americans. that is just unacceptable. it’s one of the reasons why 50 national security officials who served in republican information—in administrations… "
196,HOLT,your two minutes have expired. 
197,HILLARY CLINTON,… have said that donald is unfit to be the commander- in-chief. it’s comments like that that really worry people who understand the threats that we face. 
198,HOLT,"mr. trump, you have two minutes and the same question. who’s behind it? and how do we fight it? "
199,TRUMP,"i do want to say that i was just endorsed—and more are coming next week—it will be over 200 admirals, many of them here—admirals and generals endorsed me to lead this country. that just happened, and many more are coming. and i’m very proud of it. in addition, i was just endorsed by ice. they’ve never endorsed anybody before on immigration. i was just endorsed by ice. i was just recently endorsed—16,500 border patrol agents. so when secretary clinton talks about this, i mean, i’ll take the admirals and i’ll take the generals any day over the political hacks that i see that have led our country so brilliantly over the last 10 years with their knowledge. ok? because look at the mess that we’re in. look at the mess that we’re in. as far as the cyber, i agree to parts of what secretary clinton said. we should be better than anybody else, and perhaps we’re not. i don’t think anybody knows it was russia that broke into the dnc. she’s saying russia, russia, russia, but i don’t—maybe it was. i mean, it could be russia, but it could also be china. it could also be lots of other people. it also could be somebody sitting on their bed that weighs 400 pounds, ok? you don’t know who broke in to dnc. but what did we learn with dnc? we learned that bernie sanders was taken advantage of by your people, by debbie wasserman schultz. look what happened to her. but bernie sanders was taken advantage of. that’s what we learned. now, whether that was russia, whether that was china, whether it was another country, we don’t know, because the truth is, under president obama we’ve lost control of things that we used to have control over. we came in with the internet, we came up with the internet, and i think secretary clinton and myself would agree very much, when you look at what isis is doing with the internet, they’re beating us at our own game. isis. so we have to get very, very tough on cyber and cyber warfare. it is—it is a huge problem. i have a son. he’s 10 years old. he has computers. he is so good with these computers, it’s unbelievable. the security aspect of cyber is very, very tough. and maybe it’s hardly doable. but i will say, we are not doing the job we should be doing. but that’s true throughout our whole governmental society. we have so many things that we have to do better, lester, and certainly cyber is one of them. "
200,HOLT,secretary clinton? 
201,HILLARY CLINTON,"well, i think there are a number of issues that we should be addressing. i have put forth a plan to defeat isis. it does involve going after them online. i think we need to do much more with our tech companies to prevent isis and their operatives from being able to use the internet to radicalize, even direct people in our country and europe and elsewhere. but we also have to intensify our air strikes against isis and eventually support our arab and kurdish partners to be able to actually take out isis in raqqa, end their claim of being a caliphate. we’re making progress. our military is assisting in iraq. and we’re hoping that within the year we’ll be able to push isis out of iraq and then, you know, really squeeze them in syria. but we have to be cognizant of the fact that they’ve had foreign fighters coming to volunteer for them, foreign money, foreign weapons, so we have to make this the top priority. and i would also do everything possible to take out their leadership. i was involved in a number of efforts to take out al qaida leadership when i was secretary of state, including, of course, taking out bin laden. and i think we need to go after baghdadi, as well, make that one of our organizing principles. because we’ve got to defeat isis, and we’ve got to do everything we can to disrupt their propaganda efforts online. "
202,HOLT,"you mention isis, and we think of isis certainly as over there, but there are american citizens who have been inspired to commit acts of terror on american soil, the latest incident, of course, the bombings we just saw in new york and new jersey, the knife attack at a mall in minnesota, in the last year, deadly attacks in san bernardino and orlando. i’ll ask this to both of you. tell us specifically how you would prevent homegrown attacks by american citizens, mr. trump? "
203,TRUMP,"well, first i have to say one thing, very important. secretary clinton is talking about taking out isis. “we will take out isis.” well, president obama and secretary clinton created a vacuum the way they got out of iraq, because they got out—what, they shouldn’t have been in, but once they got in, the way they got out was a disaster. and isis was formed. so she talks about taking them out. she’s been doing it a long time. she’s been trying to take them out for a long time. but they wouldn’t have even been formed if they left some troops behind, like 10,000 or maybe something more than that. and then you wouldn’t have had them. or, as i’ve been saying for a long time, and i think you’ll agree, because i said it to you once, had we taken the oil—and we should have taken the oil—isis would not have been able to form either, because the oil was their primary source of income. and now they have the oil all over the place, including the oil—a lot of the oil in libya, which was another one of her disasters. "
204,HOLT,secretary clinton? 
205,HILLARY CLINTON,"well, i hope the fact-checkers are turning up the volume and really working hard. donald supported the invasion of iraq. "
206,TRUMP,wrong. 
207,HILLARY CLINTON,that is absolutely proved over and over again. 
208,TRUMP,wrong. wrong. 
209,HILLARY CLINTON,"he actually advocated for the actions we took in libya and urged that gadhafi be taken out, after actually doing some business with him one time. but the larger point—and he says this constantly—is george w. bush made the agreement about when american troops would leave iraq, not barack obama. and the only way that american troops could have stayed in iraq is to get an agreement from the then-iraqi government that would have protected our troops, and the iraqi government would not give that. but let’s talk about the question you asked, lester. the question you asked is, what do we do here in the united states? that’s the most important part of this. how do we prevent attacks? how do we protect our people? and i think we’ve got to have an intelligence surge, where we are looking for every scrap of information. i was so proud of law enforcement in new york, in minnesota, in new jersey. you know, they responded so quickly, so professionally to the attacks that occurred by rahami. and they brought him down. and we may find out more information because he is still alive, which may prove to be an intelligence benefit. so we’ve got to do everything we can to vacuum up intelligence from europe, from the middle east. that means we’ve got to work more closely with our allies, and that’s something that donald has been very dismissive of. we’re working with nato, the longest military alliance in the history of the world, to really turn our attention to terrorism. we’re working with our friends in the middle east, many of which, as you know, are muslim majority nations. donald has consistently insulted muslims abroad, muslims at home, when we need to be cooperating with muslim nations and with the american muslim community. they’re on the front lines. they can provide information to us that we might not get anywhere else. they need to have close working cooperation with law enforcement in these communities, not be alienated and pushed away as some of donald’s rhetoric, unfortunately, has led to. "
210,HOLT,mr. trump… 
211,TRUMP,"well, i have to respond. "
212,HOLT,please respond. 
213,TRUMP,"the secretary said very strongly about working with—we’ve been working with them for many years, and we have the greatest mess anyone’s ever seen. you look at the middle east, it’s a total mess. under your direction, to a large extent. but you look at the middle east, you started the iran deal, that’s another beauty where you have a country that was ready to fall, i mean, they were doing so badly. they were choking on the sanctions. and now they’re going to be actually probably a major power at some point pretty soon, the way they’re going. but when you look at nato, i was asked on a major show, what do you think of nato? and you have to understand, i’m a businessperson. i did really well. but i have common sense. and i said, well, i’ll tell you. i haven’t given lots of thought to nato. but two things. number one, the 28 countries of nato, many of them aren’t paying their fair share. number two—and that bothers me, because we should be asking—we’re defending them, and they should at least be paying us what they’re supposed to be paying by treaty and contract. and, number two, i said, and very strongly, nato could be obsolete, because—and i was very strong on this, and it was actually covered very accurately in the new york times, which is unusual for the new york times, to be honest—but i said, they do not focus on terror. and i was very strong. and i said it numerous times. and about four months ago, i read on the front page of the wall street journal that nato is opening up a major terror division. and i think that’s great. and i think we should get—because we pay approximately 73 percent of the cost of nato. it’s a lot of money to protect other people. but i’m all for nato. but i said they have to focus on terror, also. and they’re going to do that. and that was—believe me—i’m sure i’m not going to get credit for it—but that was largely because of what i was saying and my criticism of nato. i think we have to get nato to go into the middle east with us, in addition to surrounding nations, and we have to knock the hell out of isis, and we have to do it fast, when isis formed in this vacuum created by barack obama and secretary clinton. and believe me, you were the ones that took out the troops. not only that, you named the day. they couldn’t believe it. they sat back probably and said, i can’t believe it. they said… "
214,HILLARY CLINTON,"lester, we’ve covered… "
215,TRUMP,"no, wait a minute. "
216,HILLARY CLINTON,we’ve covered this ground. 
217,TRUMP,"when they formed, when they formed, this is something that never should have happened. it should have never happened. now, you’re talking about taking out isis. but you were there, and you were secretary of state when it was a little infant. now it’s in over 30 countries. and you’re going to stop them? i don’t think so. "
218,HOLT,"mr. trump, a lot of these are judgment questions. you had supported the war in iraq before the invasion. what makes your… "
219,TRUMP,i did not support the war in iraq. 
220,HOLT,in 2002… 
221,TRUMP,"that is a mainstream media nonsense put out by her, because she—frankly, i think the best person in her campaign is mainstream media. "
222,HOLT,"my question is, since you supported it… "
223,TRUMP,just—would you like to hear… 
224,HOLT,… why is your—why is your judgment… 
225,TRUMP,wait a minute. i was against the war in iraq. just so you put it out. 
226,HOLT,"the record shows otherwise, but why—why was… "
227,TRUMP,the record does not show that. 
228,HOLT,why was—is your judgment any… 
229,TRUMP,"the record shows that i’m right. when i did an interview with howard stern, very lightly, first time anyone’s asked me that, i said, very lightly, i don’t know, maybe, who knows? essentially. i then did an interview with neil cavuto. we talked about the economy is more important. i then spoke to sean hannity, which everybody refuses to call sean hannity. i had numerous conversations with sean hannity at fox. and sean hannity said—and he called me the other day—and i spoke to him about it—he said you were totally against the war, because he was for the war. "
230,HOLT,why is your judgment better than… 
231,TRUMP,"and when he—excuse me. and that was before the war started. sean hannity said very strongly to me and other people—he’s willing to say it, but nobody wants to call him. i was against the war. he said, you used to have fights with me, because sean was in favor of the war. and i understand that side, also, not very much, because we should have never been there. but nobody called sean hannity. and then they did an article in a major magazine, shortly after the war started. i think in ’04. but they did an article which had me totally against the war in iraq. and one of your compatriots said, you know, whether it was before or right after, trump was definitely—because if you read this article, there’s no doubt. but if somebody—and i’ll ask the press—if somebody would call up sean hannity, this was before the war started. he and i used to have arguments about the war. i said, it’s a terrible and a stupid thing. it’s going to destabilize the middle east. and that’s exactly what it’s done. it’s been a disaster. "
232,HOLT,"my reference was to what you had said in 2002, and my question was… "
233,TRUMP,"no, no. you didn’t hear what i said. "
234,HOLT,why is your judgment—why is your judgment any different than mrs. clinton’s judgment? 
235,TRUMP,"well, i have much better judgment than she does. there’s no question about that. i also have a much better temperament than she has, you know? [laughter] i have a much better—she spent—let me tell you—she spent hundreds of millions of dollars on an advertising—you know, they get madison avenue into a room, they put names—oh, temperament, let’s go after—i think my strongest asset, maybe by far, is my temperament. i have a winning temperament. i know how to win. she does not have a… "
236,HOLT,secretary clinton? 
237,TRUMP,"wait. the afl-cio the other day, behind the blue screen, i don’t know who you were talking to, secretary clinton, but you were totally out of control. i said, there’s a person with a temperament that’s got a problem. "
238,HOLT,secretary clinton? 
239,HILLARY CLINTON,"whew, ok. [laughter] let’s talk about two important issues that were briefly mentioned by donald, first, nato. you know, nato as a military alliance has something called article 5, and basically it says this: an attack on one is an attack on all. and you know the only time it’s ever been invoked? after 9/11, when the 28 nations of nato said that they would go to afghanistan with us to fight terrorism, something that they still are doing by our side. with respect to iran, when i became secretary of state, iran was weeks away from having enough nuclear material to form a bomb. they had mastered the nuclear fuel cycle under the bush administration. they had built covert facilities. they had stocked them with centrifuges that were whirling away. and we had sanctioned them. i voted for every sanction against iran when i was in the senate, but it wasn’t enough. so i spent a year-and-a-half putting together a coalition that included russia and china to impose the toughest sanctions on iran. and we did drive them to the negotiating table. and my successor, john kerry, and president obama got a deal that put a lid on iran’s nuclear program without firing a single shot. that’s diplomacy. that’s coalition-building. that’s working with other nations. the other day, i saw donald saying that there were some iranian sailors on a ship in the waters off of iran, and they were taunting american sailors who were on a nearby ship. he said, you know, if they taunted our sailors, i’d blow them out of the water and start another war. that’s not good judgment. "
240,TRUMP,that would not start a war. 
241,HILLARY CLINTON,"that is not the right temperament to be commander-in-chief, to be taunted. and the worst part… "
242,TRUMP,"no, they were taunting us. "
243,HILLARY CLINTON,"… of what we heard donald say has been about nuclear weapons. he has said repeatedly that he didn’t care if other nations got nuclear weapons, japan, south korea, even saudi arabia. it has been the policy of the united states, democrats and republicans, to do everything we could to reduce the proliferation of nuclear weapons. he even said, well, you know, if there were nuclear war in east asia, well, you know, that’s fine… "
244,TRUMP,wrong. 
245,HILLARY CLINTON,"… have a good time, folks. "
246,TRUMP,it’s lies. 
247,HILLARY CLINTON,"and, in fact, his cavalier attitude about nuclear weapons is so deeply troubling. that is the number-one threat we face in the world. and it becomes particularly threatening if terrorists ever get their hands on any nuclear material. so a man who can be provoked by a tweet should not have his fingers anywhere near the nuclear codes, as far as i think anyone with any sense about this should be concerned. "
248,TRUMP,"that line’s getting a little bit old, i must say. i would like to… "
249,HILLARY CLINTON,"it’s a good one, though. it well describes the problem. [laughter] "
