,Speaker,Response
100,GORE,"well, i had thought that there was a controversy at the end of the legislative session where the hate crimes law in texas was — failed, and that the byrd family, among others, asked you to support it, governor, and it died in committee for lack of support. am i wrong about that? "
101,GEORGE W. BUSH,"well, you don’t realize we have a hate crimes statute? we do. "
102,GORE,i’m talking about the one that was proposed to deal — 
103,GEORGE W. BUSH,"no — well, what the vice president must not understand is we’ve got a hate crimes bill in texas. and secondly, the people that murdered mr. byrd got the ultimate punishment. the death penalty. "
104,MODERATOR,"they were prosecuted under the murder laws, were they not, in texas? "
105,GEORGE W. BUSH,"in this case when you murder somebody it’s hate, jim. the crime is hate. and they got the ultimate punishment. i’m not exactly sure how you enhance the penalty any more than the death penalty. we happen to have a statute on the books that’s a hate crimes statute in texas. "
106,GORE,may i respond? 
107,MODERATOR,sure. 
108,GORE,"i don’t want to jump in. i may have been misled by all the news reports about this matter, because the law that was proposed in texas that had the support of the byrd family and a whole lot of people in texas did, in fact, die in committee. there may be some other statute that was already on the books, but certainly the advocates of the hate crimes law felt that a tough new law was needed. and it’s important, jim, not only — not just because of texas, but because this mirrors the national controversy. there is pending now in the congress a national hate crimes law because of james byrd, because of matthew shepard, who was crucified on a split rail fence by bigots, and because of others. and that law has died in committee also because of the same kind of opposition. "
109,MODERATOR,and you would support that bill. 
110,GORE,absolutely. 
111,MODERATOR,would you support a national hate crimes law? 
112,GEORGE W. BUSH,"i would support the orrin hatch version of it, not the senator kennedy version. but let me say to you, mr. vice president, we’re happy with our laws on our books. that bill did — there was another bill that did die in committee. but i want to repeat, if you have a state that fully supports the law like we do in texas, we’re going to go after all crime. and we’re going to make sure people get punished for the crime. and in this case we can’t enhance the penalty any more than putting those three thugs to death. and that’s what’s gonna happen in the state of texas. "
113,MODERATOR,"new subject, new question. another vice presidential debate follow-up. governor, both senator lieberman and secretary cheney said they were sympathetically rethinking their views on same sex relationships. what’s your position on that? "
114,GEORGE W. BUSH,"i’m not for gay marriage. i think marriage is a sacred institution between a man and a woman. and i appreciated the way the administration signed the defense of marriage act. i presume the vice president supported it when the president signed that bill and supports it now. but i think marriage is a sacred institution. i’m going to be respectful for people who may disagree with me. i’ve had a record of doing so in the state of texas. i’ve been a person that had been called a uniter, not a divider, because i accept other people’s points of view. but i feel strongly that marriage should be between a man and a woman. "
115,MODERATOR,vice president gore? 
116,GORE,"i agree with that, and i did support that law. but i think that we should find a way to allow some kind of civic unions, and i basically agree with dick cheney and joe lieberman. and i think the three of us have one view and the governor has another view. "
117,MODERATOR,is that right? 
118,GEORGE W. BUSH,"i’m not sure what kind of view he’s describing to me. i can just tell you, i’m a person who respects other people. i respect their — i respect — on the one hand he says he agrees with me and then he says he doesn’t. i’m not sure where he’s coming from. but i will be a tolerant person. i’ve been a tolerant person all my life. i just happen to believe strongly that marriage is between a man and a woman. "
119,MODERATOR,do you believe in general terms that gays and lesbians should have the same rights as other americans? 
120,GEORGE W. BUSH,"yes. i don’t think they ought to have special rights, but i think they ought to have the same rights. "
121,GORE,"well, there’s a law pending called the employment non-discrimination act. i strongly support it. what it says is that gays and lesbians can’t be fired from their job because they’re gay or lesbian. and it would be a federal law preventing that. now, i wonder if the — it’s been blocked by the opponents in the majority in the congress. i wonder if the governor would lend his support to that law. "
122,MODERATOR,governor? 
123,GEORGE W. BUSH,the question — 
124,MODERATOR,"well, but it’s a logical response. "
125,GEORGE W. BUSH,"well, i have no idea. i mean, he can throw out all kinds — i don’t know the particulars of this law. i will tell you i’m the kind of person, i don’t hire or fire somebody based upon their sexual orientation. as a matter of fact, i would like to take the issue a little further. i don’t really think it’s any of my — you know, any of my concerns what — how you conduct your sex life. and i think that’s a private matter. and i think that’s the way it ought to be. but i’m going to be respectful for people, i’ll tolerate people, and i support equal rights but not special rights for people. "
126,MODERATOR,"special rights, how does that affect gays and lesbians? "
127,GEORGE W. BUSH,"well, it would be if they’re given special protective status. that doesn’t mean we shouldn’t fully enforce laws and fully protect people and fully honor people, which i will do as the president of the united states. "
128,MODERATOR,"new subject, new question, vice president gore. how do you see the connection between controlling gun sales in this country and the incidence of death by accidental or intentional use of guns? "
129,GORE,"jim, i hope that we can come back to the subject of education because the governor made an extensive statement on it and i have a very different view than the one he expressed. but that having been said, i believe that — well, first of all, let me say that the governor and i agree on some things where this subject is concerned. i will not do anything to affect the rights of hunters or sportsmen. i think that homeowners have to be respected and their right to have a gun if they wish to. the problem i see is that there are too many guns getting into the hands of children, and criminals, and people who, for whatever reason, some kind of history of stalking or domestic abuse really should not be able to get guns. i think these assault weapons are a problem. so i favor closing the gun show loophole. in fact, i cast the tie-breaking vote to close it, but then the majority in the house of representatives went the other way. that’s still pending. if we could get agreement on that, maybe they could pass that in the final days of this congress. i think we ought to restore the three-day waiting period under the brady law. i think we should toughen the enforcement of gun laws so that the ones that are already on the books can be enforced much more effectively. some of the restrictions that have been placed by the congress in the last couple of years. i think — in the last few years i think have been unfortunate. i think that we ought to make all schools gun free. have a gun-free zone around every school in this country. i think that measures like these are important. child safety trigger locks on a mandatory basis, and others. "
130,MODERATOR,governor? 
131,GEORGE W. BUSH,"well, it starts with enforcing law. when you say loud and clear to somebody if you’re going to carry a gun illegally, we’re going to arrest you. if you’re going to sell a gun illegally, you need to be arrested. if you commit a crime with a gun, there needs to be absolute certainty in the law. and that means that the local law enforcement officials need help at the federal level. programs like project exile where the federal government intensifies arresting people who illegally use guns. and we haven’t done a very good job of that at the federal level recently. and i’m going to make it a priority. secondly, i don’t think we ought to be selling guns to people who shouldn’t have them. that’s why i support instant background checks at gun shows. one of the reasons we have an instant background check is so that we instantly know whether or not somebody should have a gun or not. in texas i tried to do something innovative. there’s a lot of talk about trigger locks being on guns sold in the future. i support that. but i said if you want a trigger lock to make your gun safe, come and get one for free. so we’re distributing in our state of texas for free. i think we ought to raise the age at which a juvenile can carry a handgun from 18 to 21. i disagree with the vice president on this issue. he is for registration of guns. i think the only people that are going to show up to register or get a license — i guess licensing like a driver’s license for a gun, the only people that are going to show up are law-abiding citizens. the criminal is not going to show up and say hey, give me my i.d. card. it’s the law-abiding citizens who will do that. an i don’t think that is going to be an effective tool to make the — keep our society safe. "
132,MODERATOR,"all right. so on guns, somebody wants to cast a vote based on your differences, where are the differences? "
133,GORE,"well, i’m not for registration. i am for licensing by states of new handgun purchases. "
134,MODERATOR,what’s that mean? 
135,GORE,"a photo license i.d. like a driver’s license for new handguns and, you know, the los angeles — "
136,MODERATOR,"excuse me, you would have to get the license — a photo i.d. to go in and before you could buy the gun? "
137,GORE,correct. 
138,MODERATOR,all right. who would issue the — 
139,GORE,"the state. the state. i think states should do that for new handguns, because too many criminals are getting guns. there was a recent investigation of the number in texas who got — who were given concealed weapons permits in spite of the fact that they had records. and the “los angeles times” spent a lot of ink going into that. but i am not for doing anything that would affect hunters or sportsmen, rifles, shotguns, existing handguns. i do think that sensible gun safety measures are warranted now. look, this is the year — this is in the aftermath of columbine, and paducah, and all the places in our country where the nation has been shocked by these weapons in the hands of the wrong people. the woman who bought the guns for the two boys who did that killing at columbine said that if she had had to give her name and fill out a form there, she would not have bought those guns. that conceivably could have prevented that tragedy. "
140,MODERATOR,"back to the question about the differences on gun control. what are they, governor, from your point of view, between you and the vice president? "
141,GEORGE W. BUSH,"well, i’m not for photo licensing. let me say something about columbine. listen, we’ve got gun laws. he says we ought to have gun-free schools. everybody believes that. i’m sure every state in the union has got them. you can’t carry a gun into a school. and there ought to be a consequence when you do carry a gun into a school. but columbine spoke to a larger issue. it’s really a matter of culture. it’s a culture that somewhere along the line we’ve begun to disrespect life. where a child can walk in and have their heart turned dark as a result of being on the internet and walk in and decide to take somebody else’s life? so gun laws are important, no question about it, but so is loving children, and character education classes, and faith-based programs being a part of after-school programs. some desperate child needs to have somebody put their arm around them and say, we love you. so there’s a — this is a society that — of ours that’s got to do a better job of teaching children right from wrong. and we can enforce law. but there seems to be a lot of preoccupation on — not certainly only in this debate, but just in general on law. but there’s a larger law. love your neighbor like you would like to be loved yourself. and that’s where our society must head if we’re going to be a peaceful and prosperous society. "
142,GORE,"i also believe in the golden rule. and i agree with a lot of the other things that the governor has said. we do have a serious problem in our culture. tipper and i have worked on the problem of violence in entertainment aimed at children. she’s worked on it longer than i have. but i feel very strongly about that. and if i’m elected president, i will do something about that. but i think that we — i think we have to start with better parenting. but i don’t think that we can ignore the role played by guns. i mean, the fact is that there — even though no state wants them, there are guns in some schools. and the reason it’s so difficult for schools to control that is because in recent years there has been a flood of cheap handguns that are so widely available that kids are finding ways to get ahold of them. and i think that if you look at the situation as it exists here in the united states compared to any other country in the world, it seems to me pretty obvious that while we respect the rights of hunters and sportsmen, we do need some common sense gun safety steps to stem this flood of guns that are getting into the wrong hands. "
143,GEORGE W. BUSH,"yeah, no question about that, but there also needs to be strong enforcement of the law. some kid who feels like — doesn’t matter where the gun comes from, it could be a cheap gun, expensive gun. what matters is something in this person’s head says there is not going to be a consequence. so in my state we toughen up the juvenile justice laws. we added beds. we’re tough. we believe in tough love. we say, if you get caught carrying a gun, you’re automatically detained. and that’s what needs to happen. we’ve got laws. if laws need to be strengthened, like instant background checks, that’s important. "
144,MODERATOR,"new question. as i was saying. both of you — governor, both of you have talked much about medicare and health care for seniors. what about the more than 40 million younger americans who do not have health insurance right now? what would you do about that? "
145,GEORGE W. BUSH,"well, i’ve got a plan to do something about that. it’s to make health care affordable and available this way. first, there’s some who should be buying health care who choose not to. there’s some — "
146,MODERATOR,some of the 40 million. 
147,GEORGE W. BUSH,"some of the healthy folks, healthy young kids say i’ll never get sick, therefore i don’t need health care right now. for those what i think we need to do is to develop an investment-type vehicle that would be an incentive for them to invest, like medical savings accounts with rollover capacity. in other words, you say to a youngster, it will be in your financial interest to start saving for future illness, but for the working folks that do want to have health care that can’t afford it, a couple of things we need to do. one, we need more community health centers. i’ve developed — put out money in my budget to expand community health centers all around the country. these are places where people can get primary care. secondly — and they’re good. they’re very important parts of the safety net of health care. secondly, that you get a $2,000 rebate from the government if you’re a family of $30,000 or less — it scales down as you get higher — that you can use to purchase health care in the private markets. it will be a huge down payment for a pretty darn good system. if you allow — also allow — convince states to — allow states to allow the mother to match some of the children’s health insurance money with it, the pool purchasing power. and to make health care more affordable, allow business associations like the national federal of independent business or the chamber of commerce or the national restaurant association to write association plans across jurisdictional lines so that small businesses have got the capacity to have national pooling to drive the cost of insurance down. i think that’s the very best way to go. it empowers people, it trusts people, it makes — and it’s a practical way to encourage people to purchase health care insurance. "
148,MODERATOR,vice president gore? 
149,GORE,"it’s one of my top priorities, jim, to give every single child in the united states affordable health care within the next four years. i would like to see eventually in this country some form of universal health care, but i’m not for a government-run system. in fact, i’m for shrinking the size of government. i want a smaller and smarter government. i have been in charge of this reinventing government streamlining project that’s reduced the size of government by more than 300,000 people in the last several years. and the budget plan that i’ve put out, according to the “los angeles times” again, the way these things are typically measured as a percentage of the gdp, will bring government spending down to the lowest level in 50 years. so i want to proceed carefully to cover more people. but i think we should start by greatly expanding the so-called child health insurance or chip program to give health insurance to every single child in this country. i think it’s intolerable that we have so many millions of children without any health insurance. so it’s one of my top priorities. now, i know that we have some disagreements on this. and i’m sorry to tell you that, you know, there is a record here. and texas ranks 49th out of the 50 states in health care — in children with health care. 49th for women with health care, and 50th for families with health care. so it is a priority for me. i guarantee you. i’m not aware of any program — well, i’ll just leave it at that. i think it ought to be a top priority. "
150,MODERATOR,"governor, did the — are the vice president’s figures correct about texas? "
151,GEORGE W. BUSH,"first of all, let me say he’s not for a government-run health care system? i thought that’s exactly what he and mrs. clinton and them fought for in 1993 was a government-run health care system. it was fortunately stopped in its tracks. secondly, we spend $4.7 billion a year on the uninsured in the state of texas. our rate of uninsured, the percentage of uninsured in texas has gone down, while the percentage of uninsured in america has gone up. our chips program got a late start because our government meets only four months out of every two years, mr. vice president. it may come as a shock for somebody who has been in washington for so long. but actually limited government can work in the second largest state in the union. and therefore congress passes the bill after our session in 1997 ended, we passed an enabling legislation in 1999. we’ve signed up over 110,000 children to the chips program. for comparable states our size, we’re signing them up as fast as any other state. you can quote all the numbers you want, but i’m telling you we care about our people in texas. we spent a lot of money to make sure people get health care in the state of texas, and we’re doing a better job than they are at the national level for reducing uninsured. "
152,MODERATOR,is he right? 
153,GORE,"well, i don’t know about all these percentages that he throws out, but i do know that — i speculate that the reason why he didn’t answer your question directly as to whether my numbers were right, the facts were right about texas ranking dead last in families with health insurance and 49th out of 50 for both children and women, is because those facts are correct. and as for why it happened, i’m no expert on the texas procedures, but what my friends there tell me is that the governor opposed a measure put forward by democrats in the legislature to expand the number of children that would be covered. and instead directed the money toward a tax cut, a significant part of which went to wealthy interests. he declared the need for a new tax cut for the oil companies in texas an emergency need, and so the money was taken away from the chip program. there’s — you don’t have to take my word for this. there is now a federal judge’s opinion about the current management of this program ordering the state of texas to do — you should read that judge’s language about this. i believe there are 1.4 million children in texas who do not have health insurance. 600,000 of whom, and maybe some of those have since gotten it, but as of a year ago 600,000 of them were actually eligible for it but they couldn’t sign up for it because of the barriers that they had set up. "
154,MODERATOR,let’s let the governor respond to that. are those numbers correct? are his charges correct? 
155,GEORGE W. BUSH,"if he’s trying to allege that i’m a hard-hearted person and i don’t care about children, he’s absolutely wrong. we’ve spent $4.7 billion a year in the state of texas for uninsured people. and they get health care. now, it’s not the most efficient way to get people health care. but i want to remind you, the number of uninsured in america during their watch has increased. he can make any excuse he wants, but the facts are that we’re reducing the number of uninsured percentage of our population. and as the percentage of the population is increasing nationally, somehow the allegation that we don’t care and we’re going to give money for this interest or that interest and not for children in the state of texas is totally absurd. let me just tell you who the jury is. the people of texas. there’s only been one governor ever elected to back-to-back four-year terms, and that was me. and i was able to do so with a lot of democrat votes, nearly 50% of the hispanic vote, about 27% of the african-american vote, because people know i’m a conservative person and a compassionate person. so he can throw all the kinds of numbers around. i’m just telling you our state comes together to do what is right. we come together both republicans and democrats. "
156,MODERATOR,"let me put that directly to you, vice president gore. the reason you brought this up, is it — are you suggesting that those numbers and that record will reflect the way governor bush will operate in this area of health insurance as president? "
157,GORE,"yes, yes. but it’s not a statement about his heart. i don’t claim to know his heart. i think he’s a good person. i make no allegations about that. i believe him when he says that he has a good heart. i know enough about your story to admire a lot of the things that you have done as a person. but i think it’s about his priorities. and let me tell you exactly why i think that the choice he made to give a tax cut for the oil companies and others before addressing this — i mean, if you were the governor of a state that was dead last in health care for families, and all of a sudden you found yourself with the biggest surplus your state had ever had in its history, wouldn’t you want to maybe use some of it to climb from 50th to, say, 45 or 40 or something or maybe better? i would. now, but here is why it’s directly relevant, jim. because by his own budget numbers, his proposals for spending on tax cuts for the wealthiest of the wealthy are more than the new spending proposals that he has made for health care and education and national defense all combined. according to his own numbers. so it’s not a question of his heart, as far as i know. it’s a question of priorities and values. see, you know — "
158,MODERATOR,let me ask — 
159,GEORGE W. BUSH,"first of all, that’s simply not true what he just said, of course. and secondly, i repeat to you — "
160,MODERATOR,"what is not true, governor? "
161,GEORGE W. BUSH,"that we spent — the top 1% receive 223 as opposed to 445 billion in new spending. the top — let’s talk about my tax plan. the top 1% will pay one-third of all the federal income taxes. and in return, get one-fifth of the benefits, because most of the tax reductions go to the people at the bottom end of the economic ladder. that stands in stark contrast, by the way, to a man who is going to leave 50 million — 50 million americans out of tax relief. we just have a different point of view. it’s a totally different point of view. he believes only the right people ought to get tax relief. i believe everybody who pays taxes ought to get tax relief. let me go back to texas, for example, for a minute. we pay 4.7 billion. i can’t emphasize to you how much. i signed a bill that puts chips in place. the bill finally came out at the end of the 1999 session. we’re working hard to sign up children. we’re doing it faster than any other state our size, comparable state. we’re making really good progress. and our state cares a lot about our children. my priority is going to be the health of our citizens. these folks have had eight years to get something done in washington, d.c. on the uninsured. they have not done it. they’ve had eight years to get something done on medicare. and they have not got it done. and my case to the american people is, if you’re happy with inactivity, stay with the horse. the horse is up here now. but if you want change, you need to get somebody that knows how to bring republicans and democrats together to get positive things done for america. "
162,MODERATOR,"new question, new subject. vice president gore, on the environment. in your 1992 book you said, quote, “we must make the rescue of our environment the central organizing principle for civilization and there must be a wrenching transformation to save the planet.” do you still feel that way? "
163,GORE,"i do. i think that in this 21st century we will soon see the consequences of what’s called global warming. there was a study just a few weeks ago suggesting that in summertime the north polar ice cap will be completely gone in 50 years. already many people see the strange weather conditions that the old timers say they’ve never seen before in their lifetimes. and what’s happening is the level of pollution is increasing significantly. now, here is the good news, jim. if we take the leadership role and build the new technologies, like the new kinds of cars and trucks that detroit is itching to build, then we can create millions of good new jobs by being first into the market with these new kinds of cars and trucks and other kinds of technologies. you know the japanese are breathing down our necks on this. they’re moving very rapidly because they know that it is a fast-growing world market. some of these other countries, particularly in the developing world, their pollution is much worse than anywhere else and their people want higher standards of living. and so they’re looking for ways to satisfy their desire for a better life and still reduce pollution at the same time. i think that holding onto the old ways and the old argument that the environment and the economy are in conflict is really outdated. we have to be bold. we have to provide leadership. now it’s true that we disagree on this. the governor said that he doesn’t think this problem is necessarily caused by people. he’s for letting the oil companies into the arctic national wildlife refuge. houston has just become the smoggiest city in the country. and texas is number one in industrial pollution. we have a very different outlook. and i’ll tell you this, i will fight for a clean environment in ways that strengthen our economy. "
164,MODERATOR,governor? 
165,GEORGE W. BUSH,"well, let me start with texas. we are a big industrial state. we reduced our industrial waste by 11%. we cleaned up more brown fields than any other administration in my state’s history, 450 of them. our water is cleaner now. "
166,MODERATOR,explain what a brown field is to those who don’t follow this. 
167,GEORGE W. BUSH,"a brown field is an abandoned industrial site that just sits idle in some of our urban centers. and people are willing to invest capital in the brown fields don’t want to do so for fear of lawsuit. i think we ought to have federal liability protection, depending upon whether or not standards have been met. the book you mentioned that vice president gore wrote, he also called for taxing — big energy taxes in order to clean up the environment. and now that the energy prices are high, i guess he’s not advocating those big energy taxes right now. i believe we ought to fully fund the land and water conservation fund to — with half the money going to states so states can make the right decisions for environmental quality. i think we need to have clean coal technologies. i propose $2 billion worth. by the way, i just found out the other day an interesting fact, that there is a national petroleum reserve right next to — in prudhoe bay that your administration opened up for exploration in that pristine area. and it was a smart move because there’s gas reserves up there. we need gas pipelines to bring the gas down. gas is a clean fuel that we can burn to — we need to make sure that if we decontrol our plants that there’s mandatory — that the plants must conform to clean air standards, the grandfathered plants, that’s what we did in texas. no excuses. you must conform. in other words, there are practical things we can do. but it starts with working in a collaborative effort with states and local folks. if you own the land, every day is earth day. people care a lot about their land and care about their environment. not all wisdom is in washington, d.c. on this issue. "
168,MODERATOR,"where do you see the basic difference in very simple terms in two or three sentences between you and the governor on the environment? if a voter wants to make a choice, what is it? "
169,GORE,"i’m really strongly committed to clean water and clean air, and cleaning up the new kinds of challenges like global warming. he is right that i’m not in favor of energy taxes. i am in favor of tax cuts to encourage and give incentives for the quicker development of these new kinds of technologies. and let me say again, detroit is rearing to go on that. we differ on the arctic national wildlife refuge, as i have said. we differ on whether or not pollution controls ought to be voluntary. i don’t think you can — i don’t think you can get results that way. we differ on the kinds of appointments that we would make. "
170,MODERATOR,would you say it’s a fundamental difference? 
171,GORE,i think it’s a fundamental difference. let me give you an example. 
172,MODERATOR,hold on one second. 
173,GORE,"okay, sure. "
174,MODERATOR,"we’ve talked about supply. i just want to know for somebody — we’re getting close to the end of our time here. if somebody wanted to vote on the environment, how would you draw the differences, governor? "
175,GEORGE W. BUSH,"well, i don’t believe in command and control out of washington, d.c. i believe washington ought to set standards, but again i think we ought to be collaborative at the local levels and i think we ought to work with people at the local levels. and by the way, i just want to make sure — i can’t let him just say something and not correct it. the electric decontrol bill that i fought for and signed in texas has mandatory emission standards, mr. vice president. that’s what we ought to do at the federal level when it comes to grandfathered plants for utilities. i think there’s a difference. i think, for example, take — when they took 40 million acres of land out of circulation without consulting local officials, i thought that was — "
176,MODERATOR,that was out in the west? 
177,GEORGE W. BUSH,"out in the west, yeah. and so — on the logging issue. that’s not the way i would have done it. perhaps some of that land needs to be set aside. but i certainly would have consulted with governors and elected officials before i would have acted unilaterally. "
178,MODERATOR,would you believe the federal government still has some new rules and new regulations and new laws to pass in the environmental area or do you think — 
179,GEORGE W. BUSH,"sure, absolutely, so long as they’re based upon science and they’re reasonable. so long as people have input. "
180,MODERATOR,what about global warming? 
181,GEORGE W. BUSH,"i think it’s an issue that we need to take very seriously. but i don’t think we know the solution to global warming yet. and i don’t think we’ve got all the facts before we make decisions. i tell you one thing i’m not going to do is i’m not going to let the united states carry the burden for cleaning up the world’s air. like kyoto treaty would have done. china and india were exempted from that treaty. i think we need to be more even-handed, as evidently 99 senators — i think it was 99 senators supported that position. "
182,MODERATOR,"global warming, the senate did turn it down. i think — "
183,GEORGE W. BUSH,99 to nothing. 
184,GORE,"well, that vote wasn’t exactly — a lot of the supporters of the kyoto treaty actually ended up voting for that because the way it was worded. but there’s no doubt there’s a lot of opposition to it in the senate. i’m not for command and control techniques either. i’m for working with the groups, not just with industry but also with the citizen groups and local communities to control sprawl in ways that the local communities themselves come up with. but i disagree that we don’t know the cause of global warming. i think that we do. it’s pollution, carbon dioxide, and other chemicals that are even more potent, but in smaller quantities, that cause this. look, the world’s temperature is going up, weather patterns are changing, storms are getting more violent and unpredictable. what are we going to tell our children? i’m a grandfather now. i want to be able to tell my grandson when i’m in my later years that i didn’t turn away from the evidence that showed that we were doing some serious harm. in my faith tradition, it is — it’s written in the book of matthew, “where your heart is, there is your treasure also.” and i believe that — that we ought to recognize the value to our children and grandchildren of taking steps that preserve the environment in a way that’s good for them. "
185,GEORGE W. BUSH,"yeah, i agree. i just — i think there has been — some of the scientists, i believe, mr. vice president, haven’t they been changing their opinion a little bit on global warming? a profound scientist recently made a different — "
186,MODERATOR,both of you have now violated — excuse me. both of you have now violated your own rules. hold that thought. 
187,GORE,i’ve been trying so hard not to. 
188,MODERATOR,"i know, i know. but under your alls rules you are not allowed to ask each other a question. i let you do it a moment ago. "
189,GEORGE W. BUSH,twice. 
190,MODERATOR,"now you just — twice, sorry. (laughter) "
191,GORE,"that’s an interruption, by the way. "
192,MODERATOR,"that’s an interruption, okay. but anyhow, you just did it so now — "
193,GEORGE W. BUSH,"i’m sorry. i apologize, mr. vice president. "
194,MODERATOR,"you aren’t allowed to do that either, see? (laughter) i’m sorry, go ahead and finish your thought. people care about these things i’ve found out. "
195,GEORGE W. BUSH,"of course they care about them. oh, you mean the rules. "
196,MODERATOR,"yeah, right, exactly right. go ahead. "
197,GEORGE W. BUSH,"what the heck. i — of course there’s a lot — look, global warming needs to be taken very seriously, and i take it seriously. but science, there’s a lot — there’s differing opinions. and before we react, i think it’s best to have the full accounting, full understanding of what’s taking place. and i think to answer your question, i think both of us care a lot about the environment. we may have different approaches. we may have different approaches in terms of how we deal with local folks. i just cited an example of the administration just unilaterally acting without any input. and i remember you gave a very good answer to new hampshire about the white mountains, about how it was important to keep that collaborative effort in place. i feel very strongly the same place. it certainly wasn’t the attitude that took place out west, however. "
198,MODERATOR,"new question. last question. for you, governor. and this flows somewhat out of the boston debate. you, your running mate, your campaign officials have charged that vice president gore exaggerates, embellishes and stretches the facts, etcetera. are you — do you believe these are serious issues? this is a serious issue that the voters should use in deciding which one of you two men to vote for on november 7? "
199,GEORGE W. BUSH,"well, we all make mistakes. i’ve been known to mangle a syl-a-ble or two myself, you know, if you know what i mean. i think credibility is important. it is going to be important for the president to be credible with congress, important for the president to be credible with foreign nations. and yes, i think it’s something that people need to consider. this isn’t something new. i read a report, or a memo, from somebody in his 1988 campaign — i forgot the fellow’s name — warning then senator gore to be careful about exaggerating claims. i thought during his debate with senator bradley saying he authored the eitc when it didn’t happen. i mention the last debate — "
200,MODERATOR,eitc? 
201,GEORGE W. BUSH,"the earned income tax credit, sorry. "
202,MODERATOR,that’s all right. 
203,GEORGE W. BUSH,"a lot of initials from a guy who’s not from washington, isn’t it? anyway, he co-sponsored mccain-feingold, and yet he didn’t. and so i think this is an issue. i found it to be an issue in trying to defend my tax relief package. i thought there was some exaggerations about the numbers. but the people are going to have to make up their mind on this issue. and i am going to continue to defend my record and defend my propositions against what i think are exaggerations. exaggerations like, for example, only 5% of seniors receive benefits under my medicare reform package. that’s what he said the other day, and that’s simply not the case. and i have every right in the world to defend my record and positions. that’s what debates are about and that’s what campaigns are about. "
204,MODERATOR,vice president gore? 
205,GORE,"i got some of the details wrong last week in some of the examples that i used, jim, and i’m sorry about that. and i’m going to try to do better. one of the reasons i regret it is that getting a detail wrong interfered several times with the point that i was trying to make. however many days that young girl in florida stood in her classroom, however long, even if it was only one day, doesn’t change the fact that there are a lot of overcrowded classrooms in america and we need to do something about that. there are seniors who pay more for their prescriptions than a lot of other people, more than their pets, sometimes. more sometimes than people in foreign countries. and we need to do something about that. not with the measure that leaves the majority of them without any real basic help until the next president’s term of four years is over. but right away. and that means doing it under the medicare program. i can’t promise that i will never get another detail wrong. i can promise you that i will try not to, and hard. but i will promise you this with all the confidence in my heart and in the world, that i will do my best if i’m elected president, i’ll work my heart out to get the big things right for the american people. "
206,MODERATOR,"does that resolve the issue, governor? "
207,GEORGE W. BUSH,"that’s going to be up to the people, isn’t it? "
208,MODERATOR,does it resolve it for you? 
209,GEORGE W. BUSH,depends on what he says in the future in the campaign. 
210,MODERATOR,your folks are saying some awful things. 
211,GEORGE W. BUSH,i hope they’re not awful things. i think they may be using the man’s own words. 
212,MODERATOR,"well, what i mean is calling him a serial exaggerator — "
213,GEORGE W. BUSH,i don’t believe i’ve used those words. 
214,MODERATOR,"no, but your campaign ads. "
215,GEORGE W. BUSH,maybe they have. 
216,MODERATOR,"and your campaign officials have. and your campaign officials, mr. vice president, are now calling the governor a bumbler. "
217,GEORGE W. BUSH,wait a minute. (laughter) 
218,MODERATOR,"i mean, my point is, should this — is this — "
219,GORE,i don’t use language like that and i don’t think that we should. 
220,MODERATOR,it’s in your commercial. 
221,GORE,"i understand. the — i haven’t seen that, in my commercials? "
222,GEORGE W. BUSH,you haven’t seen the commercial? 
223,MODERATOR,your — 
224,GORE,"i think that what — i think the point of that is that anybody would have a hard time trying to make a tax cut plan that is so large, that would put us into such big deficits, that gives almost half the benefits to the wealthiest of the wealthy. i think anybody would have a hard time explaining that clearly in a way that makes sense to the average person. "
225,GEORGE W. BUSH,that’s the kind of exaggeration i was just talking about. (laughter) 
226,GORE,"well, i wasn’t the one having trouble explaining it. "
227,MODERATOR,"gentlemen, it’s time to go to the closing statements. and vice president gore, you have two minutes. "
228,GORE,"jim, one of the issues that i would like to close with in my statement is education, because it’s an example of the overall approach that i think is important. this race is about values, it’s about change, it’s about giving choices to the american people. and education is my number one priority, because i think that it’s the most important big major change that we can bring in our country. i agree with governor bush that we should have new accountability, testing of students. i think that we should require states to test all students, test schools and school districts, and i think that we should go further and require teacher testing for new teachers also. the difference is that while my plan starts with new accountability and maintains local control, it doesn’t stop there. because i want to give new choices to parents. to send their kids to college with a $10,000 tax deduction for college tuition per child per year. i want to reduce the size of the classrooms in this country. for one basic reason, so that students can get more one-on-one time with teachers. and the way to do that is first to recruit more teachers. i’ve a plan in my budget to recruit 100,000 new, highly qualified teachers and to help local school districts build new schools. i think that we have to put more emphasis on early learning and pre-school. now, here is how that connects with all the rest of what we’ve been talking about. if you have — if you squander the surplus on a huge tax cut that goes mostly to those at the top, then you can’t make education the top priority. if the tax cut is your number one, two, three and four priority, you can’t do education. you can’t do both. you have to choose. i choose education and health care, the environment and retirement security, and i ask for your support. "
229,MODERATOR,"governor bush, two minutes. "
