,Speaker,Response
63,GEORGE W. BUSH,"let me see where to start here. first, the national journal named senator kennedy the most liberal senator of all. and that’s saying something in that bunch. you might say that took a lot of hard work. the reason i bring that up is because he’s proposed $2.2 trillion in new spending, and he says he going to tax the rich to close the tax gap. he can’t. he’s going to tax everybody here to fund his programs. that’s just reality. and what are his health programs? first, he says he’s for medical liability reform, particularly for ob/gyns. there’s a bill on the floor of the united states senate that he could have showed up and voted for if he’s so much for it. secondly, he says that medical liability costs only cause a 1 percent increase. that shows a lack of understanding. doctors practice defensive medicine because of all the frivolous lawsuits that cost our government $28 billion a year. and finally, he said he’s going to have a novel health care plan. you know what it is? the federal government is going to run it. it’s the largest increase in federal government health care ever. and it fits with his philosophy. that’s why i told you about the award he won from the national journal. that’s what liberals do. they create government-sponsored health care. maybe you think that makes sense. i don’t. government-sponsored health care would lead to rationing. it would ruin the quality of health care in america. "
64,GIBSON,"senator kerry, we got several questions along this line, and i’m just curious if you’d go further on what you talked about with tort reform. would you be favoring capping awards on pain and suffering? would you limit attorney’s fees? "
65,KERRY,a follow-up… 
66,GIBSON,yes. a follow-up on this for… 
67,KERRY,"yes, i think we should look at the punitive and we should have some limitations. but look, what’s really important, charlie, is the president is just trying to scare everybody here with throwing labels around. i mean, “compassionate conservative,” what does that mean? cutting 500,000 kids from after-school programs, cutting 365,000 kids from health care, running up the biggest deficits in american history. mr. president, you’re batting 0 for 2. i mean, seriously — labels don’t mean anything. what means something is: do you have a plan? and i want to talk about my plan some more — i hope we can. "
68,GIBSON,"we’ll get to that in just a minute. thirty seconds, president bush. "
69,GEORGE W. BUSH,"you’re right, what does matter is a plan. he said he’s for — you’re now for capping punitive damages? that’s odd. you should have shown up on the floor in the senate and voted for it then. medical liability issues are a problem, a significant problem. he’s been in the united states senate for 20 years and he hasn’t addressed it. we passed it out of the house of representatives. guess where it’s stuck? it’s stuck in the senate, because the trial lawyers won’t act on it. and he put a trial lawyer on the ticket. "
70,GIBSON,"the next question is for president bush, and it comes from matthew o’brien. o’brien: mr. president, you have enjoyed a republican majority in the house and senate for most of your presidency. in that time, you’ve not vetoed a single spending bill. excluding $120 billion spent in iran and — i’m sorry, iraq and afghanistan, there has been $700 billion spent and not paid for by taxes. please explain how the spending you have approved and not paid for is better for the american people than the spending proposed by your opponent. "
71,GEORGE W. BUSH,"right, thank you for that. we have a deficit. we have a deficit because this country went into a recession. you might remember the stock market started to decline dramatically six months before i came to office, and then the bubble of the 1990s popped. and that cost us revenue. that cost us revenue. secondly, we’re at war. and i’m going to spend what it takes to win the war, more than just $120 billion for iraq and afghanistan. we’ve got to pay our troops more. we have. we’ve increased money for ammunition and weapons and pay and homeland security. i just told this lady over here we spent — went from $10 billion to $30 billion to protect the homeland. i think we have an obligation to spend that kind of money. and plus, we cut taxes for everybody. everybody got tax relief, so that they get out of the recession. i think if you raise taxes during a recession, you head to depression. i come from the school of thought that says when people have more money in their pocket during economic times, it increases demand or investment. small businesses begin to grow, and jobs are added. we found out today that over the past 13 months, we’ve added 1.9 million new jobs in the last 13 months. i proposed a plan, detailed budget, that shows us cutting the deficit in half by five years. and you’re right, i haven’t vetoed any spending bills, because we work together. non-homeland, non-defense discretionary spending was raising at 15 percent a year when i got into office. and today it’s less than 1 percent, because we’re working together to try to bring this deficit under control. like you, i’m concerned about the deficit. but i am not going to shortchange our troops in harm’s way. and i’m not going to run up taxes, which will cost this economy jobs. thank you for your question. "
72,GIBSON,"senator kerry, a minute and a half. "
73,KERRY,"let me begin by saying that my health-care plan is not what the president described. it is not a government takeover. you have choice. choose your doctor, choose your plan. the government has nothing to do with it. in fact, it doesn’t ask you to do anything — if you don’t want to take it, you don’t have to. if you like your high premiums, you keep them. that’s the way we leave it. now with respect to the deficit, the president was handed a $5.6 trillion surplus, ladies and gentlemen. that’s where he was when he came into office. we now have a $2.6 trillion deficit. this is the biggest turnaround in the history of the country. he’s the first president in 72 years to lose jobs. he talked about war. this is the first time the united states of america has ever had a tax cut when we’re at war. franklin roosevelt, harry truman, others, knew how to lead. they knew how to ask the american people for the right things. one percent of america, the highest one percent of income earners in america, got $89 billion of tax cut last year. one percent of america got more than the 80 percent of america that earned from $100,000 down. the president thinks it’s more important to fight for that top 1 percent than to fight for fiscal responsibility and to fight for you. i want to put money in your pocket. i am — i have a proposal for a tax cut for all people earning less than the $200,000. the only people affected by my plan are the top income earners of america. "
74,GIBSON,"i both — i heard you both say — i have heard you both say during the campaign, i just heard you say it, that you’re going to cut the deficit by a half in four years. but i didn’t hear one thing in the last three and a half minutes that would indicate how either one of you do that. "
75,GEORGE W. BUSH,"well, look at the budget. one is make sure congress doesn’t overspend. but let me talk back about where we’ve been. the stock market was declining six months prior to my arrival. it was the largest stock market correction — one of the largest in history, which foretold a recession. because we cut taxes on everybody — remember, we ran up the child credit by $1,000, we reduced the marriage penalty, we created a 10 percent bracket, everybody who pays taxes got relief — the recession was one of the shortest in our nation’s history. "
76,GIBSON,"senator kerry, 30 seconds. "
77,KERRY,"after 9/11, after the recession had ended, the president asked for another tax cut and promised 5.6 million jobs would be created. he lost 1.6 million, ladies and gentlemen. and most of that tax cut went to the wealthiest people in the country. he came and asked for a tax cut — we wanted a tax cut to kick the economy into gear. do you know what he presented us with? a $25 billion giveaway to the biggest corporations in america, including a $254 million refund check to enron. wrong priorities. you are my priority. "
78,GIBSON,"senator kerry, the next question will be for you, and it comes from james varner, who i believe is in this section. mr. varner? you need a microphone. varner: thank you. senator kerry, would you be willing to look directly into the camera and, using simple and unequivocal language, give the american people your solemn pledge not to sign any legislation that will increase the tax burden on families earning less than $200,000 a year during your first term? "
79,KERRY,"absolutely. yes. right into the camera. yes. i am not going to raise taxes. i have a tax cut. and here’s my tax cut. i raise the child-care credit by $1,000 for families to help them be able to take care of their kids. i have a $4,000 tuition tax credit that goes to parents — and kids, if they’re earning for themselves — to be able to pay for college. and i lower the cost of health care in the way that i described to you. every part of my program i’ve shown how i’m going to pay for it. and i’ve gotten good people, like former secretary of the treasury bob rubin, for instance, who showed how to balance budgets and give you a good economy, to help me crunch these numbers and make them work. i’ve even scaled back some of my favorite programs already, like the child-care program i wanted to fund and the national service program, because the president’s deficit keeps growing and i’ve said as a pledge, “i’m going to cut the deficit in half in four years.” now, i’m going to restore what we did in the 1990s, ladies and gentlemen: pay as you go. we’re going to do it like you do it. the president broke the pay-as-you-go rule. somebody here asked the question about, “why haven’t you vetoed something?” it’s a good question. if you care about it, why don’t you veto it? i think john mccain called the energy bill the “no lobbyist left behind” bill. i mean, you’ve got to stand up and fight somewhere, folks. i’m pledging i will not raise taxes; i’m giving a tax cut to the people earning less than $200,000 a year. now, for the people earning more than $200,000 a year, you’re going to see a rollback to the level we were at with bill clinton, when people made a lot of money. and looking around here, at this group here, i suspect there are only three people here who are going to be affected: the president, me, and, charlie, i’m sorry, you too. (laughter) "
80,GIBSON,"mr. president, 90 seconds. "
81,GEORGE W. BUSH,"he’s just not credible when he talks about being fiscally conservative. he’s just not credible. if you look at his record in the senate, he voted to break the caps — the spending caps — over 200 times. and here he says he’s going to be a fiscal conservative, all of a sudden. it’s just not credible. you cannot believe it. and of course he’s going to raise your taxes. you see, he’s proposed $2.2 trillion of new spending. and you say: well, how are you going to pay for it? he says, well, he’s going to raise the taxes on the rich — that’s what he said — the top two brackets. that raises, he says $800 billion; we say $600 billion. we’ve got battling green eye shades. somewhere in between those numbers — and so there’s a difference, what he’s promised and what he can raise. now, either he’s going to break all these wonderful promises he’s told you about or he’s going to raise taxes. and i suspect, given his record, he’s going to raise taxes. is my time up yet? "
82,GIBSON,"no, you can keep going. (laughter) "
83,GEORGE W. BUSH,"good. you looked at me like my clock was up. i think that the way to grow this economy is to keep taxes low, is have an energy plan, is to have litigation reform. as i told you, we’ve just got a report that said over the past 13 months, we’ve created 1.9 million new jobs. weâ€™re growing. and so the fundamental question of this campaign is: who’s going to keep the economy growing so people can work? that’s the fundamental question. "
84,GIBSON,"i’m going to come back one more time to how these numbers add up and how you can cut that deficit in half in four years, given what you’ve both said. "
85,KERRY,"well, first of all, the president’s figures of $2.2 trillion just aren’t accurate. those are the fuzzy math figures put together by some group that works for the campaign. that’s not the number. number two, john mccain and i have a proposal, jointly, for a commission that closes corporate giveaway loopholes. we’ve got $40 billion going to bermuda. we’ve got all kinds of giveaways. we ought to be shutting those down. and third, credible: ladies and gentlemen, in 1985, i was one of the first democrats to move to balance the budget. i voted for the balanced budget in ’93 and ’97. we did it. we did it. and i was there. "
86,GIBSON,"thirty seconds. i’m sorry, thirty seconds, mr. president. "
87,GEORGE W. BUSH,"yes, i mean, he’s got a record. it’s been there for 20 years. you can run, but you can’t hide. he voted 98 times to raise taxes. i mean, these aren’t make-up figures. and so people are going to have to look at the record. look at the record of the man running for the president. they don’t name him the most liberal in the united states senate because he hasn’t shown up to many meetings. they named him because of his votes. and it’s reality. it’s just not credible to say he’s going to keep taxes down and balance budgets. "
88,GIBSON,"mr. president, the next question is for you, and it comes from james hubb over here. hubb: mr. president, how would you rate yourself as an environmentalist? what specifically has your administration done to improve the condition of our nation’s air and water supply? "
89,GEORGE W. BUSH,"off-road diesel engines — we have reached an agreement to reduce pollution from off-road diesel engines by 90 percent. i’ve got a plan to increase the wetlands by 3 million. we’ve got an aggressive brown field program to refurbish inner-city sore spots to useful pieces of property. i proposed to the united states congress a clear skies initiative to reduce sulfur dioxide, nitrogen oxide and mercury by 70 percent. i have — was fought for a very strong title in the farm bill for the conservation reserve program to set aside millions of acres of land to help improve wildlife and the habitat. we proposed and passed a healthy forest bill which was essential to working with — particularly in western states — to make sure that our forests were protected. what happens in those forests, because of lousy federal policy, is they grow to be — they are not — they’re not harvested. they’re not taken care of. and as a result, they’re like tinderboxes. and over the last summers i’ve flown over there. and so, this is a reasonable policy to protect old stands of trees and at the same time make sure our forests aren’t vulnerable to the forest fires that have destroyed acres after acres in the west. we’ve got a good, common-sense policy. now, i’m going to tell you what i really think is going to happen over time is technology is going to change the way we live for the good for the environment. that’s why i proposed a hydrogen automobile — hydrogen-generated automobile. we’re spending $1 billion to come up with the technologies to do that. that’s why i’m a big proponent of clean coal technology, to make sure we can use coal but in a clean way. i guess you’d say i’m a good steward of the land. the quality of the air’s cleaner since i’ve been the president. fewer water complaints since i’ve been the president. more land being restored since i’ve been the president. thank you for your question. "
90,GIBSON,"senator kerry, minute and a half. "
91,KERRY,"boy, to listen to that — the president, i don’t think, is living in a world of reality with respect to the environment. now, if you’re a red sox fan, that’s ok. but if you’re a president, it’s not. let me just say to you, number one, don’t throw the labels around. labels don’t mean anything. i supported welfare reform. i led the fight to put 100,000 cops on the streets of america. i’ve been for faith-based initiatives helping to intervene in the lives of young children for years. i was — broke with my party in 1985, one of the first three democrats to fight for a balanced budget when it was heresy. labels don’t fit, ladies and gentlemen. now, when it comes to the issue of the environment, this is one of the worst administrations in modern history. the clear skies bill that he just talked about, it’s one of those orwellian names you pull out of the sky, slap it onto something, like “no child left behind” but you leave millions of children behind. here they’re leaving the skies and the environment behind. if they just left the clean air act all alone the way it is today, no change, the air would be cleaner than it is if you pass the clear skies act. we’re going backwards. in fact, his environmental enforcement chief air-quality person at the epa resigned in protest over what they’re doing to what they are calling the new source performance standards for air quality. they’re going backwards on the definition for wetlands. they’re going backwards on the water quality. they pulled out of the global warming, declared it dead, didn’t even accept the science. i’m going to be a president who believes in science. "
92,GIBSON,mr. president? 
93,GEORGE W. BUSH,"well, had we joined the kyoto treaty, which i guess he’s referring to, it would have cost america a lot of jobs. it’s one of these deals where, in order to be popular in the halls of europe, you sign a treaty. but i thought it would cost a lot — i think there’s a better way to do it. and i just told you the facts, sir. the quality of the air is cleaner since i’ve been the president of the united states. and we’ll continue to spend money on research and development, because i truly believe that’s the way to get from how we live today to being able to live a standard of living that we’re accustomed to and being able to protect our environment better, the use of technologies. "
94,GIBSON,"senator kerry, 30 seconds. "
95,KERRY,"the fact is that the kyoto treaty was flawed. i was in kyoto, and i was part of that. i know what happened. but this president didn’t try to fix it. he just declared it dead, ladies and gentlemen, and we walked away from the work of 160 nations over 10 years. you wonder, nikki, why it is that people don’t like us in some parts of the world. you just say: hey, we don’t agree with you. goodbye. the president’s done nothing to try to fix it. i will. "
96,GIBSON,"senator kerry, the next question is for you. it involves jobs, which is a topic of the news today. and for the question, we’re going to turn to jane barrow. barrow: senator kerry, how can the u.s. be competitive in manufacturing given — in manufacturing, excuse me — given the wage necessary and comfortably accepted for american workers to maintain the standard of living that they expect? "
97,KERRY,"jane, there are a lot of ways to be competitive. and unfortunately again i regret this administration has not seized them and embraced them. let me give you an example. there is a tax loophole right now. if you’re a company in st. louis working, trying to make jobs here, there is actually an incentive for you to go away. you get more money, you keep more of your taxes by going abroad. i’m going to shut that loophole, and i’m going to give the tax benefit to the companies that stay here in america to help make them more competitive. secondly, we’re going to create a manufacturing jobs credit and a new jobs credit for people to be able to help hire and be more competitive here in america. third, what’s really hurting american business more than anything else is the cost of health care. now, you didn’t hear any plan from the president, because he doesn’t have a plan to lower the cost of health care. five million americans have lost their health care; 620,000 missourians have no health care at all; 96,000 missourians have lost their health care under president bush. i have a plan to cover those folks. and it’s a plan that lowers cost for everybody, covers all children. and the way i pay for it — i’m not fiscally irresponsible — is i roll back the tax cut this president so fiercely wants to defend, the one for him and me and charlie. i think you ought to get the break. i want to lower your cost to health care. i want to fully fund education, no child left behind, special-needs education. and that’s how we’re going to be more competitive, by making sure our kids are graduating from school and college. china and india are graduating more graduates in technology and science than we are. we’ve got to create the products of the future. that’s why i have a plan for energy independence within 10 years. and we’re going to put our laboratories and our colleges and our universities to work. and we’re going to get the great entrepreneurial spirit of this country, and we’re going to free ourselves from this dependency on mideast oil. that’s how you create jobs and become competitive. "
98,GIBSON,"mr. president, minute and a half. "
99,GEORGE W. BUSH,"let me start with how to control the cost of health care: medical liability reform, for starters, which he’s opposed. secondly, allow small businesses to pool together so they can share risk and buy insurance at the same discounts big businesses get to do. thirdly, spread what’s called health savings accounts. it’s good for small businesses, good for owners. you own your own account. you can save tax-free. you get a catastrophic plan to help you on it. this is different from saying, “ok, let me incent you to go on the government.” he’s talking about his plan to keep jobs here. you know he calls it an outsourcing to keep — stop outsourcing. robert rubin looked at his plan and said it won’t work. the best way to keep jobs here in america is, one, have an energy plan. i proposed one to the congress two years ago, encourages conservation, encourages technology to explore for environmentally friendly ways for coal — to use coal and gas. it encourages the use of renewables like ethanol and biodiesel. it’s stuck in the senate. he and his running-mate didn’t show up to vote when they could have got it going in the senate. less regulations if we want jobs here; legal reform if we want jobs here; and we’ve got to keep taxes low. now, he says he’s only going to tax the rich. do you realize, 900,000 small businesses will be taxed under his plan because most small businesses are subchapter s corps or limited partnerships, and they pay tax at the individual income tax level. and so when you’re running up the taxes like that, you’re taxing job creators, and that’s not how you keep jobs here. "
100,GIBSON,"senator, i want to extend for a minute, you talk about tax credits to stop outsourcing. but when you have ibm documents that i saw recently where you can hire a programmer for $12 in china, $56 an hour here, tax credits won’t cut it. "
101,KERRY,"you can’t stop all outsourcing, charlie. i’ve never promised that. i’m not going to, because that would be pandering. you can’t. but what you can do is create a fair playing field, and that’s what i’m talking about. but let me just address what the president just said. ladies and gentlemen, that’s just not true what he said. the wall street journal said 96 percent of small businesses are not affected at all by my plan. and you know why he gets that count? the president got $84 from a timber company that owns, and he’s counted as a small business. dick cheney’s counted as a small business. that’s how they do things. that’s just not right. "
102,GEORGE W. BUSH,"i own a timber company? (laughter) that’s news to me. (laughter) need some wood? (laughter) most small businesses are subchapter s corps. they just are. i met grant milliron, mansfield, ohio. he’s creating jobs. most small businesses — 70 percent of the new jobs in america are created by small businesses. taxes are going up when you run up the top two brackets. it’s a fact. "
103,GIBSON,"president bush, the next question is for you, and it comes from rob fowler, who i believe is over in this area. fowler: president bush, 45 days after 9/11, congress passed the patriot act, which takes away checks on law enforcement and weakens american citizens’ rights and freedoms, especially fourth amendment rights. with expansions to the patriot act and patriot act ii, my question to you is, why are my rights being watered down and my citizens’ around me? and what are the specific justifications for these reforms? "
104,GEORGE W. BUSH,"i appreciate that. i really don’t think your rights are being watered down. as a matter of fact, i wouldn’t support it if i thought that. every action being taken against terrorists requires court order, requires scrutiny. as a matter of fact, the tools now given to the terrorist fighters are the same tools that we’ve been using against drug dealers and white-collar criminals. so i really don’t think so. i hope you don’t think that. i mean, i — because i think whoever is the president must guard your liberties, must not erode your rights in america. the patriot act is necessary, for example, because parts of the fbi couldn’t talk to each other. the intelligence-gathering and the law-enforcement arms of the fbi just couldn’t share intelligence under the old law. and that didn’t make any sense. our law enforcement must have every tool necessary to find and disrupt terrorists at home and abroad before they hurt us again. that’s the task of the 21st century. and so, i don’t think the patriot act abridges your rights at all. and i know it’s necessary. i can remember being in upstate new york talking to fbi agents that helped bust a lackawanna cell up there. and they told me they could not have performed their duty, the duty we all expect of them, if they did not have the ability to communicate with each other under the patriot act. "
105,GIBSON,"senator kerry, a minute and a half. "
106,KERRY,"former governor racicot, as chairman of the republican party, said he thought that the patriot act has to be changed and fixed. congressman jim sensenbrenner, he is the chairman of the house judiciary committee, said over his dead body before it gets renewed without being thoroughly rechecked. a whole bunch of folks in america are concerned about the way the patriot act has been applied. in fact, the inspector general of the justice department found that john ashcroft had twice applied it in ways that were inappropriate. people’s rights have been abused. i met a man who spent eight months in prison, wasn’t even allowed to call his lawyer, wasn’t allowed to get — finally, senator dick durbin of illinois intervened and was able to get him out. this is in our country, folks, the united states of america. they’ve got sneak-and-peek searches that are allowed. they’ve got people allowed to go into churches now and political meetings without any showing of potential criminal activity or otherwise. now, i voted for the patriot act. ninety-nine united states senators voted for it. and the president’s been very busy running around the country using what i just described to you as a reason to say i’m wishy-washy, that i’m a flip-flopper. now that’s not a flip-flop. i believe in the patriot act. we need the things in it that coordinate the fbi and the cia. we need to be stronger on terrorism. but you know what we also need to do as americans is never let the terrorists change the constitution of the united states in a way that disadvantages our rights. "
107,GIBSON,"senator kerry, the next question is for you, and it comes from elizabeth long. long: senator kerry, thousands of people have already been cured or treated by the use of adult stem cells or umbilical cord stem cells. however, no one has been cured by using embryonic stem cells. wouldn’t it be wise to use stem cells obtained without the destruction of an embryo? "
108,KERRY,"you know, elizabeth, i really respect your — the feeling that’s in your question. i understand it. i know the morality that’s prompting that question, and i respect it enormously. but like nancy reagan, and so many other people — you know, i was at a forum with michael j. fox the other day in new hampshire, who’s suffering from parkinson’s, and he wants us to do stem cell, embryonic stem cell. and this fellow stood up, and he was quivering. his whole body was shaking from the nerve disease, the muscular disease that he had. and he said to me and to the whole hall, he said, “you know, don’t take away my hope, because my hope is what keeps me going.” chris reeve is a friend of mine. chris reeve exercises every single day to keep those muscles alive for the day when he believes he can walk again, and i want him to walk again. i think we can save lives. now, i think we can do ethically guided embryonic stem-cell research. we have 100,000 to 200,000 embryos that are frozen in nitrogen today from fertility clinics. these weren’t taken from abortion or something like that. they’re from a fertility clinic. and they’re either going to be destroyed or left frozen. and i believe if we have the option, which scientists tell us we do, of curing parkinson’s, curing diabetes, curing, you know, some kind of a, you know, paraplegic or quadriplegic or, you know, a spinal cord injury, anything, that’s the nature of the human spirit. i think it is respecting life to reach for that cure. i think it is respecting life to do it in an ethical way. and the president has chosen a policy that makes it impossible for our scientists to do that. i want the future, and i think we have to grab it. "
109,GIBSON,"mr. president, a minute and a half. "
110,GEORGE W. BUSH,"embryonic stem-cell research requires the destruction of life to create a stem cell. i’m the first president ever to allow funding — federal funding — for embryonic stem-cell research. i did to because i too hope that we’ll discover cures from the stem cells and from the research derived. but i think we’ve got to be very careful in balancing the ethics and the science. and so i made the decision we wouldn’t spend any more money beyond the 70 lines, 22 of which are now in action, because science is important, but so is ethics, so is balancing life. to destroy life to save life is — it’s one of the real ethical dilemmas that we face. there is going to be hundreds of experiments off the 22 lines that now exist that are active, and hopefully we find a cure. but as well, we need to continue to pursue adult stem-cell research. i helped double the nih budget to $28 billion a year to find cures. and the approach i took is one that i think is a balanced and necessary approach, to balance science and the concerns for life. "
111,GIBSON,"senator, 30 seconds, less extent. "
112,KERRY,"well, you talk about walking a waffle line — he says he’s allowed it, which means he’s going to allow the destruction of life up to a certain amount and then he isn’t going to allow it. i don’t know how you draw that line. but let me tell you, point blank, the lines of stem cells that he’s made available, every scientist in the country will tell you, “not adequate,” because they’re contaminated by mouse cells, and because there aren’t 60 or 70 — they’re are only about 11 to 20 now — and there aren’t enough to be able to do the research because they’re contaminated. we’ve got to open up the possibilities of this research. and when i am president, i’m going to do it because we have to. "
113,GIBSON,mr. president? 
114,GEORGE W. BUSH,"let me make sure you understand my decision. those stem- cells lines already existed. the embryo had already been destroyed prior to my decision. i had to make the decision to destroy more life, so do we continue to destroy life — i made the decision to balance science and ethics. "
115,GIBSON,"mr. president, the next question is for you, and it comes from jonathan michaelson, over here. michaelson: mr. president, if there were a vacancy in the supreme court and you had the opportunity to fill that position today, who would you choose and why? "
116,GEORGE W. BUSH,"i’m not telling. (laughter) i really don’t have — haven’t picked anybody yet. plus, i want them all voting for me. (laughter) i would pick somebody who would not allow their personal opinion to get in the way of the law. i would pick somebody who would strictly interpret the constitution of the united states. let me give you a couple of examples, i guess, of the kind of person i wouldn’t pick. i wouldn’t pick a judge who said that the pledge of allegiance couldn’t be said in a school because it had the words “under god” in it. i think that’s an example of a judge allowing personal opinion to enter into the decision-making process as opposed to a strict interpretation of the constitution. another example would be the dred scott case, which is where judges, years ago, said that the constitution allowed slavery because of personal property rights. that’s a personal opinion. that’s not what the constitution says. the constitution of the united states says we’re all — you know, it doesn’t say that. it doesn’t speak to the equality of america. and so, i would pick people that would be strict constructionists. we’ve got plenty of lawmakers in washington, d.c. legislators make law; judges interpret the constitution. and i suspect one of us will have a pick at the end of next year — the next four years. and that’s the kind of judge i’m going to put on there. no litmus test except for how they interpret the constitution. thank you. "
117,GIBSON,"senator kerry, a minute and a half. "
118,KERRY,"thank you, charlie. a few years ago when he came to office, the president said — these are his words — “what we need are some good conservative judges on the courts.” and he said also that his two favorite justices are justice scalia and justice thomas. so you get a pretty good sense of where he’s heading if he were to appoint somebody. now, here’s what i believe. i don’t believe we need a good conservative judge, and i don’t believe we need a good liberal judge. i don’t believe we need a good judge of that kind of definition on either side. i subscribe to the justice potter stewart standard. he was a justice on the supreme court of the united states. and he said the mark of a good judge, good justice, is that when you’re reading their decision, their opinion, you can’t tell if it’s written by a man or woman, a liberal or a conservative, a muslim, a jew or a christian. you just know you’re reading a good judicial decision. what i want to find, if i am privileged to have the opportunity to do it — and the supreme court of the united states is at stake in this race, ladies and gentlemen. the future of things that matter to you — in terms of civil rights, what kind of justice department you’ll have, whether we’ll enforce the law. will we have equal opportunity? will women’s rights be protected? will we have equal pay for women, which is going backwards? will a woman’s right to choose be protected? these are constitutional rights, and i want to make sure we have judges who interpret the constitution of the united states according to the law. "
119,GIBSON,"going to go to the final two questions now, and the first one will be for senator kerry. and this comes from sarah degenhart. degenhart: senator kerry, suppose you are speaking with a voter who believed abortion is murder and the voter asked for reassurance that his or her tax dollars would not go to support abortion, what would you say to that person? "
120,KERRY,"i would say to that person exactly what i will say to you right now. first of all, i cannot tell you how deeply i respect the belief about life and when it begins. i’m a catholic, raised a catholic. i was an altar boy. religion has been a huge part of my life. it helped lead me through a war, leads me today. but i can’t take what is an article of faith for me and legislate it for someone who doesn’t share that article of faith, whether they be agnostic, atheist, jew, protestant, whatever. i can’t do that. but i can counsel people. i can talk reasonably about life and about responsibility. i can talk to people, as my wife teresa does, about making other choices, and about abstinence, and about all these other things that we ought to do as a responsible society. but as a president, i have to represent all the people in the nation. and i have to make that judgment. now, i believe that you can take that position and not be pro- abortion, but you have to afford people their constitutional rights. and that means being smart about allowing people to be fully educated, to know what their options are in life, and making certain that you don’t deny a poor person the right to be able to have whatever the constitution affords them if they can’t afford it otherwise. that’s why i think it’s important. that’s why i think it’s important for the united states, for instance, not to have this rigid ideological restriction on helping families around the world to be able to make a smart decision about family planning. you’ll help prevent aids. you’ll help prevent unwanted children, unwanted pregnancies. you’ll actually do a better job, i think, of passing on the moral responsibility that is expressed in your question. and i truly respect it. "
121,GIBSON,"mr. president, minute and a half. "
122,GEORGE W. BUSH,"i’m trying to decipher that. my answer is, we’re not going to spend taxpayers’ money on abortion. this is an issue that divides america, but certainly reasonable people can agree on how to reduce abortions in america. i signed the partial-birth — the ban on partial-birth abortion. it’s a brutal practice. it’s one way to help reduce abortions. my opponent voted against the ban. i think there ought to be parental notification laws. he’s against them. i signed a bill called the unborn victims of violence act. in other words, if you’re a mom and you’re pregnant and you get killed, the murderer gets tried for two cases, not just one. my opponent was against that. these are reasonable ways to help promote a culture of life in america. i think it is a worthy goal in america to have every child protected by law and welcomed in life. i also think we ought to continue to have good adoption law as an alternative to abortion. and we need to promote maternity group homes, which my administration has done. culture of life is really important for a country to have if it’s going to be a hospitable society. thank you. "
123,GIBSON,"senator, do you want to follow up? thirty seconds. "
124,KERRY,"well, again, the president just said, categorically, my opponent is against this, my opponent is against that. you know, it’s just not that simple. no, i’m not. i’m against the partial-birth abortion, but you’ve got to have an exception for the life of the mother and the health of the mother under the strictest test of bodily injury to the mother. secondly, with respect to parental notification, i’m not going to require a 16-or 17-year-old kid who’s been raped by her father and who’s pregnant to have to notify her father. so you got to have a judicial intervention. and because they didn’t have a judicial intervention where she could go somewhere and get help, i voted against it. it’s never quite as simple as the president wants you to believe. "
125,GIBSON,"and 30 seconds, mr. president. "
126,GEORGE W. BUSH,"well, it’s pretty simple when they say: are you for a ban on partial birth abortion? yes or no? and he was given a chance to vote, and he voted no. and that’s just the way it is. that’s a vote. it came right up. it’s clear for everybody to see. and as i said: you can run but you can’t hide the reality. "
127,GIBSON,and the final question of the evening will be addressed to president bush and it will come from linda grabel. linda grabel’s over here. linda grabel’s over here. 
128,GEORGE W. BUSH,put a head fake on us. (laughter) 
129,GIBSON,i got faked out myself. 
130,GEORGE W. BUSH,"hi, linda. grabel: president bush, during the last four years, you have made thousands of decisions that have affected millions of lives. please give three instances in which you came to realize you had made a wrong decision, and what you did to correct it. thank you. "
131,GEORGE W. BUSH,"i have made a lot of decisions, and some of them little, like appointments to boards you never heard of, and some of them big. and in a war, there’s a lot of — there’s a lot of tactical decisions that historians will look back and say: he shouldn’t have done that. he shouldn’t have made that decision. and i’ll take responsibility for them. i’m human. but on the big questions, about whether or not we should have gone into afghanistan, the big question about whether we should have removed somebody in iraq, i’ll stand by those decisions, because i think they’re right. that’s really what you’re — when they ask about the mistakes, that’s what they’re talking about. they’re trying to say, “did you make a mistake going into iraq?” and the answer is, “absolutely not.” it was the right decision. the duelfer report confirmed that decision today, because what saddam hussein was doing was trying to get rid of sanctions so he could reconstitute a weapons program. and the biggest threat facing america is terrorists with weapons of mass destruction. we knew he hated us. we knew he’d been — invaded other countries. we knew he tortured his own people. on the tax cut, it’s a big decision. i did the right decision. our recession was one of the shallowest in modern history. now, you asked what mistakes. i made some mistakes in appointing people, but i’m not going to name them. i don’t want to hurt their feelings on national tv. (laughter) "
132,GEORGE W. BUSH,"but history will look back, and i’m fully prepared to accept any mistakes that history judges to my administration, because the president makes the decisions, the president has to take the responsibility. "
133,GIBSON,"senator kerry, a minute and a half. "
