,Speaker,Response
61,KERRY,"not at all. absolutely not, bob. this is the same thing we heard — remember, i appeared on “meet the press” with tim russert in 1990-something. we heard the same thing. we fixed it. in fact, we put together a $5. 6 trillion surplus in the ’90s that was for the purpose of saving social security. if you take the tax cut that the president of the united states has given — president bush gave to americans in the top 1 percent of america — just that tax cut that went to the top 1 percent of america would have saved social security until the year 2075. the president decided to give it to the wealthiest americans in a tax cut. now, alan greenspan, who i think has done a terrific job in monetary policy, supports the president’s tax cut. i don’t. i support it for the middle class, not that part of it that goes to people earning more than $200,000 a year. and when i roll it back and we invest in the things that i have talked about to move our economy, we’re going to grow sufficiently, it would begin to cut the deficit in half, and we get back to where we were at the end of the 1990s when we balanced the budget and paid down the debt of this country. now, we can do that. now, if later on after a period of time we find that social security is in trouble, we’ll pull together the top experts of the country. we’ll do exactly what we did in the 1990s. and we’ll make whatever adjustment is necessary. but the first and most important thing is to start creating jobs in america. the jobs the president is creating pay $9,000 less than the jobs that we’re losing. and this is the first president in 72 years to preside over an economy in america that has lost jobs, 1. 6 million jobs. eleven other presidents — six democrats and five republicans — had wars, had recessions, had great difficulties; none of them lost jobs the way this president has. i have a plan to put america back to work. and if we’re fiscally responsible and put america back to work, we’re going to fix social security. "
62,SCHIEFFER,mr. president? 
63,GEORGE W. BUSH,"he forgot to tell you he voted to tax social security benefits more than one time. i didn’t hear any plan to fix social security. i heard more of the same. he talks about middle-class tax cuts. that’s exactly where the tax cuts went. most of the tax cuts went to low- and middle-income americans. and now the tax code is more fair. twenty percent of the upper-income people pay about 80 percent of the taxes in america today because of how we structured the tax cuts. people listening out there know the benefits of the tax cuts we passed. if you have a child, you got tax relief. if you’re married, you got tax relief. if you pay any tax at all, you got tax relief. all of which was opposed by my opponent. and the tax relief was important to spur consumption and investment to get us out of this recession. people need to remember: six months prior to my arrival, the stock market started to go down. and it was one of the largest declines in our history. and then we had a recession and we got attacked, which cost us 1 million jobs. but we acted. i led the congress. we passed tax relief. and now this economy is growing. we added 1. 9 million new jobs over the last 13 months. sure, there’s more work to do. but the way to make sure our economy grows is not to raise taxes on small-business owners. it’s not to increase the scope of the federal government. it’s to make sure we have fiscal sanity and keep taxes low. "
64,SCHIEFFER,"let’s go to a new question, mr. president. i got more e-mail this week on this question than any other question. and it is about immigration. i’m told that at least 8,000 people cross our borders illegally every day. some people believe this is a security issue, as you know. some believe it’s an economic issue. some see it as a human-rights issue. how do you see it? and what do we need to do about it? "
65,GEORGE W. BUSH,"i see it as a serious problem. i see it as a security issue, i see it as an economic issue, and i see it as a human-rights issue. we’re increasing the border security of the united states. we’ve got 1,000 more border patrol agents on the southern border. we’re using new equipment. we’re using unmanned vehicles to spot people coming across. and we’ll continue to do so over the next four years. it’s a subject i’m very familiar with. after all, i was a border governor for a while. many people are coming to this country for economic reasons. they’re coming here to work. if you can make 50 cents in the heart of mexico, for example, or make $5 here in america, $5. 15, you’re going to come here if you’re worth your salt, if you want to put food on the table for your families. and that’s what’s happening. and so in order to take pressure off the borders, in order to make the borders more secure, i believe there ought to be a temporary worker card that allows a willing worker and a willing employer to mate up, so long as there’s not an american willing to do that job, to join up in order to be able to fulfill the employers’ needs. that has the benefit of making sure our employers aren’t breaking the law as they try to fill their workforce needs. it makes sure that the people coming across the border are humanely treated, that they’re not kept in the shadows of our society, that they’re able to go back and forth to see their families. see, the card, it’ll have a period of time attached to it. it also means it takes pressure off the border. if somebody is coming here to work with a card, it means they’re not going to have to sneak across the border. it means our border patrol will be more likely to be able to focus on doing their job. now, it’s very important for our citizens to also know that i don’t believe we ought to have amnesty. i don’t think we ought to reward illegal behavior. there are plenty of people standing in line to become a citizen. and we ought not to crowd these people ahead of them in line. if they want to become a citizen, they can stand in line, too. and here is where my opponent and i differ. in september 2003, he supported amnesty for illegal aliens. "
66,SCHIEFFER,time’s up. senator? 
67,KERRY,"let me just answer one part of the last question quickly, and then i’ll come to immigration. the american middle-class family isn’t making it right now, bob. and what the president said about the tax cuts has been wiped out by the increase in health care, the increase in gasoline, the increase in tuitions, the increase in prescription drugs. the fact is, the take-home pay of a typical american family as a share of national income is lower than it’s been since 1929. and the take-home pay of the richest . 1 percent of americans is the highest it’s been since 1928. under president bush, the middle class has seen their tax burden go up and the wealthiest’s tax burden has gone down. now that’s wrong. now, with respect to immigration reform, the president broke his promise on immigration reform. he said he would reform it. four years later he is now promising another plan. here’s what i’ll do: number one, the borders are more leaking today than they were before 9/11. the fact is, we haven’t done what we need to do to toughen up our borders, and i will. secondly, we need a guest-worker program, but if it’s all we have, it’s not going to solve the problem. the second thing we need is to crack down on illegal hiring. it’s against the law in the united states to hire people illegally, and we ought to be enforcing that law properly. and thirdly, we need an earned-legalization program for people who have been here for a long time, stayed out of trouble, got a job, paid their taxes, and their kids are american. we got to start moving them toward full citizenship, out of the shadows. "
68,SCHIEFFER,"do you want to respond, mr. president? "
69,GEORGE W. BUSH,"well, to say that the borders are not as protected as they were prior to september the 11th shows he doesn’t know the borders. they’re much better protected today than they were when i was the governor of texas. we have much more manpower and much more equipment there. he just doesn’t understand how the borders work, evidently, to say that. that is an outrageous claim. and we’ll continue to protect our borders. we’re continuing to increase manpower and equipment. "
70,SCHIEFFER,senator? 
71,KERRY,"four thousand people a day are coming across the border. the fact is that we now have people from the middle east, allegedly, coming across the border. and we’re not doing what we ought to do in terms of the technology. we have iris-identification technology. we have thumbprint, fingerprint technology today. we can know who the people are, that they’re really the people they say they are when they cross the border. we could speed it up. there are huge delays. the fact is our borders are not as secure as they ought to be, and i’ll make them secure. "
72,SCHIEFFER,"next question to you, senator kerry. the gap between rich and poor is growing wider. more people are dropping into poverty. yet the minimum wage has been stuck at, what, $5. 15 an hour now for about seven years. is it time to raise it? "
73,KERRY,"well, i’m glad you raised that question. it’s long overdue time to raise the minimum wage. and, america, this is one of those issues that separates the president and myself. we have fought to try to raise the minimum wage in the last years. but the republican leadership of the house and senate won’t even let us have a vote on it. we’re not allowed to vote on it. they don’t want to raise the minimum wage. the minimum wage is the lowest minimum wage value it has been in our nation in 50 years. if we raise the minimum wage, which i will do over several years to $7 an hour, 9. 2 million women who are trying to raise their families would earn another $3,800 a year. the president has denied 9. 2 million women $3,800 a year, but he doesn’t hesitate to fight for $136,000 to a millionaire. one percent of america got $89 billion last year in a tax cut, but people working hard, playing by the rules, trying to take care of their kids, family values, that we’re supposed to value so much in america — i’m tired of politicians who talk about family values and don’t value families. what we need to do is raise the minimum wage. we also need to hold on to equal pay. women work for 76 cents on the dollar for the same work that men do. that’s not right in america. and we had an initiative that we were working on to raise women’s pay. they’ve cut it off. they’ve stopped it. they don’t enforce these kinds of things. now, i think that it’s a matter of fundamental right that if we raise the minimum wage, 15 million americans would be positively affected. we’d put money into the hands of people who work hard, who obey the rules, who play for the american dream. and if we did that, we’d have more consumption ability in america, which is what we need right now in order to kick our economy into gear. i will fight tooth and nail to pass the minimum wage. "
74,GEORGE W. BUSH,"actually, mitch mcconnell had a minimum-wage plan that i supported that would have increased the minimum wage. but let me talk about what’s really important for the worker you’re referring to. and that’s to make sure the education system works. it’s to make sure we raise standards. listen, the no child left behind act is really a jobs act when you think about it. the no child left behind act says, “we’ll raise standards. we’ll increase federal spending. but in return for extra spending, we now want people to measure — states and local jurisdictions to measure to show us whether or not a child can read or write or add and subtract. “ you cannot solve a problem unless you diagnose the problem. and we weren’t diagnosing problems. and therefore just kids were being shuffled through the school. and guess who would get shuffled through? children whose parents wouldn’t speak english as a first language just move through. many inner-city kids just move through. we’ve stopped that practice now by measuring early. and when we find a problem, we spend extra money to correct it. i remember a lady in houston, texas, told me, “reading is the new civil right,” and she’s right. in order to make sure people have jobs for the 21st century, we’ve got to get it right in the education system, and we’re beginning to close a minority achievement gap now. you see, we’ll never be able to compete in the 21st century unless we have an education system that doesn’t quit on children, an education system that raises standards, an education that makes sure there’s excellence in every classroom. "
75,SCHIEFFER,"mr. president, i want to go back to something senator kerry said earlier tonight and ask a follow-up of my own. he said — and this will be a new question to you — he said that you had never said whether you would like to overturn roe v. wade. so i’d ask you directly, would you like to? "
76,GEORGE W. BUSH,"what he’s asking me is, will i have a litmus test for my judges? and the answer is, no, i will not have a litmus test. i will pick judges who will interpret the constitution, but i’ll have no litmus test. "
77,SCHIEFFER,"senator kerry, you’d like to respond? "
78,KERRY,is that a new question or a 30-second question? 
79,SCHIEFFER,that’s a new question for senator — for president bush. 
80,KERRY,which time limit. . . 
81,SCHIEFFER,you have 90 seconds. 
82,KERRY,"thank you very much. well, again, the president didn’t answer the question. i’ll answer it straight to america. i’m not going to appoint a judge to the court who’s going to undo a constitutional right, whether it’s the first amendment, or the fifth amendment, or some other right that’s given under our courts today — under the constitution. and i believe that the right of choice is a constitutional right. so i don’t intend to see it undone. clearly, the president wants to leave in ambivalence or intends to undo it. but let me go a step further. we have a long distance yet to travel in terms of fairness in america. i don’t know how you can govern in this country when you look at new york city and you see that 50 percent of the black males there are unemployed, when you see 40 percent of hispanic children — of black children in some cities — dropping out of high school. and yet the president who talks about no child left behind refused to fully fund — by $28 billion — that particular program so you can make a difference in the lives of those young people. now right here in arizona, that difference would have been $131 million to the state of arizona to help its kids be able to have better education and to lift the property tax burden from its citizens. the president reneged on his promise to fund no child left behind. he’ll tell you he’s raised the money, and he has. but he didn’t put in what he promised, and that makes a difference in the lives of our children. "
83,SCHIEFFER,"yes, sir? "
84,GEORGE W. BUSH,"two things. one, he clearly has a litmus test for his judges, which i disagree with. and secondly, only a liberal senator from massachusetts would say that a 49 percent increase in funding for education was not enough. we’ve increased funds. but more importantly, we’ve reformed the system to make sure that we solve problems early, before they’re too late. he talked about the unemployed. absolutely we’ve got to make sure they get educated. he talked about children whose parents don’t speak english as a first language? absolutely we’ve got to make sure they get educated. and that’s what the no child left behind act does. "
85,SCHIEFFER,senator? 
86,KERRY,"you don’t measure it by a percentage increase. mr. president, you measure it by whether you’re getting the job done. five hundred thousand kids lost after-school programs because of your budget. now, that’s not in my gut. that’s not in my value system, and certainly not so that the wealthiest people in america can walk away with another tax cut. $89 billion last year to the top 1 percent of americans, but kids lost their after-school programs. you be the judge. "
87,SCHIEFFER,"all right, let’s go to another question. and it is to senator kerry. you have two minutes, sir. senator, the last debate, president bush said he did not favor a draft. you agreed with him. but our national guard and reserve forces are being severely strained because many of them are being held beyond their enlistments. some of them say that it’s a back-door draft. is there any relief that could be offered to these brave americans and their families? if you became president, senator kerry, what would you do about this situation of holding national guard and reservists for these extended periods of time and these repeated call-ups that they’re now facing? "
88,KERRY,"well, i think the fact that they’re facing these repeated call-ups, some of them two and three deployments, and there’s a stop- loss policy that prevents people from being able to get out when their time was up, is a reflection of the bad judgment this president exercised in how he has engaged in the world and deployed our forces. our military is overextended. nine out of 10 active-duty army divisions are either in iraq, going to iraq or have come back from iraq. one way or the other, they’re wrapped up in it. now, i’ve proposed adding two active-duty divisions to the armed forces of the united states — one combat, one support. in addition, i’m going to double the number of special forces so that we can fight a more effective war on terror, with less pressure on the national guard and reserve. and what i would like to do is see the national guard and reserve be deployed differently here in our own country. there’s much we can do with them with respect to homeland security. we ought to be doing that. and that would relieve an enormous amount of pressure. but the most important thing to relieve the pressure on all of the armed forces is frankly to run a foreign policy that recognizes that america is strongest when we are working with real alliances, when we are sharing the burdens of the world by working through our statesmanship at the highest levels and our diplomacy to bring other nations to our side. i’ve said it before, i say it again: i believe the president broke faith with the american people in the way that he took this nation to war. he said he would work through a real alliance. he said in cincinnati we would plan carefully, we would take every precaution. well, we didn’t. and the result is our forces today are overextended. the fact is that he did not choose to go to war as a last result. and america now is paying, already $120 billion, up to $200 billion before we’re finished and much more probably. and that is the result of this president taking his eye off of osama bin laden. "
89,SCHIEFFER,mr. president? 
90,GEORGE W. BUSH,"the best way to take the pressure off our troops is to succeed in iraq, is to train iraqis so they can do the hard work of democracy, is to give them a chance to defend their country, which is precisely what we’re doing. we’ll have 125,000 troops trained by the end of this year. i remember going on an airplane in bangor, maine, to say thanks to the reservists and guard that were headed overseas from tennessee and north carolina, georgia. some of them had been there before. the people i talked to their spirits were high. they didn’t view their service as a back-door draft. they viewed their service as an opportunity to serve their country. my opponent, the senator, talks about foreign policy. in our first debate he proposed america pass a global test. in order to defend ourselves, we’d have to get international approval. that’s one of the major differences we have about defending our country. i’ll work with allies. i’ll work with friends. we’ll continue to build strong coalitions. but i will never turn over our national- security decisions to leaders of other countries. we’ll be resolute, we’ll be strong, and we’ll wage a comprehensive war against the terrorists. "
91,SCHIEFFER,senator? 
92,KERRY,"i have never suggested a test where we turn over our security to any nation. in fact, i’ve said the opposite: i will never turn the security of the united states over to any nation. no nation will ever have a veto over us. but i think it makes sense, i think most americans in their guts know, that we ought to pass a sort of truth standard. that’s how you gain legitimacy with your own countrypeople, and that’s how you gain legitimacy in the world. but i’ll never fail to protect the united states of america. "
93,GEORGE W. BUSH,"in 1990, there was a vast coalition put together to run saddam hussein out of kuwait. the international community, the international world said this is the right thing to do, but when it came time to authorize the use of force on the senate floor, my opponent voted against the use of force. apparently you can’t pass any test under his vision of the world. "
94,SCHIEFFER,"mr. president, new question, two minutes. you said that if congress would vote to extend the ban on assault weapons, that you’d sign the legislation, but you did nothing to encourage the congress to extend it. why not? "
95,GEORGE W. BUSH,"actually, i made my intentions — made my views clear. i did think we ought to extend the assault weapons ban, and was told the fact that the bill was never going to move, because republicans and democrats were against the assault weapon ban, people of both parties. i believe law-abiding citizens ought to be able to own a gun. i believe in background checks at gun shows or anywhere to make sure that guns don’t get in the hands of people that shouldn’t have them. but the best way to protect our citizens from guns is to prosecute those who commit crimes with guns. and that’s why early in my administration i called the attorney general and the u. s. attorneys and said: put together a task force all around the country to prosecute those who commit crimes with guns. and the prosecutions are up by about 68 percent — i believe — is the number. neighborhoods are safer when we crack down on people who commit crimes with guns. to me, that’s the best way to secure america. "
96,SCHIEFFER,senator? 
97,KERRY,"i believe it was a failure of presidential leadership not to reauthorize the assault weapons ban. i am a hunter. i’m a gun owner. i’ve been a hunter since i was a kid, 12, 13 years old. and i respect the second amendment and i will not tamper with the second amendment. but i’ll tell you this. i’m also a former law enforcement officer. i ran one of the largest district attorney’s offices in america, one of the ten largest. i put people behind bars for the rest of their life. i’ve broken up organized crime. i know something about prosecuting. and most of the law enforcement agencies in america wanted that assault weapons ban. they don’t want to go into a drug bust and be facing an ak-47. i was hunting in iowa last year with a sheriff from one of the counties there, and he pointed to a house in back of us, and said, “see the house over? we just did a drug bust a week earlier, and the guy we arrested had an ak-47 lying on the bed right beside him. “ because of the president’s decision today, law enforcement officers will walk into a place that will be more dangerous. terrorists can now come into america and go to a gun show and, without even a background check, buy an assault weapon today. and that’s what osama bin laden’s handbook said, because we captured it in afghanistan. it encouraged them to do it. so i believe america’s less safe. if tom delay or someone in the house said to me, “sorry, we don’t have the votes,” i’d have said, “then we’re going to have a fight. “ and i’d have taken it out to the country and i’d have had every law enforcement officer in the country visit those congressmen. we’d have won what bill clinton won. "
98,SCHIEFFER,"let’s go to a new question. for you, senator kerry, two minutes. affirmative action: do you see a need for affirmative action programs, or have we moved far enough along that we no longer need to use race and gender as a factor in school admissions and federal and state contracts and so on? "
99,KERRY,"no, bob, regrettably, we have not moved far enough along. and i regret to say that this administration has even blocked steps that could help us move further along. i’ll give you an example. i served on the small business committee for a long time. i was chairman of it once. now i’m the senior democrat on it. we used to — you know, we have a goal there for minority set-aside programs, to try to encourage ownership in the country. they don’t reach those goals. they don’t even fight to reach those goals. they’ve tried to undo them. the fact is that in too many parts of our country, we still have discrimination. and affirmative action is not just something that applies to people of color. some people have a mistaken view of it in america. it also is with respect to women, it’s with respect to other efforts to try to reach out and be inclusive in our country. i think that we have a long way to go, regrettably. if you look at what’s happened — we’ve made progress, i want to say that at the same time. during the clinton years, as you may recall, there was a fight over affirmative action. and there were many people, like myself, who opposed quotas, who felt there were places where it was overreaching. so we had a policy called “mend it, don’t end it. “we fixed it. and we fixed it for a reason: because there are too many people still in this country who feel the stark resistance of racism, and so we have a distance to travel. as president, i will make certain we travel it. now, let me just share something. this president is the first president ever, i think, not to meet with the naacp. this is a president who hasn’t met with the black congressional caucus. this is a president who has not met with the civil rights leadership of our country. if a president doesn’t reach out and bring people in and be inclusive, then how are we going to get over those barriers? i see that as part of my job as president, and i’ll make my best effort to do it. "
100,SCHIEFFER,mr. president? 
101,GEORGE W. BUSH,"well, first of all, it is just not true that i haven’t met with the black congressional caucus. i met with the black congressional caucus at the white house. and secondly, like my opponent, i don’t agree we ought to have quotas. i agree, we shouldn’t have quotas. but we ought to have an aggressive effort to make sure people are educated, to make sure when they get out of high school there’s pell grants available for them, which is what we’ve done. we’ve expanded pell grants by a million students. do you realize today in america, we spend $73 billion to help 10 million low- and middle-income families better afford college? that’s the access i believe is necessary, is to make sure every child learns to read, write, add and subtract early, to be able to build on that education by going to college so they can start their careers with a college diploma. i believe the best way to help our small businesses is not only through small-business loans, which we have increased since i’ve been the president of the united states, but to unbundle government contracts so people have a chance to be able to bid and receive a contract to help get their business going. minority ownership of businesses are up, because we created an environment for the entrepreneurial spirit to be strong. i believe part of a hopeful society is one in which somebody owns something. today in america more minorities own a home than ever before. and that’s hopeful, and that’s positive. "
102,SCHIEFFER,"mr. president, let’s go to a new question. you were asked before the invasion, or after the invasion, of iraq if you’d checked with your dad. and i believe, i don’t remember the quote exactly, but i believe you said you had checked with a higher authority. i would like to ask you, what part does your faith play on your policy decisions? first, my faith plays a lot — a big part in my life. and that’s, when i was answering that question, what i was really saying to the person was that i pray a lot. and i do. and my faith is a very — it’s very personal. i pray for strength. i pray for wisdom. i pray for our troops in harm’s way. i pray for my family. i pray for my little girls. but i’m mindful in a free society that people can worship if they want to or not. you’re equally an american if you choose to worship an almighty and if you choose not to. if you’re a christian, jew or muslim, you’re equally an american. that’s the great thing about america, is the right to worship the way you see fit. prayer and religion sustain me. i receive calmness in the storms of the presidency. i love the fact that people pray for me and my family all around the country. somebody asked me one time, “well, how do you know? “i said, “i just feel it. “ religion is an important part. i never want to impose my religion on anybody else. but when i make decisions, i stand on principle, and the principles are derived from who i am. i believe we ought to love our neighbor like we love ourself, as manifested in public policy through the faith-based initiative where we’ve unleashed the armies of compassion to help heal people who hurt. i believe that god wants everybody to be free. that’s what i believe. and that’s been part of my foreign policy. in afghanistan, i believe that the freedom there is a gift from the almighty. and i can’t tell you how encouraged i am to see freedom on the march. and so my principles that i make decisions on are a part of me, and religion is a part of me. "
103,SCHIEFFER,senator kerry? 
104,KERRY,"well, i respect everything that the president has said and certainly respect his faith. i think it’s important and i share it. i think that he just said that freedom is a gift from the almighty. everything is a gift from the almighty. and as i measure the words of the bible — and we all do; different people measure different things — the koran, the torah, or, you know, native americans who gave me a blessing the other day had their own special sense of connectedness to a higher being. and people all find their ways to express it. i was taught — i went to a church school and i was taught that the two greatest commandments are: love the lord, your god, with all your mind, your body and your soul, and love your neighbor as yourself. and frankly, i think we have a lot more loving of our neighbor to do in this country and on this planet. we have a separate and unequal school system in the united states of america. there’s one for the people who have, and there’s one for the people who don’t have. and we’re struggling with that today. and the president and i have a difference of opinion about how we live out our sense of our faith. i talked about it earlier when i talked about the works and faith without works being dead. i think we’ve got a lot more work to do. and as president, i will always respect everybody’s right to practice religion as they choose — or not to practice — because that’s part of america. "
105,SCHIEFFER,"senator kerry, after 9/11 — and this is a new question for you — it seemed to me that the country came together as i’ve never seen it come together since world war ii. but some of that seems to have melted away. i think it’s fair to say we’ve become pretty polarized, perhaps because of the political season. but if you were elected president, or whoever is elected president, will you set a priority in trying to bring the nation back together? or what would be your attitude on that? "
106,KERRY,"very much so. let me pay a compliment to the president, if i may. i think in those days after 9/11, i thought the president did a terrific job. and i really was moved, as well as impressed, by the speech that he gave to the congress. and i think the hug tom daschle gave him at that moment was about as genuine a sense of there being no democrats, no republicans, we were all just americans. that’s where we were. that’s not where we are today. i regret to say that the president who called himself a uniter, not a divider, is now presiding over the most divided america in the recent memory of our country. i’ve never seen such ideological squabbles in the congress of the united states. i’ve never seen members of a party locked out of meetings the way they’re locked out today. we have to change that. and as president, i am committed to changing that. i don’t care if the idea comes from the other side or this side. i think we have to come together and work to change it. and i’ve done that. over 20 years in the united states senate, i’ve worked with john mccain, who’s sitting here, i’ve worked with other colleagues. i’ve reached across the aisle. i’ve tried to find the common ground, because that’s what makes us strong as americans. and if americans trust me with the presidency, i can pledge to you, we will have the most significant effort, openly — not secret meetings in the white house with special interests, not ideologically driven efforts to push people aside — but a genuine effort to try to restore america’s hope and possibilities by bringing people together. and one of the ways we’re going to do it is, i’m going to work with my friend, john mccain, to further campaign finance reform so we get these incredible amounts of money out of the system and open it up to average people, so america is really represented by the people who make up america. "
107,SCHIEFFER,mr. president? 
108,GEORGE W. BUSH,"my biggest disappointment in washington is how partisan the town is. i had a record of working with republicans and democrats as the governor of texas, and i was hopeful i’d be able to do the same thing. and we made good progress early on. the no child left behind act, incredibly enough, was good work between me and my administration and people like senator ted kennedy. and we worked together with democrats to relieve the tax burden on the middle class and all who pay taxes in order to make sure this economy continues to grow. but washington is a tough town. and the way i view it is there’s a lot of entrenched special interests there, people who are, you know, on one side of the issue or another and they spend enormous sums of money and they convince different senators to taut their way or different congressmen to talk about their issue, and they dig in. i’ll continue, in the four years, to continue to try to work to do so. my opponent said this is a bitterly divided time. pretty divided in the 2000 election. so in other words, it’s pretty divided during the 1990s as well. we’re just in a period — we’ve got to work to bring it — my opponent keeps mentioning john mccain, and i’m glad he did. john mccain is for me for president because he understands i have the right view in winning the war on terror and that my plan will succeed in iraq. and my opponent has got a plan of retreat and defeat in iraq. "
109,SCHIEFFER,"we’ve come, gentlemen, to our last question. and it occurred to me as i came to this debate tonight that the three of us share something. all three of us are surrounded by very strong women. we’re all married to strong women. each of us have two daughters that make us very proud. i’d like to ask each of you, what is the most important thing you’ve learned from these strong women? "
110,GEORGE W. BUSH,"to listen to them. (laughter) to stand up straight and not scowl. (laughter) i love the strong women around me. i can’t tell you how much i love my wife and our daughters. i am — you know it’s really interesting. i tell the people on the campaign trail, when i asked laura to marry me, she said, “fine, just so long as i never have to give a speech. “i said, “ok, you’ve got a deal. “fortunately, she didn’t hold me to that deal. and she’s out campaigning along with our girls. and she speaks english a lot better than i do. i think people understand what she’s saying. but they see a compassionate, strong, great first lady in laura bush. i can’t tell you how lucky i am. when i met her in the backyard at joe and jan o’neill’s in midland, texas, it was the classic backyard barbecue. o’neill said, “come on over. i think you’ll find somebody who might interest you. “so i said all right. bopped over there. there was only four of us there. and not only did she interest me, i guess you would say it was love at first sight. "
111,SCHIEFFER,senator kerry? 
112,KERRY,"well, i guess the president and you and i are three examples of lucky people who married up. (laughter) and some would say maybe me more so than others. (laughter) but i can take it. (laughter) can i say, if i could just say a word about a woman that you didn’t ask about, but my mom passed away a couple years ago, just before i was deciding to run. and she was in the hospital, and i went in to talk to her and tell her what i was thinking of doing. and she looked at me from her hospital bed and she just looked at me and she said, “remember: integrity, integrity, integrity. “those are the three words that she left me with. and my daughters and my wife are people who just are filled with that sense of what’s right, what’s wrong. they also kick me around. they keep me honest. they don’t let me get away with anything. i can sometimes take myself too seriously. they surely don’t let me do that. and i’m blessed, as i think the president is blessed, as i said last time. i’ve watched him with the first lady, who i admire a great deal, and his daughters. he’s a great father. and i think we’re both very lucky. "
113,SCHIEFFER,"well, gentlemen, that brings us to the closing statements. senator kerry, i believe you’re first. "
114,KERRY,"my fellow americans, as you heard from bob schieffer a moment ago, america is being tested by division. more than ever, we need to be united as a country. and, like franklin roosevelt, i don’t care whether an idea is a republican idea or a democrat idea. i just care whether it works for america and whether it’s going to make us stronger. these are dangerous times. i believe i offer tested, strong leadership that can calm the waters of the troubled world. and i believe that we can together do things that are within the grasp of americans. we can lift our schools up. we can create jobs that pay more than the jobs we’re losing overseas. we can have health care for all americans. we can further the cause of equality in our nation. let me just make it clear: i will never allow any country to have a veto over our security. just as i fought for our country as a young man, with the same passion i will fight to defend this nation that i love. and, with faith in god and with conviction in the mission of america, i believe that we can reach higher. i believe we can do better. i think the greatest possibilities of our country, our dreams and our hopes, are out there just waiting for us to grab onto them. and i ask you to embark on that journey with me. i ask you for your trust. i ask you for your help. i ask you to allow me the privilege of leading this great nation of ours, of helping us to be stronger here at home and to be respected again in the world and, most of all, to be safer forever. thank you. goodnight. and god bless the united states of america. "
115,SCHIEFFER,mr. president? 
116,GEORGE W. BUSH,"in the oval office, there’s a painting by a friend of laura and mine named — by tom lee. and it’s a west texas painting, a painting of a mountain scene. and he said this about it. he said, “sarah and i live on the east side of the mountain. it’s the sunrise side, not the sunset side. it’s the side to see the day that is coming, not to see the day that is gone. “ i love the optimism in that painting, because that’s how i feel about america. and we’ve been through a lot together during the last 3 3/4 years. we’ve come through a recession, a stock market decline, an attack on our country. and yet, because of the hard work of the american people and good policies, this economy is growing. over the next four years, we’ll make sure the economy continues to grow. we reformed our school system, and now there’s an achievement gap in america that’s beginning to close. over the next four years, we’ll continue to insist on excellence in every classroom in america so that our children have a chance to realize the great promise of america. over the next four years, we’ll continue to work to make sure health care is available and affordable. over the next four years, we’ll continue to rally the armies of compassion, to help heal the hurt that exists in some of our country’s neighborhoods. i’m optimistic that we’ll win the war on terror, but i understand it requires firm resolve and clear purpose. we must never waver in the face of this enemy that — these ideologues of hate. and as we pursue the enemy wherever it exists, we’ll also spread freedom and liberty. we got great faith in the ability of liberty to transform societies, to convert a hostile world to a peaceful world. my hope for america is a prosperous america, a hopeful america and a safer world. i want to thank you for listening tonight. i’m asking for your vote. god bless you. "
117,SCHIEFFER,"thank you, mr. president. thank you, senator kerry. well, that brings these debates to a close, but the campaign goes on. i want to wish both of you the very best of luck between now and election day. that’s it for us from arizona state university in tempe, arizona. i’m bob schieffer at cbs news. goodnight, everyone. (applause)      "
