,Speaker,Response
34,MR. KENNEDY,"well, i think they’re serious. i think it’s a matter that we should continue to uh – give uh – great care and attention to. we should support uh – the laws which the united states has passed in order to protect us from uh – those who would destroy us from within. we should sustain uh – the department of justice in its efforts and the f.b.i., and we should be continually alert. i think if the united states is maintaining a strong society here in the united states, i think that we can meet any internal threat. the major threat is external and will continue. "
35,MR. SMITH,"mr. nixon, comment? "
36,MR. NIXON,"i agree with senator kennedy’s appraisal generally in this respect. the question of communism within the united states has been one that has worried us in the past. it is one that will continue to be a problem for years to come. we have to remember that the cold war that mr. khrushchev is waging and his colleagues are waging, is waged all over the world and it’s waged right here in the united states. that’s why we have to continue to be alert. it is also essential in being alert that we be fair; fair because by being fair we uphold the very freedoms that the communists would destroy. we uphold the standards of conduct which they would never follow. and, in this connection, i think that uh – we must look to the future having in mind the fact that we fight communism at home not only by our laws to deal with communists uh – the few who do become communists and the few who do become tra- fellow travelers, but we also fight communism at home by moving against those various injustices which exist in our society which the communists feed upon. and in that connection i again would say that while senator kennedy says we are for the status quo, i do believe that he uh – would agree that i am just as sincere in believing that my proposals for federal aid to education, my proposals for health care are just as sincerely held as his. the question again is not one of goals – we’re for those goals – it’s one of means. "
37,MR. SMITH,"mr. vanocur’s question for vice president nixon. mr. vanocur: mr. vice president uh – in one of your earlier statements you said we’ve moved ahead, we’ve built more schools, we’ve built more hospitals. now, sir, isn’t it true that the building of more schools is a local matter for financing? uh – were you claiming that the eisenhower administration was responsible for the building of these schools, or is it the local school districts that provide for it? "
38,MR. NIXON,"not at all. as a matter of fact your question brings out a point that i am very glad to make. too often in appraising whether we are moving ahead or not we think only of what the federal government is doing. now that isn’t the test of whether america moves. the test of whether america moves is whether the federal government, plus the state government, plus the local government, plus the biggest segment of all – individual enterprise – moves. we have for example a gross national product of approximately five hundred billion dollars. roughly a hundred billion to a hundred and a quarter billion of that is the result of government activity. four hundred billion, approximately, is a result of what individuals do. now, the reason the eisenhower administration has moved, the reason that we’ve had the funds, for example, locally to build the schools, and the hospitals, and the highways, to make the progress that we have, is because this administration has encouraged individual enterprise; and it has resulted in the greatest expansion of the private sector of the economy that has ever been witnessed in an eight-year period. and that is growth. that is the growth that we are looking for; it is the growth that this administration has supported and that its policies have stimulated. "
39,MR. SMITH,senator kennedy. 
40,MR. KENNEDY,"well, i must say that the reason that the schools have been constructed is because the local school districts were willing to increase the property taxes to a tremendously high figure – in my opinion, almost to the point of diminishing returns in order to sustain these schools. secondly, i think we have a rich uh – country. and i think we have a powerful country. i think what we have to do, however, is have the president and the leadership set before our country exactly what we must do in the next decade, if we’re going to maintain our security in education, in economic growth, in development of natural resources. the soviet union is making great gains. it isn’t enough to compare what might have been done eight years ago, or ten years ago, or fifteen years ago, or twenty years ago. i want to compare what we’re doing with what our adversaries are doing, so that by the year 1970 the united states is ahead in education, in health, in building, in homes, in economic strength. i think that’s the big assignment, the big task, the big function of the federal government. "
41,MR. SMITH,"can i have the summation time please? we’ve completed our questions and our comments, and in just a moment, we’ll have the summation time. voice: this will allow three minutes and twenty seconds for the summation by each candidate. mr. sm1th: three minutes and twenty seconds for each candidate. vice president nixon, will you make the first summation? "
42,MR. NIXON,"thank you, mr. smith. senator kennedy. first of all, i think it is well to put in perspective where we really do stand with regard to the soviet union in this whole matter of growth. the soviet union has been moving faster than we have. but the reason for that is obvious. they start from a much lower base. although they have been moving faster in growth than we have, we find, for example, today that their total gross national product is only forty-four per cent of our total gross national product. that’s the same percentage that it was twenty years ago. and as far as the absolute gap is concerned, we find that the united states is even further ahead than it was twenty years ago. is this any reason for complacency? not at all because these are determined men. they are fanatical men. and we have to get the very most of uh – out uh – out of our economy. i agree with senator kennedy completely on that score. where we disagree is in the means that we would use to get the most out of our economy. i respectfully submit that senator kennedy too often would rely too much on the federal government, on what it would do to solve our problems, to stimulate growth. i believe that when we examine the democratic platform, when we examine the proposals that he has discussed tonight, when we compare them with the proposals that i have made, that these proposals that he makes would not result in greater growth for this country than would be the case if we followed the programs that i have advocated. there are many of the points that he has made that i would like to comment upon. the one in the field of health is worth mentioning. our health program – the one that senator javits and other republican senators, as well as i supported – is one that provides for all people over sixty-five who want health insurance, the opportunity to have it if they want it. it provides a choice of having either government insurance or private insurance. but it compels nobody to have insurance who does not want it. his program under social security, would require everybody who had social security to take government health insurance whether he wanted it or not. and it would not cover several million people who are not covered by social security at all. here is one place where i think that our program does a better job than his. the other point that i would make is this: this downgrading of how much things cost i think many of our people will understand better when they look at what happened when – during the truman administration when the government was spending more than it took in – we found savings over a lifetime eaten up by inflation. we found the people who could least afford it – people on retired incomes uh – people on fixed incomes – we found them unable to meet their bills at the end of the month. it is essential that a man who’s president of this country certainly stand for every program that will mean for growth. and i stand for programs that will mean growth and progress. but it is also essential that he not allow a dollar spent that could be better spent by the people themselves. "
43,MR. SMITH,"senator kennedy, your conclusion. "
44,MR. KENNEDY,"the point was made by mr. nixon that the soviet production is only forty-four percent of ours. i must say that forty-four percent and that soviet country is causing us a good deal of trouble tonight. i want to make sure that it stays in that relationship. i don’t want to see the day when it’s sixty percent of ours, and seventy and seventy-five and eighty and ninety percent of ours, with all the force and power that it could bring to bear in order to cause our destruction. secondly, the vice president mentioned medical care for the aged. our program was an amendment to the kerr bill. the kerr bill provided assistance to all those who were not on social security. i think it’s a very clear contrast. in 1935, when the social security act was written, ninety-four out of ninety-five republicans voted against it. mr. landon ran in 1936 to repeal it. in august of 1960, when we tried to get it again, but this time for medical care, we received the support of one republican in the senate on this occasion. thirdly, i think the question before the american people is: as they look at this country and as they look at the world around them, the goals are the same for all americans. the means are at question. the means are at issue. if you feel that everything that is being done now is satisfactory, that the relative power and prestige and strength of the united states is increasing in relation to that of the communists; that we’ve b- gaining more security, that we are achieving everything as a nation that we should achieve, that we are achieving a better life for our citizens and greater strength, then i agree. i think you should vote for mr. nixon. but if you feel that we have to move again in the sixties, that the function of the president is to set before the people the unfinished business of our society as franklin roosevelt did in the thirties, the agenda for our people – what we must do as a society to meet our needs in this country and protect our security and help the cause of freedom. as i said at the beginning, the question before us all, that faces all republicans and all democrats, is: can freedom in the next generation conquer, or are the communists going to be successful? that’s the great issue. and if we meet our responsibilities i think freedom will conquer. if we fail, if we fail to move ahead, if we fail to develop sufficient military and economic and social strength here in this country, then i think that uh – the tide could begin to run against us. and i don’t want historians, ten years from now, to say, these were the years when the tide ran out for the united states. i want them to say these were the years when the tide came in; these were the years when the united states started to move again. that’s the question before the american people, and only you can decide what you want, what you want this country to be, what you want to do with the future. i think we’re ready to move. and it is to that great task, if we’re successful, that we will address ourselves. "
45,MR. SMITH,"thank you very much, gentlemen. this hour has gone by all too quickly. thank you very much for permitting us to present the next president of the united states on this unique program. i’ve been asked by the candidates to thank the american networks and the affiliated stations for providing time and facilities for this joint appearance. other debates in this series will be announced later and will be on different subjects. this is howard k. smith. good night from chicago.      "
