,Speaker,Response
89,GEORGE W. BUSH,"i think you’ve got to look at how one has handled responsibility in office. whether or not it’s — the same in domestic policy as well. whether or not you have the capacity to convince people to follow? whether or not one makes decisions based on sound principles or whether or not you rely upon polls and focus groups on how to decide what the course of action is. we have too much polling and focus groups going on in washington today. we need decisions made on sound principles. i’ve been the governor of a big state. i think one of the hallmarks of my relationship in austin, texas, is that i’ve had the capacity to work with both republicans and democrats. i think that’s an important part of leadership. i think what it means to build consensus. i’ve shown i know how to do so. tonight in the audience there’s one elected state senator who is a democrat, a former state-wide officer who is a democrat, a lot of democrats who are here in the debate to — because they want to show their support that shows i know how to lead. and so the fundamental answer to your question, who can lead and who’s shown the ability to get things done? "
90,GORE,if i could say one thing. 
91,MODERATOR,we are way over three-and-a-half minutes. go ahead. 
92,GORE,"one of the key points in foreign policy and national security policy is the need to re-establish the old-fashioned principle that politics ought to stop at the water’s edge. when i was in the united states congress, i worked with former president reagan to modernize our strategic weaponry and to pursue arms control in a responsible way. when i was in the united states senate i worked with former president bush, your father. i was one of only a few democrats in the senate to support the persian gulf war. i think bipartisanship is a national asset. we have to find ways to reestablish it in foreign policy and national security policy. "
93,MODERATOR,do you have a problem with that? 
94,GEORGE W. BUSH,yeah. why haven’t they done it in seven years? 
95,MODERATOR,"new subject. new question. should the voters of this election, vice president gore, see this in the domestic area as a major choice between competing political philosophies? "
96,GORE,"oh, absolutely. this is a very important moment in the history of our country. look, we’ve got the biggest surpluses in all of american history. the key question that has to be answered in this election is will we use that prosperity wisely in a way that benefits all of our people and doesn’t go just to the few. almost half of all the tax cut benefits, as i said under governor bush’s plan, go to the wealthiest 1%. i think we have to make the right and responsible choices. i think we have to invest in education, protecting the environment, health care, a prescription drug benefit that goes to all seniors, not just to the poor, under medicare, not relying on hmos and insurance companies. i think that we have to help parents and strengthen families by dealing with the kind of inappropriate entertainment material that families are just heart sick that their children are exposed to. i think we’ve got to have welfare reform taken to the next stage. i think that we have got to balance the budget every single year, pay down the national debt and, in fact, under my proposal the national debt will be completely eliminated by the year 2012. i think we need to put medicare and social security in a lockbox. the governor will not put medicare in a lockbox. i don’t think it should be used as a piggy bank for other programs. i think it needs to be moved out of the budget and protected. i’ll veto anything that takes money out of social security or medicare for anything other than social security or medicare. now, the priorities are just very different. i’ll give you a couple of examples. for every new dollar that i propose for spending on health care, governor bush spends $3 for a tax cut for the wealthiest 1%. now, for every dollar that i propose to spend on education, he spends $5 on a tax cut for the wealthiest 1%. those are very clear differences. "
97,MODERATOR,"governor, one minute. "
98,GEORGE W. BUSH,"the man is practicing fuzzy math again. there’s differences. under vice president gore’s plan, he is going to grow the federal government in the largest increase since lyndon baines johnson in 1965. we’re talking about a massive government, folks. we’re talking about adding to or increasing 200 programs, 20,000 new bureaucrats. imagine how many irs agents it is going to take to be able to figure out his targeted tax cut for the middle class that excludes 50 million americans. there is a huge difference in this campaign. he says he’s going to give you tax cuts. 50 million of you won’t receive it. he said in his speech he wants to make sure the right people get tax relief. that’s not the role of a president to decide right and wrong. everybody who pays taxes ought to get tax relief. after my plan is in place, the wealthiest americans will pay a higher percentage of taxes then they do today, the poorest of americans, six million families, won’t pay any tax at all. it’s a huge difference. a difference between big exploding federal government that wants to think on your behalf and a plan that meets priorities and liberates working people to be able to make decisions on your own. "
99,GORE,"let me just say, jim, you haven’t heard the governor deny these numbers. he’s called them phony and fuzzy. the fact remains almost 30% of his proposed tax cut goes to — only to americans that make more than $1 million per year. more money goes to the — can i have a rebuttal here? "
100,MODERATOR,i want to see if he buys that. 
101,GEORGE W. BUSH,"let me tell you what the facts are. the facts are after my plan, the wealthiest of americans pay more taxes of the percentage of the whole than they do today. secondly, if you’re a family of four making $50,000 in massachusetts, you get a 50% tax cut. let me give you one example. the strunk family in allentown, pennsylvania, i campaigned with them the other day. they make $51,000 combined income, they pay about $3500 in taxes. under my plan, they get $1800 of tax relief. under vice president gore’s plan, they get $145 of tax relief. now you tell me who stands on the side of the fence. you ask the strunks whose plan makes more sense. there is a difference of opinion. he would rather spend the family’s $1800 and i would rather the strunks spend their own money. "
102,MODERATOR,do you see it that way mr. vice president? 
103,GORE,"no, i don’t, and i’m not going to go to calling names on his facts. i’m just gonna tell you what the real facts are. the analysis that he’s talking about leaves out more than half of the tax cuts that i have proposed. and if you just add the numbers up, he still hasn’t denied it, he spends more money on a tax cut for the wealthiest 1% than all his new proposals for prescription drugs, healthcare, education, and national defense combined. now those are the wrong priorities. $665 billion over ten years for the wealthiest 1%. as i said, almost 30% of it goes to americans that make more than $1 million per year. every middle class family is eligible for a tax cut under my proposal. let me give you some specific examples. i believe college tuition up to $10,000 per year ought to be tax deductible so middle-class families can choose to send their children to college. i believe all senior citizens should be able to choose their own doctors and get prescription drugs from their own pharmacists with medicare paying half the bill. i believe parents ought to be able to make more choices need more public and charter school choice to send their kids always to a safe school. we need to make education the number one priority in our country and treat teachers like the professionals that they are. and that’s why i have made it a number one priority in my budget, not a tax cut for the wealthy. "
104,GEORGE W. BUSH,let me talk about tax cuts one more time. this is a man whose plan excludes 50 million americans. 
105,GORE,not so. 
106,GEORGE W. BUSH,"take for example the marriage penalty. if you itemize your tax return, you get no marriage penalty relief. he picks and chooses. he decides who the right people are. it’s a fundamental difference of opinion. i want my fellow americans to hear one more time. we’ll spend $25 trillion — we’ll collect $25 trillion in revenue in the next 10 years and spend $21 trillion. surely we can send 5% back to you that pay the bills. thereâ€™s a problem wait. i want to say something, jim. this man has been disparaging my plan with all this washington fuzzy math. i want you to hear a problem weâ€™ve got here in the usa. if you’re a single mother making $22,000 a year and you have two children, under this tax code, for every additional dollar you make, you pay a higher marginal rate on that dollar than someone making more than $200,000 a year, and that is not right. my plan drops the rate from 15% to 10% and increases the child credit from $500 to $1,000 to make the code more fair for everybody, not just a few, not just a handful. everybody who pays taxes ought to get some relief. "
107,MODERATOR,"having cleared that up, we’re going to a new question. education. governor bush. both of you have promised dramatically to change — to change dramatically public education in this country. of the public money spent on education, only 6% of that is federal money. you want to change 100% of the public education with 6% of the money, is that possible? "
108,GEORGE W. BUSH,"we can make a huge difference by saying if you receive federal money we expect you to show results. let me give you a story about public education, if i might. it’s about kipp academy in houston, texas. a charter school run by some people from teach for america. young folks saying i’m going to do something good for my country. i want to teach. a guy named michael runs the school. it is a school full of so-called at-risk children. it’s how we unfortunately label certain children. basically it means they can’t learn. it’s a school of strong discipline and high standards. it’s one of the best schools in houston. here are the key ingredients. high expectations, strong accountabily. what michael says, don’t put all these rules on us, just let us teach and hold us accountable for every grade. that’s what we do. and as a result, these mainly hispanic youngsters are some of the best learners in houston, texas. that’s my vision for public education all around america. many of you viewers don’t know, but laura and i sent our girls to public school. they went to austin high school. and many of the public schools are meeting the call. but, unfortunately, a lot of schools are trapping children in schools that just won’t teach and won’t change. here is the role of the federal government. one is to change head start to a reading program. two is to say if you want to access reading money, you can do so. the goal is for every single child to learn to read. there must by k-2 diagnostic teaching tools, teacher training money, available. three, we have to consolidate the federal programs to free districts to free the schools and encourage innovators like michael. let them reach out beyond the confines of the current structure to recruit teach-for-the-children type teachers. four, we’re going to say if you receive federal money, measure third, fourth, fifth, sixth, seventh and eighth grade. show us if they are learning to read, write, add and subtract and if so there will be bonus plans. but if not, instead of continuing to subsidize failure, the money will go to — the federal money will go to the parents for public school or charter school or tutorial or catholic school. what i care about is children. and so does michael feinberg. and you know what? it can happen in america with the right kind of leadership. "
109,GORE,"we agree on a couple of things on education. i strongly support new accountability, so does governor bush. i strongly support local control, so does governor bush. i’m in favor of testing as a way of measuring performance. every school and every school district, have every state test the children. i’ve also proposed a voluntary national test in the fourth grade and eighth grade, and a form of testing the governor has not endorsed. i think that all new teachers ought to be tested in the subjects that they teach. we’ve got to recruit 100,000 new teachers. and i have budgeted for that. we’ve got to reduce the class size so that the student who walks in has more one-on-one time with the teacher. we ought to have universal pre-school and we ought to make college tuition tax deductible, up to $10,000 a year. i would like to tell you a quick story. i got a letter today as i left sarasota, florida. i’m here with a group of 13 people from around the country who helped me prepare. we had a great time. two days ago we ate lunch at a restaurant. the guy that served us lunch gave me a letter today. his name is randy ellis. he has a 15-year-old daughter named caley, who is in sarasota high school. her science class was supposed to be for 24 students. she’s the 36th student in that classroom. they sent me a picture of her in the classroom. they can’t squeeze another desk in for her, so she has to stand during class. i want the federal government, consistent with local control and new accountability, to make improvement of our schools the number one priority so caley will have a desk and can sit down in a classroom where she can learn. "
110,MODERATOR,"all right. so having heard the two of you, the voters have just heard the two of you, what is the difference? what is the choice between the two of you on education? "
111,GEORGE W. BUSH,"the first is, the difference is there is no new accountability measures in vice president gore’s plan. he says he’s for voluntary testing. you can’t have voluntary testing. you must have mandatory testing. you must say that if you receive money you must show us whether or not children are learning to read and write and add and subtract. that’s the difference. you may claim you’ve got mandatory testing but you don’t, mr. vice president. that’s a huge difference. testing is the cornerstone of reform. you know how i know? because it’s the cornerstone of reform in the state of texas. republicans and democrats came together and said what can we do to make our public education the best in the country? we’ve done a long way working together to do so. the cornerstone is to have strong accountability in return for money and in return for flexibility. we’re going to ask you to show us whether or not — we ask you to post the results on the internet. we encourage parents to take a look at the comparative results of schools. we have a strong charter school movement that i signed the legislation to get started in the state of texas. i believe if we find poor children trapped in schools that won’t teach, we need to free the parents. we need to expand education savings accounts. something that the vice presidentâ€™s running mate supports. there’s big differences. he won’t support freeing local districts from the strings of federal money. "
112,GORE,"first of all, i do have mandatory testing. i think the governor may not have heard what i said clearly. the voluntary national testing is in addition to the mandatory testing that we require of states. all schools, all school districts, students themselves, and required teacher testing, which goes a step farther than governor bush has been willing to go. here are a couple of differences, though, jim. governor bush is in favor of vouchers which take taxpayer money away from public schools and give them to private schools that are not accountable for how the money is used and don’t have to take all applicants. now, private schools play a great role in our society. all of our children have gone to both public schools and private schools. but i don’t think private schools should have a right to take taxpayer money away from public schools at a time when caley ellis is standing in that classroom. let me give you another example. i went to a school in dade county, florida where the facilities are so overcrowded the children have to eat lunch in shifts with the first shift for lunch starting at 9:30 in the morning. look, this is a funding crisis all around the country. there are fewer parents of school-age children as a percentage of the voting population and there is the largest generation of students ever. we’re in an information age when learning is more important than ever. 90% of our kids go to public schools. we have to make it the number one priority. modernize our schools, reduce class size, recruit new teachers, give every child a chance to learn with one-on-one time in a quality — high-quality, safe school. if it’s a failing school, shut it down and reopen it under a new principal with a turnaround team of specialists the way governor jim hunt does in north carolina. here is another difference. the governor, if it’s a failing school, would leave the children in that failing school for three years and then give a little bit of money to the parents, a down payment on a down payment for private school tuition, and pretend that that would be enough for them to go out and go to a private school. it’s an illusion. "
113,MODERATOR,"wait a minute, governor. "
114,GEORGE W. BUSH,"okay. first of all, most of good governance is at the state level. see, here is the mentality. i’m going to make the state do this and make the state do that. all i’m saying is if you spend money, show us results and test every year, which you do not do, mr. vice president. you don’t test every year. you can say you do to the cameras but you don’t, unless you’ve changed your plan here on the stage. "
115,GORE,i didn’t say that. 
116,GEORGE W. BUSH,"you need to test every year. that’s how you determine if children are progressing to excellence. secondly, one of the things that we have to be careful about in politics is throwing money at a system that has not yet been reformed. more money is needed and i spend more money, but step one is to make sure we reform the system to have the system in place that leaves no child behind. stop this business about asking gosh, how old are you? if you’re 10 we’ll put you here, 12 you put here. start asking the question, what do you know? if you don’t know what you’re supposed to know, we’ll make sure you do early before it’s too late. "
117,MODERATOR,"new question. we’ve been talking about a lot of specific issues. it’s often said that in the final analysis about 90% of being the president of the united states is dealing with the unexpected, not with issues that came up in the campaign. vice president gore, can you point to a decision, an action you have taken, that illustrates your ability to handle the unexpected, the crisis under fire? "
118,GORE,"when the action in kosovo was dragging on and we were searching for a solution to the problem, our country had defeated the adversary on the battlefield without a single american life being lost in combat. but the dictator milosevic was hanging on. i invited the former prime minister of russia to my house and took a risk in asking him to get personally involved, along with the head of finland, to go to belgrade and to take a set of proposals from the united states that would constitute basically a surrender by serbia. but it was a calculated risk that paid off. now, i could probably give you some other examples of decisions over the last 24 years. i have been in public service for 24 years, jim. and throughout all that time the people i have fought for have been the middle-class families, and i have been willing to stand up to powerful interests like the big insurance companies, the drug companies, the hmos, the oil companies. they have good people and they play constructive roles sometimes, but sometimes they get too much power. i cast my lot with the people even when it means that you have to stand up to some powerful interests who are trying to turn the — the policies and the laws to their advantage. you can see it in this campaign. the big drug companies support governor bush’s prescription drug proposal. they oppose mine because they don’t want to get medicare involved because they’re afraid that medicare will negotiate lower prices for seniors who currently pay the highest prices of all. "
119,MODERATOR,governor bush? 
120,GEORGE W. BUSH,"i’ve been standing up to big hollywood, big trial lawyers. was â€“ what was the question? it was about emergencies, wasn’t it? "
121,MODERATOR,it was about — okay. 
122,GEORGE W. BUSH,"you know, as governor, one of the things you have to deal with is catastrophe. i can remember the fires that swept parker county, texas. i remember the floods that swept our state. i remember going down to del rio, texas. i have to pay the administration a compliment. james lee witt of fema has done a really good job of working with governors during times of crisis. but that’s the time when you’re tested not only — it’s the time to test your mettle, a time to test your heart when you see people whose lives have been turned upside down. it broke my heart to go to the flood scene in del rio where a fellow and his family got completely uprooted. the only thing i knew to do was to get aid as quickly as possible with state and federal help, and to put my arms around the man and his family and cry with them. that’s what governors do. they are often on the front line of catastrophic situations. "
123,MODERATOR,"new question. there can be all kinds of crises, governor. a questions for you. there could be a crisis, for instance, in the financial area, the stock market could take a tumble, there could be a failure of a major financial institution. what is your general attitude toward government intervention in such events? "
124,GEORGE W. BUSH,"well, it depends, obviously. but what i would do first and foremost, is i would get in touch with the federal reserve chairman, alan greenspan, to find out all the facts and all the circumstances. i would have my secretary of the treasury be in touch with the financial centers not only here, but at home. i would make sure that key members of congress were called in to discuss the gravity of the situation. and i would come up with a game plan to deal with it. that’s what governors end up doing. we end up being problem solvers. we come up with practical, common sense solutions for problems that we’re confronted with. in this case, in the case of a financial crisis, i would gather all the facts before i made the decision as to what the government ought or ought not to do. "
125,MODERATOR,vice president gore? 
126,GORE,"first i want to compliment the governor on his response to those fires and floods in texas. i accompanied james lee witt down to texas when those fires broke out. and fema has been a major flagship project of our reinventing government efforts. and i agree, it works extremely well now. on the international financial crises that come up, my friend, bob rubin, the former secretary of treasury is here, he’s a close advisor to me and great friend in all respects. i have had a chance to work with him and alan greenspan and others on the crisis following the collapse of the mexican peso. when the asian financial crisis raised the risk of world-wide recession that could affect our economy, and now, of course, the euro’s value has been dropping, but seems to be under control. but it started for me in the last eight years when i had the honor of casting the tie-breaking vote to end the old economic plan here at home and put into place a new economic plan that has helped us to make some progress, 22 million new jobs, the greatest prosperity ever. but it’s not good enough. my attitude is you ain’t seen nothing yet. we need to do more and better. "
127,MODERATOR,"so, governor, would you agree there is no basic difference here on intervening — on federal government intervening in what might be seen by others to be a private financial crisis? "
128,GEORGE W. BUSH,"no, there’s no difference on that. there is a difference, though, as to what the economy has meant. i think the economy has meant more for the gore and clinton folks than the gore and clinton folks have meant for the economy. i think most of the economic growth that has taken place is a result of ingenuity and hard work and entrepreneurship and that’s the role of goverment to encourage that. in terms of in response to the question, no. "
129,GORE,can i comment on that? 
130,MODERATOR,you may. 
131,GORE,"you know, i think the american people deserve credit for the great economy that we have. it’s their ingenuity, i agree with that. but you know, they were working pretty hard eight years ago. and now they had ingenuity eight years ago. the difference is we’ve got a new policy. and instead of concentrating on tax cuts mostly for the wealthy, we want — i want tax cuts for the middle-class families and i want to continue the prosperity and make sure that it enriches not just a few but all of our families. we have gone from the biggest deficits to the biggest surpluses. we have gone from a triple-dip recession during the previous 12 years to a tripling of the stock market. instead of a high unemployment, we have the lowest african-american and latin american unemployment rates in history and 22 million new jobs. it’s not good enough. too many people have been left behind. we have got to do much more. the key is job training, education, investments in health care and education, environment, retirement security. and incidentally, we have got to preserve social security. i’m totally opposed to diverting one out of every six dollars out of the social security trust fund, as the governor has proposed, into the stock market. i want new incentives for savings and investment for the young couples who are working hard so they can save and invest on their own on top of social security, not at the expense of social security, as the governor proposes. "
132,GEORGE W. BUSH,"two points. one, a lot of folks are still waiting for that 1992 middle-class tax cut. i remember the vice president saying, “just give us a chance to get up there, we’re going to make sure you get tax cuts.” it didn’t happen. now he’s having to say that again. they’ve had their chance to deliver a tax cut to you. secondly, the surest way to bust this economy is to increase the role and size of the federal budget. the senate budget committee did a study of the vice president’s expenditures. it’s been projected that they could conceivably bust the budget by $900 billion. that means he’ll either have to raise your taxes by $900 billion or go into the social security surplus for $900 billion. this is a plan that is going to increase the bureaucracy by 20,000 people. his targeted tax cut is so detailed, so much fine print that it is going to require numerous irs agents. we need somebody to simplify the code, to be fair, to continue prosperity by sharing some of the surplus with the people who pay the bills, particularly those at the bottom end of the economic ladder. "
133,GORE,"if i could respond, jim. what he’s quoting is not the senate budget commiitte, it is a partisan press release by the republicans on the senate budget committee that’s not worth the government — the taxpayer-paid paper that it’s printed on. now, as for 20,000 new bureaucrats, as you call them, you know, the size of the federal government will go down in a gore administration. in the reinventing government program you just look at the numbers. it is 300,000 people smaller today than it was eight years ago. now, the fact is you’re going to have a hard time convincing folks that we were a whole lot better off eight years ago than we are today. but that’s not the question. the question is, will we be better off four years from now than we are today? and as for the surest way to threaten our prosperity, having a $1.9 trillion tax cut, almost half of which goes to the wealthy, and a $1 trillion social security privatization proposal is the surest way to put our budget into deficit â€“ raise interest rates and put our prosperity at risk. "
134,GEORGE W. BUSH,i can’t let the man continue with fuzzy math. it is 1.3 trillion mr. vice president. it will go to everybody who pays taxes. i’m not going to be the kind of president that says you get tax relief and you don’t. i’m not going to be a picker and chooser. what is fair is everybody who pays taxes ought to get relief. 
135,MODERATOR,"i thought we cleared this up a while ago. new question on social security. both of you have social security reform plans, so we could spend the rest of the evening and two or three other evenings talking about them in detail. we won’t do that. but — "
136,GORE,suits me. 
137,MODERATOR,"many experts, including federal reserve chairman greenspan, vice president gore, say that it will be impossible for either of you, essentially, to keep the system viable on its own during the coming baby boomer retirement onslaught without either reducing benefits or increasing taxes. you disagree? "
138,GORE,"i do disagree. because if we can keep our prosperity going, if we can continue balancing the budget and paying down the debt, then the strong economy keeps generating surpluses. here is my plan. i will keep social security in a lockbox and that pays down the national debt. and the interest savings i would put right back into social security. that extends the life of social security for 55 years. now, i think that it’s very important to understand that cutting benefits under social security means that people like winifred skinner from des moines, iowa, who is here, would really have a much harder time. because there are millions of seniors who are living almost hand to mouth. and you talk about cutting benefits. i don’t go along with it. i am opposed to it. i’m also opposed to a plan that diverts 1 out of every $6 away from the social security trust fund. social security is a trust fund that pays the checks this year with the money that is paid into social security this year. the governor wants to divert 1 out of every $6 off into the stock market, which means that he would drain a trillion dollars out of the social security trust fund in this generation over the next ten years, and social security under that approach would go bankrupt within this generation. his leading advisor on this plan actually said that would be okay, because then the social security trust fund could start borrowing. it would borrow up to $3 trillion. now, social security has never done that. and i don’t think it should do that. i think it should stay in a lockbox, and i’ll tell you this. i will veto anything that takes money out of social security for privatization or anything else other than social security. "
139,GEORGE W. BUSH,"i thought it was interesting that on the two minutes he spent about a million-and-a-half on my plan, which means he doesn’t want you to know what he’s doing is loading up ious for future generations. he puts no real assets into the social security system. the revenues exceed the expenses in social security until the year 2015 which means all retirees are going to get the promises made. for those of you who he wants to scare into the voting booth to vote for him, hear me loud and clear. a promise made will be a promise kept. you bet we want to allow younger workers to take some of their own money. that’s the difference of opinion. the vice president thinks it’s the government’s money. the payroll taxes are your money. you ought to put it in prudent, safe investments so that $1 trillion over the next ten years grows to be $3 trillion. the money stays within the social security system. it’s a part of the social security system. he claims it will be out of social security. it’s your money, it’s a part of your retirement benefit. it’s a fundamental difference between what we believe. i want you to have your own asset that you can call your own. that you can pass on from one generation to the next. i want to get a better rate of return for your own money than the paltry 2% that the current social security trust gets today. mr. greenspan i thought missed an opportunity to say there’s a third way, and that is to get a better rate of return on the social security monies coming into the trust. there is $2.3 trillion of surplus that we can use to make sure that younger workers have a social security plan in the future. if we’re smart and if we trust workers and if we understand the power of the compounding rate of interest. "
140,GORE,"here is the difference. i give a new incentive for younger workers to save their own money and invest their own money, but not at the expense of social security, on top of social security. my plan is social security plus. the governor’s plan is social security minus. your future benefits would be cut by the amount that’s diverted into the stock market. if you make bad investments, that’s too bad. but even before then the problem hits because the money contributed to social security this year is an entitlement. that’s how it works. and the money is used to pay the benefits for seniors this year. if you cut the amount going in 1 out of every $6, then you have to cut the value of each check by 1 out of every $6 unless you come up with the money from somewhere else. i would like to know from the governor — i know we’re not supposed to ask each other questions — but i’d be interested in knowing, does that trillion dollars come from the trust fund, or does it come from the rest of the budget? "
141,GEORGE W. BUSH,"no. there’s enough money to pay seniors today in the current affairs of social security. the trillion comes from the surplus. surplus is money — more money than needed. let me tell you what your plan is. it’s not social security plus, it’s social security plus huge debt. that is what it is. you leave future generations with tremendous ious. it’s time to have a leader that doesn’t put off tomorrow what we should do today. it’s time to have somebody to step up and say look, let’s let younger workers take some of their own money and under certain guidelines invest it in the private markets. the safest of federal investments yields 4%. that’s twice the amount of rate of return than the current social security trust. it’s a fundamental difference of opinion here, folks. younger worker after younger worker hears my call that says i trust you. and you know what, the issue is changing. seniors now understand that the promise made will be a promise kept, but younger workers now understand we better have a government that trusts them and that’s exactly what i’m going to do. "
142,GORE,"could i respond to that, jim? this is a big issue. could we do another round on it? "
143,MODERATOR,we’re almost out of time. 
144,GORE,"just briefly. when fdr established social security, they didn’t call them ious, they called it the full faith and credit of the united states. if you don’t have trust in that, i do. if you take it out of the surplus in the trust fund, that means the trust fund goes bankrupt in this generation within 20 years. "
145,GEORGE W. BUSH,"this is a government that thinks a 2% rate of return on your money is satisfactory. it’s not. this is a government that says younger workers can’t possibly have their own assets. we need to think differently about the issue. we need to make sure our seniors get the promise made. if we don’t trust younger workers to manage some of their own money with the social security surplus, to grow from $1 trillion to $3 trillion, it will be impossible to bridge the gap without it. what mr. gore’s plan will do causing huge payroll taxes or major benefit reductions. "
146,MODERATOR,new question. are there issues of character that distinguish you from vice president gore? 
147,GEORGE W. BUSH,"the man loves his wife and i appreciate that a lot. and i love mine. the man loves his family a lot, and i appreciate that, because i love my family. i think the thing that discouraged me about the vice president was uttering those famous words, “no controlling legal authority.” i felt like there needed to be a better sense of responsibility of what was going on in the white house. i believe that — i believe they’ve moved that sign, “the buck stops here” from the oval office desk to “the buck stops here” on the lincoln bedroom. it’s not good for the country and it’s not right. we need to have a new look about how we conduct ourselves in office. there’s a huge trust. i see it all the time when people come up to me and say, i don’t want you to let me down again. and we can do better than the past administration has done. it’s time for a fresh start. it’s time for a new look. it’s time for a fresh start after a season of cynicism. and so i don’t know the man well, but i’ve been disappointed about how he and his administration have conducted the fundraising affairs. you know, going to a buddhist temple and then claiming it wasn’t a fundraiser isn’t my view of responsibility. "
148,MODERATOR,vice president gore? 
149,GORE,"i think we ought to attack our country’s problems, not attack each other. i want to spend my time making this country even better than it is, not trying to make you out to be a bad person. you may want to focus on scandal. i want to focus on results. as i said a couple of months ago, i stand here as my own man and i want you to see me for who i really am. tipper and i have been married for 30 years. we became grandparents a year-and-a-half ago. we’ve got four children. i have devoted 24 years of my life to public service and i’ve said this before and i’ll say it again, if you entrust me with the presidency, i may not be the most exciting politician, but i will work hard for you every day. i will fight for middle-class families and working men and women and i will never let you down. "
150,MODERATOR,"so, governor, what are you saying when you mention the fundraising scandals or the fundraising charges that involve vice president gore? what are you saying that the voters should take from that that’s relevant to this election? "
151,GEORGE W. BUSH,they ought to factor in it when they go to the voting booth. 
152,MODERATOR,in what way? 
153,GEORGE W. BUSH,"i think people need to be held responsible for the actions they take in life. i think that — well, i think that’s part of the need for a cultural change. we need to say we each need to be responsible for what we do. people in the highest office of the land must be responsible for decisions they make in life. and that’s the way i’ve conducted myself as governor of texas and that’s the way i’ll conduct myself as president of the united states, should i be fortunate enough to earn your vote. "
154,MODERATOR,"are you saying all this is irrelevant, vice president gore? "
155,GORE,"no. i think the american people should take into account who we are as individuals, what our experience is, what our positions are on the issues and proposals are. i’m asking you to see me for who i really am. i’m offering you my own vision, my own experience, my own proposals. and incidentally, one of them is this. this current campaign financing system has not reflected credit on anybody in either party. and that’s one of the reasons i’ve said before, and i’ll pledge here tonight, if i’m president, the very first bill that joe lieberman and i will send to the united states congress is the mccain-feingold campaign finance reform bill. and the reason it’s that important is that all of the other issues, whether prescription drugs for all seniors that are opposed by the drug companies or the patient’s bill of rights to take the decisions away from the hmos and give them to the doctors and nurses, opposed by the hmos and insurance companies, all these other proposals are going to be a lot easier to get passed for the american people if we limit the influence of special interest money and give democracy back to the american people. and i wish governor bush would join me this evening in endorsing the mccain-feingold campaign finance reform bill. "
156,GEORGE W. BUSH,"you know, this man has no credibility on the issue. as a matter of fact, i read in the “new york times” where he said he co-sponsored the mccain-feingold campaign fundraising bill. but he wasn’t in the senate with senator feingold. and so, look, i’m going to — what you need to know about me is i will uphold the law, i’m going to have an attorney general that enforces the law. the time for campaign funding reform is after the election. this man has outspent me and the special interests are outspending me. and i am not going to lay down my arms in the middle of the campaign for somebody who has got no credibility on the issue. "
157,MODERATOR,"senator mccain — hold on one second. senator mccain said in august, “it doesn’t matter which one of you is president of the united states in january, there is going to be blood on the floor of the united states senate,” and he’ll tie up the senate until campaign finance reform is passed that includes a ban on soft money. first of all, would you support that effort by him, or would you sign a bill that is finally passed that included — "
158,GEORGE W. BUSH,"i would support an effort to ban corporate soft money and labor union soft money so long as there was dues check-off. i’ve campaigned on this since the primaries. i believe there needs to be instant disclosure on the internet as to who has given to who. i think we need to fully enforce the law. i think we need to have an attorney general that says if a law is broken, we’ll enforce it. be strict and firm about it. "
159,GORE,"look, governor bush, you have attacked my character and credibility and i am not going to respond in kind. i think we ought to focus on the problems and not attack each other. one of the serious problems, hear me well, is that our system of government is being undermined by too much influence coming from special interest money. we have to get a handle on it. and like john mccain, i have learned from experience, and it’s not a new position for me. 24 years ago i supported full public financing of all federal elections. and anybody who thinks i’m just saying it, it will be the first bill i send to the congress. i want you to know i care passionately about this and i will fight until it becomes law. "
160,GEORGE W. BUSH,"i want people to hear what he just said. he is for full public financing of congressional elections. i’m absolutely, adamently opposed to that. i don’t want the government financing congressional elections. "
161,MODERATOR,"on that wonderful note of disagreement, we have to stop here and we want to go now to your closing statements. governor bush is first. you have two minutes. "
162,GEORGE W. BUSH,"thank you, jim. thank the university of massachusetts and mr. vice president, thank you. it has been a good, lively exchange. there is a huge difference of opinion. mine is i want to empower people in their own lives. i also want to go to washington to get some positive things done. it is going to require a new spirit. a spirit of cooperation. it will require the ability of a republican president to reach out across the partisan divide and to say to democrats, let’s come together to do what is right for america. it’s been my record as governor of texas, it will be how i conduct myself if i’m fortunate enough to earn your vote as president of the united states. i want to finally get something done on medicare. i want to make sure prescription drugs are available for all seniors. and i want seniors to have additional choices when it comes to choosing their health care plans. i want to finally get something done on social security. i want to make sure the seniors have the promise made will be a promise kept, but i want younger workers to be able to manage some of their own money, some of their own payroll taxes in the private sector under certain guidelines to get a better rate of return on your own money. i want to rebuild our military to keep the peace. i want to have a strong hand when it comes to the united states in world affairs. i don’t want to try to put our troops in all places at all times. i don’t want to be the world’s policeman, i want to be the world’s peacemaker by having a military of high morale and a military that is well-equipped. i want anti-ballistic missile systems to protect ourselves and our allies from a rogue nation that may try to hold us hostage or blackmail our allies and friends. i want to make sure the education system fulfills its hope and promise. i’ve had a strong record of working with democrats and republicans in texas to make sure no child is left behind. i understand the limited role of the federal government, but it could be a constructive role when it comes to reform, by insisting that there be a strong accountability systems. my intentions are to earn your vote and earn your confidence. i’m asking for your vote. i want you to be on my team. and for those of you working, thanks from the bottom of my heart. for those of you making up your mind, i would be honored to have your support. "
163,MODERATOR,"vice president gore, two minutes. "
