,Speaker,Response
49,MR. KENNEDY,"uh – mr. mcgee, there are about a hundred and four commodities that have some kind of depletion allowance – different kind of minerals, including oil. i believe all of those should be gone over in detail to make sure that no one is getting a tax break; to make sure that no one is getting away from paying the taxes he ought to pay. that includes oil; it includes all kinds of minerals; it includes everything within the range of taxation. we want to be sure it’s fair and equitable. it includes oil abroad. perhaps that oil abroad should be treated differently than the oil here at home. now the oil industry recently has had hard times. particularly some of the smaller producers. they’re moving about eight or nine days in texas. but i can assure you that if i’m elected president, the whole spectrum of taxes will be gone through carefully. and if there is any inequities in oil or any other commodity, then i would vote to close that loophole, i have voted in the past to reduce the depletion allowance for the largest producers; for those from five million dollars down, to maintain it at twenty-seven and a half per cent. i believe we should study this and other allowances; tax expense, dividend expenses and all the rest, and make a determination of how we can stimulate growth; how we can provide the revenues needed to move our country forward. "
50,MR. SHADEL,mr. vice president. 
51,MR. NIXON,"senator kennedy’s position and mine completely different on this. i favor the present depletion allowance. i favor it not because i want to make a lot of oil men rich, but because i want to make america rich. why do we have a depletion allowance? because this is the stimulation, the incentive for companies to go out and explore for oil, to develop it. if we didn’t have a depletion allowance of certainly, i believe, the present amount, we would have our oil exploration cut substantially in this country. now, as far as my position then is concerned, it is exactly opposite to the senator’s. and it’s because of my belief that if america is going to have the growth that he talks about and that i talk about and that we want, the thing to do is not to discourage individual enterprise, not to discourage people to go out and discover more oil and minerals, but to encourage them. and so he would be doing exactly the wrong thing. one other thing. he suggests that there are a number of other items in this whole depletion field that could be taken into account. he also said a moment ago that we would get more money to finance his programs by revising the tax laws, including depletion. i should point out that as far as depletion allowances are concerned, the oil depletion allowance is one that provides eighty percent of all of those involved in depletion, so you’re not going to get much from revenue insofar as depletion allowances are concerned, unless you move in the area that he indicated. but i oppose it. i oppose it for the reasons that i mentioned. i oppose it because i want us to have more oil exploration and not less. "
52,MR. SHADEL,"gentlemen, if i may remind you, time is growing short, so please keep your questions and answers as brief as possible consistent with clarity. mr. von fremd for vice president nixon. "
53,MR. VON FREMD,"mr. vice president, in the past three years, there has been an exodus of more than four billion dollars of gold from the united states, apparently for two reasons: because exports have slumped and haven’t covered imports, and because of increased american investments abroad. if you were president, how would you go about stopping this departure of gold from our shores? "
54,MR. NIXON,"well, mr. von fremd, the first thing we have to do is to continue to keep confidence abroad in the american dollar. that means that we must continue to have a balanced budget here at home in every possible circumstance that we can; because the moment that we have loss of confidence in our own fiscal policies at home, it results in gold flowing out. secondly, we have to increase our exports, as compared with our imports. and here we have a very strong program going forward in the department of commerce. this one must be stepped up. beyond that, as far as the gold supply is concerned, and as far as the movement of gold is concerned, uh – we have to bear in mind that we must get more help from our allies abroad in this great venture in which all free men are involved of winning the battle for freedom. now america has been carrying a tremendous load in this respect. i think we have been right in carrying it. i have favored our programs abroad for economic assistance and for military assistance. but now we find that the countries of europe for example, that we have aided, and japan, that we’ve aided in the far east; these countries – some our former enemies, have now recovered completely. they have got to bear a greater share of this load of economic assistance abroad. that’s why i am advocating, and will develop during the course of the next administration – if, of course, i get the opportunity – a program in which we enlist more aid from these other countries on a concerted basis in the programs of economic development for africa, asia and latin america. the united states cannot continue to carry the major share of this burden by itself. we can a big share of it, but we’ve got to have more help from our friends abroad; and these three factors, i think, will be very helpful in reversing the gold flow which you spoke about. "
55,MR. SHADEL,senator kennedy. 
56,MR. KENNEDY,"just to uh – correct the record, mr. nixon said on depletion that his record was the opposite of mine. what i said was that this matter should be thoroughly gone into to make sure that there aren’t loopholes. if his record is the opposite of that, that means that he doesn’t want to go into it. now on the question of gold. the difficulty, of course, is that we do have heavy obligations abroad, that we therefore have to maintain not only a favorable balance of trade but also send a good deal of our dollars overseas to pay our troops, maintain our bases, and sustain other economies. in other words, if we’re going to continue to maintain our position in the sixties, we have to maintain a sound monetary and fiscal policy. we have to have control over inflation, and we also have to have a favorable balance of trade. we have to be able to compete in the world market. we have to be able to sell abroad more than we consume uh – from abroad if we’re going to be able to meet our obligations. in addition, many of the countries around the world still keep restrictions against our goads, going all the way back to the days when there was a dollar shortage. now there isn’t a dollar shortage, and yet many of these countries continue to move against our goods. i believe that we must be able to compete in the market – steel and in all the basic commodities abroad – we must be able to compete against them because we always did because of our technological lead. we have to be sure to maintain that. we have to persuade these other countries not to restrict our goods coming in, not to act as if there was a dollar gap; and third, we have to persuade them to assume some of the responsibilities that up till now we’ve maintained, to assist underdeveloped countries in africa, latin america and asia make an economic breakthrough on their own. "
57,MR. SHADEL,mr. drummond’s question now for senator kennedy. 
58,MR. DRUMMOND,"senator kennedy, a question on american prestige. in light of the fact that the soviet ambassador was recently expelled from the congo, and that mr. khrushchev has this week canceled his trip to cuba for fear of stirring resentment throughout all latin america, i would like to ask you to spell out somewhat more fully how you think we should measure american prestige, to determine whether it is rising or whether it is falling. "
59,MR. KENNEDY,"well, i think there are many uh – tests, mr. drummond, of prestige. and the significance of prestige, really, is because we’re so identified with the cause of freedom. therefore, if we are on the mount, if we are rising, if our influence is spreading, if our prestige is spreading, then those uh – who stand now on the razor edge of decision between us or between the communist system, wondering whether they should use the system of freedom to develop their countries or the system of communism, they’ll be persuaded to follow our example. there have been several indications that our prestige is not as high as it once was. mr. george allen, the head of our information service, said that a result of our being second in space, in the sputnik in 1957, and i quote him, i believe i paraphrase him accurately. he said that many of these countries equate space developments with scientific productivity and scientific advancement. and therefore, he said, many of these countries now feel that the soviet union, which was once so backward, is now on a par with the united states. secondly, the economic growth of the soviet union is greater than ours. mr. dulles has suggested it’s from two to three times as great as ours. this has a great effect on the s- underdeveloped world, which faces problems of low income and high population density and inadequate resources. three, a gallup poll taken in february asked people in ten countries which country they thought would be first in 1970, both scientifically and militarily. and a majority in every country except greece, felt that it would be the soviet union by l970. four, in the votes at the u.n., particularly the vote dealing with red china last saturday, we received the support on the position that we had taken of only two african countries – one, liberia, which had been tied to us for more than a century, and the other, union of south africa, which is not a popular country in africa. every other ca- african country either abstained or voted against us. a – more countries voted against us in asia on this issue than voted with us. on the neutralists’ resolution, which we were so much opposed to, the same thing happened. the candidate who was a candidate for the president of brazil, took a trip to cuba to call on mr. castro during the election in order to get the benefit of the castro supporters uh – within brazil. there are many indications. guinea and ghana, two independent countries within the last three years – guinea in fifty-seven, ghana within the last eighteen months – both now are supporting the soviet foreign policy at the u.n. mr. herter said so himself. laos is moving in that direction. so i would say our prestige is not so high. no longer do we give the image of being on the rise. no longer do we give an image of vitality. "
60,MR. SHADEL,mr. vice president. 
61,MR. NIXON,"well, i would say first of all that senator’s – kennedy’s statement that he’s just made is not going to help our gallup polls abroad and it isn’t going to help our prestige either. let’s look at the other side of the coin. let’s look at the vote on the congo, the vote was seventy to nothing against the soviet union. let’s look at the situation with regard to economic growth as it really is. we find that the soviet union is a very primitive economy. its growth rate is not what counts; it’s whether it is catching up with us and it is not catching up with us. we’re well ahead and we can stay ahead, provided we have confidence in america and don’t run her down in order to build her up. we could look also at other items which senator kennedy has named, but i will only conclude by saying this: in this whole matter of prestige, in the final analysis, its whether you stand for what’s right. and getting back to this matter that we discussed at the outset, the matter of quemoy and matsu. i can think of nothing that will be a greater blow to the prestige of the united states among the free nations in asia than for us to take senator kennedy’s advan- advice to go – go against what a majority of the members of the senate, both democrat and republican, did – said in 1955, and to say in advance we will surrender an area to the communists. in other words, if the united states is going to maintain its strength and its prestige, we must not only be strong militarily and economically, we must be firm diplomatically. thi- certainly we have been speaking, i know, of whether we should have retreat or defeat. let’s remember the way to win is not to retreat and not to surrender. "
62,MR. SHADEL,"thank you gentlemen. as we mentioned at the opening of this program, the candidates agreed that the clock alone would determine who had the last word. the two candidates wish to thank the networks for the opportunity to appear for this discussion. i would repeat the ground rules likewise agreed upon by representatives of the two candidates and the radio and television networks. the entire hour was devoted to answering questions from the reporters. each candidate was questioned in turn and each had the opportunity to comment on the answer of his opponent. the reporters were free to ask any question on any subject. neither candidate was given any advance information on any question that would be asked. those were the conditions agreed upon for this third meeting of the candidates tonight. now i might add that also agreed upon was the fact that when the hour got down to the last few minutes, if there was not sufficient time left for another question and suitable time for answers and comment, the questioning would end at that point. that is the situation at this moment. and after reviewing the rules for this evening i might use the remaining moments of the hour to tell you something about the other arrangements for this debate with the participants a continent apart. i would emphasize first that each candidate was in a studio alone except for three photographers and three reporters of the press and the television technicians. those studios identical in every detail of lighting, background, physical equipment, even to the paint used in decorating. we newsmen in a third studio have also experienced a somewhat similar isolation. now, i would remind you the fourth in the series of these historic joint appearances, scheduled for friday, october twenty-first. at that time the candidates will again share the same platform to discuss foreign policy. this is bill shadel. goodnight.      "
