,Speaker,Response
141,WALLACE,"… growth is unrealistic. and they say—you talk a lot about growing the energy industry. they say with oil prices as low as they are right now, that’s unrealistic, as well. your response, sir? "
142,TRUMP,"so i just left some high representatives of india. they’re growing at 8 percent. china is growing at 7 percent. and that for them is a catastrophically low number. we are growing—our last report came out—and it’s right around the 1 percent level. and i think it’s going down. last week, as you know, the end of last week, they came out with an anemic jobs report. a terrible jobs report. in fact i said, is that the last jobs report before the election? because if it is, i should win easily, it was so bad. the report was so bad. look, our country is stagnant. we’ve lost our jobs. we’ve lost our businesses. we’re not making things anymore, relatively speaking. our product is pouring in from china, pouring in from vietnam, pouring in from all over the world. i’ve visited so many communities. this has been such an incredible education for me, chris. i’ve gotten to know so many—i’ve developed so many friends over the last year. and they cry when they see what’s happened. i pass factories that were thriving 20, 25 years ago, and because of the bill that her husband signed and she blessed 100 percent, it is just horrible what’s happened to these people in these communities. now, she can say that her husband did well, but, boy, did they suffer as nafta kicked in, because it didn’t really kick in very much, but it kicked in after they left. boy, did they suffer. that was one of the worst things that’s ever been signed by our country. now she wants to sign trans-pacific partnership. and she wants it. she lied when she said she didn’t call it the gold standard in one of the debates. she totally lied. she did call it the gold standard. and they actually fact-checked, and they said i was right. i was so honored. "
143,WALLACE,"i want you to give you a chance to briefly speak to that, and then i want to pivot to one-sixth of the economy… "
144,TRUMP,and that will be as bad as nafta. 
145,WALLACE,"… which is obamacare. but go ahead, briefly. "
146,HILLARY CLINTON,"well, first, let me say, number one, when i saw the final agreement for tpp, i said i was against it. it didn’t meet my test. i’ve had the same test. does it create jobs, raise incomes, and further our national security? i’m against it now. i’ll be against it after the election. i’ll be against it when i’m president. there’s only one of us on this stage who’s actually shipped jobs to mexico, because that’s donald. he’s shipped jobs to 12 countries, including mexico. but he mentioned china. and, you know, one of the biggest problems we have with china is the illegal dumping of steel and aluminum into our markets. i have fought against that as a senator. i’ve stood up against it as secretary of state. donald has bought chinese steel and aluminum. in fact, the trump hotel right here in las vegas was made with chinese steel. so he goes around with crocodile tears about how terrible it is, but he has given jobs to chinese steelworkers, not american steelworkers. "
147,WALLACE,mr. trump? 
148,HILLARY CLINTON,that’s the kind of approach that is just not going to work. 
149,TRUMP,"well, let me just say—let me just say. "
150,HILLARY CLINTON,"we’re going to pull the country together. we’re going to have trade agreements that we enforce. that’s why i’m going to have a trade prosecutor for the first time in history. and we’re going to enforce those agreements, and we’re going to look for businesses to help us by buying american products. "
151,WALLACE,"secretary clinton? go ahead, mr. trump. "
152,TRUMP,"i ask a simple question. she’s been doing this for 30 years. why the hell didn’t you do it over the last 15, 20 years? "
153,HILLARY CLINTON,"no, i voted. "
154,TRUMP,"you were very much involved—excuse me. my turn. you were very much involved in every aspect of this country. very much. and you do have experience. i say the one thing you have over me is experience, but it’s bad experience, because what you’ve done has turned out badly. for 30 years, you’ve been in a position to help, and if you say that i use steel or i use something else, i—make it impossible for me to do that. i wouldn’t mind. the problem is, you talk, but you don’t get anything done, hillary. you don’t. just like when you ran the state department, $6 billion was missing. how do you miss $6 billion? you ran the state department, $6 billion was either stolen. they don’t know. it’s gone, $6 billion. if you become president, this country is going to be in some mess. believe me. "
155,HILLARY CLINTON,"well, first of all, what he just said about the state department is not only untrue, it’s been debunked numerous times. but i think it’s really an important issue. he raised the 30 years of experience, so let me just talk briefly about that. you know, back in the 1970s, i worked for the children’s defense fund. and i was taking on discrimination against african-american kids in schools. he was getting sued by the justice department for racial discrimination in his apartment buildings. in the 1980s, i was working to reform the schools in arkansas. he was borrowing $14 million from his father to start his businesses. in the 1990s, i went to beijing and i said women’s rights are human rights. he insulted a former miss universe, alicia machado, called her an eating machine. "
156,TRUMP,give me a break. 
157,HILLARY CLINTON,"and on the day when i was in the situation room, monitoring the raid that brought osama bin laden to justice, he was hosting the “celebrity apprentice.” so i’m happy to compare my 30 years of experience, what i’ve done for this country, trying to help in every way i could, especially kids and families get ahead and stay ahead, with your 30 years, and i’ll let the american people make that decision. "
158,TRUMP,"well, i think i did a much better job. i built a massive company, a great company, some of the greatest assets anywhere in the world, worth many, many billions of dollars. i started with a $1 million loan. i agree with that. it’s a $1 million loan. but i built a phenomenal company. and if we could run our country the way i’ve run my company, we would have a country that you would be so proud of. you would even be proud of it. and frankly, when you look at her real record, take a look at syria. take a look at the migration. take a look at libya. take a look at iraq. she gave us isis, because her and obama created this huge vacuum, and a small group came out of that huge vacuum because when—we should have never been in iraq, but once we were there, we should have never got out the way they wanted to get out. she gave us isis as sure as you are sitting there. and what happened is now isis is in 32 countries. and now i listen how she’s going to get rid of isis. she’s going to get rid of nobody. "
159,WALLACE,"all right. we are going to get to foreign hot spots in a few moments, but the next segment is fitness to be president of the united states. mr. trump, at the last debate, you said your talk about grabbing women was just that, talk, and that you’d never actually done it. and since then, as we all know, nine women have come forward and said that you either groped them or kissed them without their consent. why would so many different women from so many different circumstances over so many different years, why would they all in this last couple of weeks make up—you deny this—why would they all make up these stories? and, since this is a question for both of you, secretary clinton, mr. trump says what your husband did and that you defended was even worse. mr. trump, you go first. "
160,TRUMP,"well, first of all, those stories have been largely debunked. those people—i don’t know those people. i have a feeling how they came. i believe it was her campaign that did it. just like if you look at what came out today on the clips where i was wondering what happened with my rally in chicago and other rallies where we had such violence? she’s the one and obama that caused the violence. they hired people—they paid them $1,500, and they’re on tape saying be violent, cause fights, do bad things. i would say the only way—because those stories are all totally false, i have to say that. and i didn’t even apologize to my wife, who’s sitting right here, because i didn’t do anything. i didn’t know any of these—i didn’t see these women. these women—the woman on the plane, the—i think they want either fame or her campaign did it. and i think it’s her campaign. because what i saw what they did, which is a criminal act, by the way, where they’re telling people to go out and start fist-fights and start violence. and i’ll tell you what, in particular in chicago, people were hurt and people could have been killed in that riot. and that was now all on tape, started by her. i believe, chris, that she got these people to step forward. if it wasn’t, they get their 10 minutes of fame. but they were all totally—it was all fiction. it was lies, and it was fiction. "
161,HILLARY CLINTON,well… 
162,WALLACE,secretary clinton? 
163,HILLARY CLINTON,"at the last debate, we heard donald talking about what he did to women. and after that, a number of women have come forward saying that’s exactly what he did to them. now, what was his response? well, he held a number of big rallies where he said that he could not possibly have done those things to those women because they were not attractive enough for them to be assaulted. "
164,TRUMP,i did not say that. i did not say that. 
165,HILLARY CLINTON,"in fact, he went on to say… "
166,WALLACE,"her two minutes—sir, her two minutes. her two minutes. "
167,TRUMP,i did not say that. 
168,WALLACE,it’s her two minutes. 
169,HILLARY CLINTON,"he went on to say, “look at her. i don’t think so.” about another woman, he said, “that wouldn’t be my first choice.” he attacked the woman reporter writing the story, called her “disgusting,” as he has called a number of women during this campaign. donald thinks belittling women makes him bigger. he goes after their dignity, their self-worth, and i don’t think there is a woman anywhere who doesn’t know what that feels like. so we now know what donald thinks and what he says and how he acts toward women. that’s who donald is. i think it’s really up to all of us to demonstrate who we are and who our country is, and to stand up and be very clear about what we expect from our next president, how we want to bring our country together, where we don’t want to have the kind of pitting of people one against the other, where instead we celebrate our diversity, we lift people up, and we make our country even greater. america is great, because america is good. and it really is up to all of us to make that true, now and in the future, and particularly for our children and our grandchildren. "
170,WALLACE,mr. trump… 
171,TRUMP,nobody has more respect for women than i do. nobody. [laughter] nobody has more respect… 
172,WALLACE,"please, everybody. "
173,TRUMP,"and frankly, those stories have been largely debunked. and i really want to just talk about something slightly different. she mentions this, which is all fiction, all fictionalized, probably or possibly started by her and her very sleazy campaign. but i will tell you what isn’t fictionalized are her e-mails, where she destroyed 33,000 e-mails criminally, criminally, after getting a subpoena from the united states congress. what happened to the fbi, i don’t know. we have a great general, four-star general, today you read it in all of the papers, going to potentially serve five years in jail for lying to the fbi. one lie. she’s lied hundreds of times to the people, to congress, and to the fbi. he’s going to probably go to jail. this is a four-star general. and she gets away with it, and she can run for the presidency of the united states? that’s really what you should be talking about, not fiction, where somebody wants fame or where they come out of her crooked campaign. "
174,WALLACE,secretary clinton? 
175,HILLARY CLINTON,"well, every time donald is pushed on something which is obviously uncomfortable, like what these women are saying, he immediately goes to denying responsibility. and it’s not just about women. he never apologizes or says he’s sorry for anything. so we know what he has said and what he’s done to women. but he also went after a disabled reporter, mocked and mimicked him on national television. "
176,TRUMP,wrong. 
177,HILLARY CLINTON,"he went after mr. and mrs. khan, the parents of a young man who died serving our country, a gold star family, because of their religion. he went after john mccain, a prisoner of war, said he prefers “people who aren’t captured.” he went after a federal judge, born in indiana, but who donald said couldn’t be trusted to try the fraud and racketeering case against trump university because his parents were mexican. so it’s not one thing. this is a pattern, a pattern of divisiveness, of a very dark and in many ways dangerous vision of our country, where he incites violence, where he applauds people who are pushing and pulling and punching at his rallies. that is not who america is. and i hope that as we move in the last weeks of this campaign, more and more people will understand what’s at stake in this election. it really does come down to what kind of country we are going to have. "
178,TRUMP,"so sad when she talks about violence at my rallies, and she caused the violence. it’s on tape. "
179,WALLACE,during the last… 
180,TRUMP,"the other things are false, but honestly, i’d love to talk about getting rid of isis, and i’d love to talk about other things… "
181,WALLACE,ok. 
182,TRUMP,"… but those other charges, as she knows, are false. "
183,WALLACE,"in this bucket about fitness to be president, there’s been a lot of developments over the last 10 days since the last debate. i’d like to ask you about them. these are questions that the american people have. secretary clinton, during your 2009 senate confirmation hearing, you promised to avoid even the appearance of a conflict of interest with your dealing with the clinton foundation while you were secretary of state, but e-mails show that donors got special access to you. those seeking grants for haiti relief were considered separately from non-donors, and some of those donors got contracts, government contracts, taxpayer money. can you really say that you kept your pledge to that senate committee? and why isn’t what happened and what went on between you and the clinton foundation, why isn’t it what mr. trump calls pay to play? "
184,HILLARY CLINTON,"well, everything i did as secretary of state was in furtherance of our country’s interests and our values. the state department has said that. i think that’s been proven. but i am happy, in fact i’m thrilled to talk about the clinton foundation, because it is a world-renowned charity and i am so proud of the work that it does. you know, i could talk for the rest of the debate—i know i don’t have the time to do that. but just briefly, the clinton foundation made it possible for 11 million people around the world with hiv-aids to afford treatment, and that’s about half of all the people in the world who are getting treatment. in partnership with the american health association… "
185,WALLACE,secretary clinton… 
186,HILLARY CLINTON,"… we have made environments in schools healthier for kids, including healthier lunches… "
187,WALLACE,"secretary clinton, respectfully, this is—this is an open discussion. "
188,HILLARY CLINTON,"well, it is an open discussion. and you… "
189,WALLACE,and the specific question went to pay for play. do you want to talk about that? 
190,HILLARY CLINTON,"well, but there is no—but there is no evidence—but there is…[crosstalk] "
191,TRUMP,i think that it’s been very well… 
192,WALLACE,let’s ask mr. trump. 
193,HILLARY CLINTON,there is a lot of evidence about the very good work… 
194,TRUMP,it’s been very well studied. 
195,HILLARY CLINTON,… and the high rankings…[crosstalk] 
196,WALLACE,please let mr. trump speak. 
197,TRUMP,"… and it’s a criminal enterprise, and so many people know it. "
198,WALLACE,please let mr. trump speak. [crosstalk] 
199,TRUMP,"it’s a criminal enterprise. saudi arabia giving $25 million, qatar, all of these countries. you talk about women and women’s rights? so these are people that push gays off business—off buildings. these are people that kill women and treat women horribly. and yet you take their money. so i’d like to ask you right now, why don’t you give back the money that you’ve taken from certain countries that treat certain groups of people so horribly? why don’t you give back the money? i think it would be a great gesture. because she takes a tremendous amount of money. and you take a look at the people of haiti. i was at a little haiti the other day in florida. and i want to tell you, they hate the clintons, because what’s happened in haiti with the clinton foundation is a disgrace. and you know it, and they know it, and everybody knows it. "
200,WALLACE,secretary clinton? 
201,HILLARY CLINTON,"well, very quickly, we at the clinton foundation spend 90 percent—90 percent of all the money that is donated on behalf of programs of people around the world and in our own country. i’m very proud of that. we have the highest rating from the watchdogs that follow foundations. and i’d be happy to compare what we do with the trump foundation, which took money from other people and bought a six-foot portrait of donald. i mean, who does that? it just was astonishing. but when it comes to haiti, haiti is the poorest country in our hemisphere. the earthquake and the hurricanes, it has devastated haiti. bill and i have been involved in trying to help haiti for many years. the clinton foundation raised $30 million to help haiti after the catastrophic earthquake and all of the terrible problems the people there had. we have done things to help small businesses, agriculture, and so much else. and we’re going to keep working to help haiti… "
202,WALLACE,all right. 
203,HILLARY CLINTON,… because it’s an important part of the american experience. 
204,TRUMP,they don’t want you to help them anymore. [crosstalk] 
205,TRUMP,"i’d like to mention one thing. trump foundation, small foundation. people contribute, i contribute. the money goes 100 percent—100 percent goes to different charities, including a lot of military. i don’t get anything. i don’t buy boats. i don’t buy planes. what happens—the money goes to them. "
206,WALLACE,"wasn’t some of the money used to settle your lawsuits, sir? "
207,TRUMP,"no, it was—we put up the american flag. and that’s it. they put up the american flag. we fought for the right in palm beach to put up the american flag. "
208,WALLACE,"right. but there was a penalty that was imposed by palm beach county, and the money came from your foundation… "
209,TRUMP,"there was. there was. and, by the way… "
210,WALLACE,"… instead of mar-a-lago or yourself, sir. "
211,TRUMP,"… the money—the money went to fisher house, where they build houses—the money that you’re talking about went to fisher house, where they build houses for veterans and disabled vets. "
212,WALLACE,i want to get into one… 
213,HILLARY CLINTON,"but, of course, there’s no way we can know whether any of that is true, because he hasn’t released his tax returns. he is the first candidate ever to run for president in the last 40-plus years who has not released his tax returns, so everything he says about charity or anything else, we can’t prove it. you can look at our tax returns. we’ve got them all out there. but what is really troubling is that we learned in the last debate he has not paid a penny in federal income tax. and we were talking about immigrants a few minutes ago, chris. you know, half of all immigrants—undocumented immigrants in our country—actually pay federal income tax. so we have undocumented immigrants in america who are paying more federal income tax than a billionaire. i find that just astonishing. "
214,WALLACE,i want… 
215,TRUMP,"so let me just tell you very quickly, we’re entitled because of the laws that people like her passed to take massive amounts of depreciation on other charges, and we do it. and all of her donors—just about all of them—i know buffett took hundreds of millions of dollars, soros, george soros, took hundreds of millions of dollars… "
216,WALLACE,we… 
217,TRUMP,let me just explain. 
218,WALLACE,"but, no, we heard this… "
219,TRUMP,most of her donors have done the same thing as i do. 
220,WALLACE,"mr. trump, we—ok. "
221,TRUMP,you know what she should have done? 
222,WALLACE,"folks, we heard this… "
223,TRUMP,"and you know, hillary, what you should have done, you should have changed the law when you were a united states senator… "
224,WALLACE,"folks, we heard this… "
225,TRUMP,"… because your donors and your special interests are doing the same thing as i do, except even more so. "
226,HILLARY CLINTON,"well, you know… "
227,TRUMP,"you should have changed the law. but you won’t change the law, because you take in so much money. i mean, i sat in my apartment today on a very beautiful hotel down the street known as trump… "
228,HILLARY CLINTON,made with chinese steel. 
229,TRUMP,"but i will tell you, i sat there…[laughter]… i sat there watching ad after ad after ad, false ad. all paid for by your friends on wall street that gave so much money because they know you’re going to protect them. and, frankly, you should have changed the laws. "
230,WALLACE,mr. trump… 
231,TRUMP,"if you don’t like what i did, you should have changed the laws. "
232,WALLACE,"mr. trump, i want to ask you about one last question in this topic. you have been warning at rallies recently that this election is rigged and that hillary clinton is in the process of trying to steal it from you. your running mate, governor pence, pledged on sunday that he and you—his words—”will absolutely accept the result of this election.” today your daughter, ivanka, said the same thing. i want to ask you here on the stage tonight: do you make the same commitment that you will absolutely—sir, that you will absolutely accept the result of this election? "
233,TRUMP,"i will look at it at the time. i’m not looking at anything now. i’ll look at it at the time. what i’ve seen—what i’ve seen is so bad. first of all, the media is so dishonest and so corrupt, and the pile-on is so amazing. the new york times actually wrote an article about it, but they don’t even care. it’s so dishonest. and they’ve poisoned the mind of the voters. but unfortunately for them, i think the voters are seeing through it. i think they’re going to see through it. we’ll find out on november 8th. but i think they’re going to see through it. "
234,WALLACE,"but, sir, there’s… "
235,TRUMP,"if you look—excuse me, chris—if you look at your voter rolls, you will see millions of people that are registered to vote—millions, this isn’t coming from me—this is coming from pew report and other places—millions of people that are registered to vote that shouldn’t be registered to vote. so let me just give you one other thing. so i talk about the corrupt media. i talk about the millions of people—tell you one other thing. she shouldn’t be allowed to run. it’s crooked—she’s—she’s guilty of a very, very serious crime. she should not be allowed to run. and just in that respect, i say it’s rigged, because she should never… "
236,WALLACE,but… 
237,TRUMP,"chris, she should never have been allowed to run for the presidency based on what she did with e-mails and so many other things. "
238,WALLACE,"but, sir, there is a tradition in this country—in fact, one of the prides of this country—is the peaceful transition of power and that no matter how hard-fought a campaign is, that at the end of the campaign that the loser concedes to the winner. not saying that you’re necessarily going to be the loser or the winner, but that the loser concedes to the winner and that the country comes together in part for the good of the country. are you saying you’re not prepared now to commit to that principle? "
239,TRUMP,what i’m saying is that i will tell you at the time. i’ll keep you in suspense. ok? 
240,HILLARY CLINTON,"well, chris, let me respond to that, because that’s horrifying. you know, every time donald thinks things are not going in his direction, he claims whatever it is, is rigged against him. the fbi conducted a year-long investigation into my e-mails. they concluded there was no case; he said the fbi was rigged. he lost the iowa caucus. he lost the wisconsin primary. he said the republican primary was rigged against him. then trump university gets sued for fraud and racketeering; he claims the court system and the federal judge is rigged against him. there was even a time when he didn’t get an emmy for his tv program three years in a row and he started tweeting that the emmys were rigged against him. "
241,TRUMP,should have gotten it. [laughter] 
242,HILLARY CLINTON,"this is—this is a mindset. this is how donald thinks. and it’s funny, but it’s also really troubling. "
243,WALLACE,ok. 
244,HILLARY CLINTON,"so that is not the way our democracy works. we’ve been around for 240 years. we’ve had free and fair elections. we’ve accepted the outcomes when we may not have liked them. and that is what must be expected of anyone standing on a debate stage during a general election. you know, president obama said the other day when you’re whining before the game is even finished… [applause] "
245,WALLACE,"hold on. hold on, folks. hold on, folks. "
246,HILLARY CLINTON,"… it just shows you’re not up to doing the job. and let’s—you know, let’s be clear about what he is saying and what that means. he is denigrating—he’s talking down our democracy. and i, for one, am appalled that somebody who is the nominee of one of our two major parties would take that kind of position. "
247,TRUMP,"i think what the fbi did and what the department of justice did, including meeting with her husband, the attorney general, in the back of an airplane on the tarmac in arizona, i think it’s disgraceful. i think it’s a disgrace. "
248,WALLACE,all right. 
249,TRUMP,i think we’ve never had a situation so bad in this country. [applause] 
250,WALLACE,"hold on, folks. this doesn’t do any good for anyone. let’s please continue the debate, and let’s move on to the subject of foreign hot spots. the iraqi offensive to take back mosul has begun. if they are successful in pushing isis out of that city and out of all of iraq, the question then becomes, what happens the day after? and that’s something that whichever of you ends up—whoever of you ends up as president is going to have to confront. will you put u.s. troops into that vacuum to make sure that isis doesn’t come back or isn’t replaced by something even worse? secretary clinton, you go first in this segment. you have two minutes. "
251,HILLARY CLINTON,"well, i am encouraged that there is an effort led by the iraqi army, supported by kurdish forces, and also given the help and advice from the number of special forces and other americans on the ground. but i will not support putting american soldiers into iraq as an occupying force. i don’t think that is in our interest, and i don’t think that would be smart to do. in fact, chris, i think that would be a big red flag waving for isis to reconstitute itself. the goal here is to take back mosul. it’s going to be a hard fight. i’ve got no illusions about that. and then continue to press into syria to begin to take back and move on raqqa, which is the isis headquarters. i am hopeful that the hard work that american military advisers have done will pay off and that we will see a real—a really successful military operation. but we know we’ve got lots of work to do. syria will remain a hotbed of terrorism as long as the civil war, aided and abetted by the iranians and the russians, continue. so i have said, look, we need to keep our eye on isis. that’s why i want to have an intelligence surge that protects us here at home, why we have to go after them from the air, on the ground, online, why we have to make sure here at home we don’t let terrorists buy weapons. if you’re too dangerous to fly, you’re too dangerous to buy a gun. and i’m going to continue to push for a no-fly zone and safe havens within syria not only to help protect the syrians and prevent the constant outflow of refugees, but to, frankly, gain some leverage on both the syrian government and the russians so that perhaps we can have the kind of serious negotiation necessary to bring the conflict to an end and go forward on a political track. "
252,WALLACE,"mr. trump, same question. if we are able to push isis out of mosul and out of iraq, will—would you be willing to put u.s. troops in there to prevent their return or something else? "
253,TRUMP,"let me tell you, mosul is so sad. we had mosul. but when she left, when she took everybody out, we lost mosul. now we’re fighting again to get mosul. the problem with mosul and what they wanted to do is they wanted to get the leaders of isis who they felt were in mosul. about three months ago, i started reading that they want to get the leaders and they’re going to attack mosul. whatever happened to the element of surprise, ok? we announce we’re going after mosul. i have been reading about going after mosul now for about—how long is it, hillary, three months? these people have all left. they’ve all left. the element of surprise. douglas macarthur, george patton spinning in their graves when they see the stupidity of our country. so we’re now fighting for mosul, that we had. all she had to do was stay there, and now we’re going in to get it. but you know who the big winner in mosul is going to be after we eventually get it? and the only reason they did it is because she’s running for the office of president and they want to look tough. they want to look good. he violated the red line in the sand, and he made so many mistakes, made all mistakes. that’s why we have the great migration. but she wanted to look good for the election. so they’re going in. but who’s going to get mosul, really? we’ll take mosul eventually. but the way—if you look at what’s happening, much tougher than they thought. much, much tougher. much more dangerous. going to be more deaths that they thought. but the leaders that we wanted to get are all gone because they’re smart. they say, what do we need this for? so mosul is going to be a wonderful thing. and iran should write us a letter of thank you, just like the really stupid—the stupidest deal of all time, a deal that’s going to give iran absolutely nuclear weapons. iran should write us yet another letter saying thank you very much, because iran, as i said many years ago, iran is taking over iraq, something they’ve wanted to do forever, but we’ve made it so easy for them. so we’re now going to take mosul. and you know who’s going to be the beneficiary? iran. oh, yeah, they’re making—i mean, they are outsmarting—look, you’re not there, you might be involved in that decision. but you were there when you took everybody out of mosul and out of iraq. you shouldn’t have been in iraq, but you did vote for it. you shouldn’t have been in iraq, but once you were in iraq, you should have never left the way. "
254,WALLACE,"sir, your two minutes are up. "
255,TRUMP,"the point is, the big winner is going to be iran. "
256,HILLARY CLINTON,"well, you know, once again, donald is implying that he didn’t support the invasion of iraq. i said it was a mistake. i’ve said that years ago. he has consistently denied what is… "
257,TRUMP,wrong. 
258,HILLARY CLINTON,… a very clear fact that… 
259,TRUMP,wrong. 
260,HILLARY CLINTON,"… before the invasion, he supported it. and, you know, i just want everybody to go google it. google “donald trump iraq.” and you will see the dozens of sources which verify that he was for the invasion of iraq. "
261,TRUMP,wrong. 
262,HILLARY CLINTON,"and you can actually hear the audio of him saying that. now, why does that matter? well, it matters because he has not told the truth about that position. i guess he believes it makes him look better now to contrast with me because i did vote for it. but what’s really important here is to understand all the interplay. mosul is a sunni city. mosul is on the border of syria. and, yes, we do need to go after baghdadi, and—just like we went after bin laden, while you were doing “celebrity apprentice,” and we brought him to justice. we need to go after the leadership. but we need to get rid of them, get rid of their fighters. there are an estimated several thousand fighters in mosul. they’ve been digging underground. they’ve been prepared to defend. it’s going to be tough fighting. but i think we can take back mosul, and then we can move on into syria and take back raqqa. this is what we have to do. i’m just amazed that he seems to think that the iraqi government and our allies and everybody else launched the attack on mosul to help me in this election, but that’s how donald thinks. you know, he always is looking for some conspiracy. "
263,TRUMP,"chris, we don’t gain anything. "
264,HILLARY CLINTON,he has all the conspiracy theories…[crosstalk] 
265,TRUMP,iran is taking over iraq. 
266,WALLACE,"secretary clinton, it’s…[crosstalk] "
267,TRUMP,iran is taking over iraq. we don’t gain anything. 
268,HILLARY CLINTON,"this conspiracy theory, which he’s been spewing out for quite some time. "
269,TRUMP,we would’ve gained if they did it by surprise…[crosstalk] 
270,WALLACE,"wait, wait, wait, secretary clinton, it’s an open discussion. "
271,HILLARY CLINTON,he says…[crosstalk] 
272,TRUMP,we would have gained if they did it by surprise. 
273,WALLACE,"secretary, please let mr. trump speak. "
274,HILLARY CLINTON,"… unfit, and he proves it every time he talks. "
275,TRUMP,"no, you are the one that’s unfit. you know, wikileaks just actually came out—john podesta said some horrible things about you, and, boy, was he right. he said some beauties. and you know, bernie sanders, he said you have bad judgment. you do. and if you think that going into mosul after we let the world know we’re going in, and all of the people that we really wanted—the leaders—they’re all gone. if you think that was good, then you do. now, john podesta said you have terrible instincts. bernie sanders said you have bad judgment. i agree with both. "
276,HILLARY CLINTON,"well, you should ask bernie sanders who he’s supporting for president. and he has said… "
277,TRUMP,which is a big mistake. 
278,HILLARY CLINTON,"… as he has campaigned for me around the country, you are the most dangerous person to run for president in the modern history of america. i think he’s right. "
279,WALLACE,"let’s turn to aleppo. mr. trump, in the last debate, you were both asked about the situation in the syrian city of aleppo. and i want to follow up on that, because you said several things in that debate which were not true, sir. you said that aleppo has basically fallen. in fact, there—in fact, there are… "
280,TRUMP,it’s a catastrophe. i mean… 
281,WALLACE,"it’s a catastrophe, but there… "
282,TRUMP,… it’s a mess. 
283,WALLACE,there are a quarter of… 
284,TRUMP,have you seen it? have you seen it? 
285,WALLACE,sir… 
286,TRUMP,have you seen what’s happened to aleppo? 
287,WALLACE,"sir, if i may finish my question… "
288,TRUMP,"ok, so it hasn’t fallen. take a look at it. "
289,WALLACE,"well, there are a quarter of a million people still living there and being slaughtered. "
290,TRUMP,that’s right. and they are being slaughtered… 
291,WALLACE,yes. 
292,TRUMP,… because of bad decisions. 
293,WALLACE,"if i may just finish here, and you also said that—that syria and russia are busy fighting isis. in fact, they have been the ones who’ve been bombing and shelling eastern aleppo, and they just announced a humanitarian pause, in effect, admitting that they have been bombing and shelling aleppo. would you like to clear that up, sir? "
294,TRUMP,"well, aleppo is a disaster. it’s a humanitarian nightmare. but it has fallen from the—from any standpoint. i mean, what do you need, a signed document? take a look at aleppo. it is so sad when you see what’s happened. and a lot of this is because of hillary clinton, because what’s happened is, by fighting assad, who turned out to be a lot tougher than she thought, and now she’s going to say, oh, he loves assad, she’s—he’s just much tougher and much smarter than her and obama. and everyone thought he was gone two years ago, three years ago. he—he aligned with russia. he now also aligned with iran, who we made very powerful. we gave them $150 billion back. we give them $1.7 billion in cash. i mean, cash. bundles of cash as big as this stage. we gave them $1.7 billion. now they have—he has aligned with russia and with iran. they don’t want isis, but they have other things, because we’re backing—we’re backing rebels. we don’t know who the rebels are. we’re giving them lots of money, lots of everything. we don’t know who the rebels are. and when and if—and it’s not going to happen, because you have russia and you have iran now. but if they ever did overthrow assad, you might end up with—as bad as assad is, and he’s a bad guy, but you may very well end up with worse than assad. if she did nothing, we’d be in much better shape. and this is what’s caused the great migration, where she’s taking in tens of thousands of syrian refugees, who probably in many cases—not probably, who are definitely… "
295,WALLACE,let me… 
296,TRUMP,"… in many cases, isis-aligned, and we now have them in our country, and wait until you see—this is going to be the great trojan horse. and wait until you see what happens in the coming years. lots of luck, hillary. thanks a lot for doing a great job. "
297,WALLACE,"secretary clinton, you have talked about—and in the last debate and again today—that you would impose a no-fly zone to try to protect the people of aleppo and to stop the killing there. president obama has refused to do that because he fears it’s going to draw us closer or deeper into the conflict. and general joseph dunford, the chairman of the joint chiefs of staff, says you impose a no-fly zone, chances are you’re going to get into a war—his words—with syria and russia. so the question i have is, if you impose a no-fly zone—first of all, how do you respond to their concerns? secondly, if you impose a no-fly zone and a russian plane violates that, does president clinton shoot that plane down? "
298,HILLARY CLINTON,"well, chris, first of all, i think a no-fly zone could save lives and could hasten the end of the conflict. i’m well aware of the really legitimate concerns that you have expressed from both the president and the general. this would not be done just on the first day. this would take a lot of negotiation. and it would also take making it clear to the russians and the syrians that our purpose here was to provide safe zones on the ground. we’ve had millions of people leave syria and those millions of people inside syria who have been dislocated. so i think we could strike a deal and make it very clear to the russians and the syrians that this was something that we believe was in the best interests of the people on the ground in syria, it would help us with our fight against isis. but i want to respond to what donald said about refugees. he’s made these claims repeatedly. i am not going to let anyone into this country who is not vetted, who we do not have confidence in. but i am not going to slam the door on women and children. that picture of that little 4-year-old boy in aleppo, with the blood coming down his face while he sat in an ambulance, is haunting. and so we are going to do very careful, thorough vetting. that does not solve our internal challenges with isis and our need to stop radicalization, to work with american muslim communities who are on the front lines to identify and prevent attacks. in fact, the killer of the dozens of people at the nightclub in orlando, the pulse nightclub, was born in queens, the same place donald was born. so let’s be clear about what the threat is and how we are best going to be able to meet it. and, yes, some of that threat emanates from over in syria and iraq, and we’ve got to keep fighting, and i will defeat isis, and some of it is we have to up our game and be much smarter here at home. "
299,WALLACE,"folks, i want to get into our final segment. "
300,TRUMP,but i just have to… 
301,WALLACE,real quick. 
302,TRUMP,"it’s so ridiculous what she—she will defeat isis. we should have never let isis happen in the first place. and right now, they’re in 32 countries. "
303,WALLACE,ok. 
