,Speaker,Response
94,GEORGE W. BUSH,"i’m sorry, i didn’t hear that. "
95,MEMBER OF AUDIENCE,"would like to know why you object to the brady handgun bill, if you do object to it. because in a recent tv ad it showed that the national rifle association says that if you are elected, that they will be working out of your office. "
96,GEORGE W. BUSH,"i don’t think the national rifle association ran that ad. but let me just tell you my position on guns in general, sir, if you don’t mind. "
97,MODERATOR,"excuse me, i’m not sure he’s finished with his question. "
98,GEORGE W. BUSH,i’m sorry. 
99,MEMBER OF AUDIENCE,that kind of bothers me when i see an ad like that. i want you to explain that ad to me. 
100,GEORGE W. BUSH,"well, i don’t think i ran the ad. i think somebody who doesn’t want me to be president might have run that ad. that wasn’t my ad. i think it might have been one of my opponent’s ads. here is what i believe, sir. i believe law-abiding citizens ought to be allowed to protect themselves and their families. i believe that we ought to keep guns out of the hands of people that shouldn’t have them. that’s why i’m for instant background checks at gun shows, i’m for trigger locks, i think that makes sense. matter of fact, we distributed free trigger locks in the state of texas so that people can get them and put them on their guns to make their guns more safe. i think we ought to raise the age at which juveniles can have a gun. but i also believe strongly that we need to enforce laws on the books that the best way to make sure that we keep our society safe and secure is to hold people accountable for breaking the law. if we catch somebody illegally selling a gun, there needs to be a consequence. if we keep somebody — you know, illegally using a gun, there needs to be a consequence. enforcement of law, and the federal government can help. there is a great program called project exile in richmond, virginia, where we focused federal taxpayers’ money and federal prosecutors and went after people who were illegally using guns. to me that’s how you make society the safest it can be. and so, yeah, sometimes i agree with some of these groups in washington and sometimes i don’t. i’m a pretty independent thinker. the one thing i’m for is a safe society. and i’m for enforcing laws on the books. and that’s what is going to happen should i earn your confidence. "
101,MODERATOR,vice president gore? 
102,GORE,"well, it was not one of my ads, either, governor. but i am familiar with the statement, and it was made by one of the top-ranking officials of that organization. let me tell you my position. i think that some common sense gun safety measures are certainly needed with the flood of cheap handguns that have sometimes been working their way into the hands of the wrong people. but all of my proposals are focused on that problem, gun safety. none of my proposals would have any effect on hunters, or sportsmen, or people who use rifles. they’re aimed at the real problem. let’s make our schools safe, let’s make our neighborhoods safe. let’s have a three-day waiting period, cooling off, so we can have a background check to make sure that criminals and people who really shouldn’t have guns don’t get them. but i would like to use my remaining time on this exchange, jim, to respond to an exchange that took place just a moment ago. because a couple of times the governor has said that i am for a bigger government. governor, i’m not. and let me tell you what the record shows. for the last eight years i have had the challenge of running the streamlining program called reinventing government. and if there are any federal employees in this group, you know what that means. the federal government has been reduced in size by more than 300,000 people. and it’s now the smallest number that we have had since the — the smallest in size since john kennedy’s administration. during the last five years, texas’s government has gone up in size. federal government has gone down, texas’s government has gone up. now, my plan for the future, i see a time when we have smaller, smarter government where you don’t have to wait in line because you can get services online cheaper, better, faster. we can do that. "
103,MODERATOR,"steve luecker has a question, and it is for vice president gore. mr. luecker? there you are. "
104,MEMBER OF AUDIENCE,vice president gore. the family farms are disappearing and having a hard time even in the current positive economic environment. what steps would you or your administration take on agricultural policy developments to protect the family farms for this multi-functional service they perform? 
105,GORE,"we’ve got a bumper crop this year. but that’s the good news. you know what the bad news is that follows on that. the prices are low. in the last several years, the so-called freedom to farm law has, in my view, been mostly a failure. i want to change many of its provisions. now, many here who are not involved in farming don’t — won’t follow this, so just forgive me. because the 2% of the country that is involved in farming is important because the rest of us wouldn’t eat except for them. and you guys have been having a hard time, and i want to fight for you. i want to change those provisions. i want to restore a meaningful safety net. and i think that you pointed the way in your comments, because when you say there are multiple things accomplished by farmers, you’re specifically including conservation and protection of the environment. and yes, farmers are the first environmentalists. and when they decide not to plow a field that is vulnerable to soil erosion, that may cost them a little money, but it helps the environment. i think that we ought to have an expanded conservation reserve program. and i think that the environmental benefits that come from sound management of the land ought to represent a new way for farmers to get some income that will enable them — enable you to make sensible choices in crop rotation, and when you leave the land fallow and the rest. now, i’ll go beyond that and say i think we need much more focus on rural economic development programs. i see a time when the internet-based activities are more available in the rural areas and where the extra source of income that farm families used to have from shoe factories is replaced by an extra source of income from working in the information economy. so we need to do a lot of things, but we ought to start with a better safety net. "
106,MODERATOR,"governor bush, two minutes. "
107,GEORGE W. BUSH,"i would like our farmers feeding the world. we’re the best producers in the world, and i want — i want the farmers feeding the world. we need to open up markets. exports are down, and every time an export number goes down, it hurts the farmer. i want the next president to have fast track negotiating authority to open up markets around the world. weâ€™re the best and the most efficient farmers. i don’t want to use food as a diplomatic weapon from this point forward. we shouldn’t be using food. it hurts the farmers. it’s not the right thing to do. i’m for value-added processing. we need more work on value-added processing. you take the raw product you produce, i presume you’re a farmer, off your farm, and you convert it. value-added processing is important. i’m for research and development. spending research and development money so that we can use our technological base to figure out new uses for farm products. i’m for getting rid of the death tax, completely getting rid of the death tax. one reason family farmers are forced to sell early is because of the death tax. this is a bad tax. the president shouldn’t have vetoed that bill. it’s a tax that taxes people twice. it penalizes the family farmer. so should i be fortunate enough to earn your vote, i also understand — i want to open up markets, but i also understand that farming is a part of our national security. i’m from a big farm state. we’re the second biggest state — farming state in the country. and i hear from my farmers and friends all the time. the vice president is right, by the way. every day is earth day if you own the land. i like the policies that will encourage farmers to put — set aside land as well for conservation purposes. thank you. "
108,MODERATOR,a quick thing on the inheritance tax. there is a difference between the two of you on this. vice president gore? 
109,GORE,"yeah. i’m for a massive reform of the estate tax or the death tax. and under the plan that i’ve proposed, 80% of all family farms will be completely exempt from the estate tax. and the vast majority of all family businesses would be completely exempt, and all of the others would have sharply reduced. so 80% — now the problem with completely eliminating it goes back to the wealthiest 1%. the amount of money that has to be raised in taxes for middle-class families to make up for completely eliminating that on the very wealthiest, the billionaires, that would be an extra heavy burden on middle-class families. and so let’s do it for most all, but not completely eliminate it for the very top. "
110,MODERATOR,"what’s the case for doing that, governor? "
111,GEORGE W. BUSH,eliminating the death tax. 
112,MODERATOR,completely. for everybody. 
113,GEORGE W. BUSH,"because people shouldn’t be taxed twice on their assets. it’s either unfair for some or unfair for all. again, this is just a difference of opinion. if you’re from washington, you want to pick and choose winners. i don’t think that’s the role of the president. i think if you’re going to have tax relief, everybody benefits. secondly, i think your plan — a lot of fine print in your plan, mr. vice president, with all due respect. it is — i’m not so sure 80% of the people get the death tax. i know this, 100% will get it if i’m the president. i just don’t think it’s fair to tax people’s assets twice regardless of your status. it’s a fairness issue. it’s an issue of principle, not politics. "
114,MODERATOR,new issue. new issue. and the question will be asked by joyce cleamer of governor bush. joyce cleamer? there you are. 
115,GEORGE W. BUSH,"hi, joyce. "
116,MEMBER OF AUDIENCE,"hi, governor. i’m very concerned about the morality of our country now. tv, movies, the music that our children are, you know, barraged with every day. and i want to know if there’s anything that can be worked out with the — hollywood, or whoever, to help get rid of some of this bad language and whatever, you know. it’s just bringing the country down. and our children are very important to us and we’re concerned about their education at school. we should be concerned about their education at home, also. thank you. "
117,GEORGE W. BUSH,"appreciate that question. laura and i are proud parents of teenage girls, twin daughters, and i know what you’re saying. government ought to stand on the side of parents. parents are teaching their children right from wrong, and the message oftentimes gets undermined by the popular culture. you bet there’s things that government can do. we can work with the entertainment industry to provide family hour. we can have filters on internets where public money is spent. there ought to be filters in public libraries and filters in public schools so if kids get on the internet, there is not going to be pornography or violence coming in. i think we ought to have character education in our schools. i know that doesn’t directly talk about hollywood, but it does reinforce the values you’re teaching. greatly expand character education funding so that public schools will teach children values, values which have stood the test of time. there’s afterschool money available. i think that afterschool money ought to be available for faith-based programs and charitable programs that exist because somebody has heard the call to love a neighbor like you would like to be loved yourself. that will help reinforce the values that parents teach at home as well. ours is a great land, and one of the reasons why is because we’re free. and so i don’t support censorship. but i do believe that we ought to talk plainly to the hollywood moguls and people who produce this stuff and explain the consequences. i think we need to have rating systems that are clear. i happen to like the idea of having technology for the tv, easy for parents to use so you can tune out these programs you don’t want in your house. i’ll remind mothers and dads the best weapon is the off/on button, and paying attention to your children, and eating dinner with them and being — i’m sorry. i was on my peroration. "
118,GORE,my turn. 
119,MODERATOR,vice president gore. 
120,GORE,"i care a lot about this. it’s not just movies; television, video games, music, the internet. parents now feel like you have to compete with the mass culture in order to raise your kids with the values that you want them to have. tipper and i have four children. and god bless them, every one of them decided on their own to come here this evening. i don’t want to embarrass our oldest daughter. she and her husband made us grandparents almost a year-and-a-half ago, and yet if she’ll forgive me, when she was little, she brought a record home that had some awful lyrics in it and tipper hit the ceiling. and that launched a campaign to try to get the record companies to put ratings that — warning labels for parents. and i’m so proud of what she accomplished in getting them on there. i’ve been involved myself in negotiating and helping to move along the negotiations with the internet service providers to get a parents’ protection page every time 95% of the pages come up. and a feature that allows parents to automatically check with one click what sites your kids have visited lately. you know, some parents are worried about those filters, that you will have to ask your kids how to put them on there. but if you can check up on them, that’s real power. and recently the federal trade commission pointed out that some of these entertainment companies have warned parents that the material is inappropriate for children, and then they’ve turned around behind the backs of the parents and advertised that same adult material directly to children. that is an outrage. joe lieberman and i gave them six months to clean up their act. and if they don’t do it, we’re gonna ask for tougher authority in the hands of the ftc on the false and deceptive advertising. i’ll tell you this, i want to do something about this. respect the first amendment, but i will do something to help you raise your kids without that garbage. "
121,MODERATOR,"all right. vice president gore, the next question is for you, and it will be asked by steven koosmann. mr. koosmann, where are you, sir? you’re right behind me as well. there we go. "
122,GORE,right next to the last. 
123,MEMBER OF AUDIENCE,"it seems that when we hear about issues of this campaign, it’s usually medicare, social security or prescription drugs. as a college professor, i hear a lot of apathy amongst young people who feel that there are no issues directed to them. and they don’t plan to vote. how do you address that? "
124,GORE,"we’ve got to change it. i spend a good deal of time talking to young people, and in my standard speech out there on the stump i usually end my speech by saying, i want to ask you for something and i want to direct it especially to the young people in the audience. and i want to tell you what i tell them. sometimes people who are very idealistic and have great dreams, as young people do, are apt to stay at arm’s length from the political process because they think their good hearts might be brittle, and if they invest their hopes and allow themselves to believe, then they’re gonna be let down and disappointed. but thank goodness we’ve always had enough people who have been willing in every generation to push past the fear of a broken heart and become deeply involved in forming a more perfect union. we’re america, and we believe in our future and we know we have the ability to shape our future. now, we’ve got to address one of the biggest threats to our democracy. and that is the current campaign financing system. and i know they say it doesn’t rank anywhere on the polls. i don’t believe that’s a fair measure. i’m telling you, i will make it the — i will make the mccain-feingold campaign finance reform bill the very first measure that i send to the congress as president. governor bush opposes it. i wish that he would consider changing his mind on that. because i think that the special interests have too much power, and we need to give our democracy back to the american people. let me tell you why. those issues you mentioned, social security, prescription drugs, the big drug companies are against the prescription drug proposal that i’ve made. the hmos are against the patient’s rights bill, the dingle-norwood bill that i support, and that gov. bush does not support. the big oil companies are against the measures to get more energy independence and renewable fuel. they ought to have their voices heard, but they shouldn’t have a big megaphone that drowns out the american people. we need campaign finance reform and we need to shoot straight with young and old alike and tell them what the real choices are. and we can renew and rekindle the american spirit and make our future what our founders dreamed it could be. we can. "
125,MODERATOR,"governor bush, two minutes. "
126,GEORGE W. BUSH,"tell you what i hear. a lot of people are sick and tired of the bitterness in washington, d.c. and therefore they don’t want any part of politics. they look at washington and see people pointing fingers and casting blame and saying one thing and doing another. there’s a lot of young folks saying, you know, why do i want to be involved with this mess? and what i think needs to happen in order to encourage the young to become involved is to shoot straight, is to set aside the partisan differences, and set an agenda that will make sense. medicare, i know you talked about it, but medicare is relevant for all of us, young and old alike. we better get it right now. tax reform is relevant for old and young alike. i don’t think it’s the issues that turn kids off. i think it’s the tone. i think it’s the attitude. i think it’s a cynicism in washington and it doesn’t have to be that way. before i decided to run, i had to resolve two issues in my mind. one, could our family endure all this business. and i came to the conclusion that our love was strong enough to be able to do it. the other was could an administration change the tone in washington, d.c. and i believe the answer is yes, otherwise i wouldn’t be asking for your vote. that’s what happened in texas. we worked together. there is a man here in this audience named hugo berlanga. he is the chairman of the health committee. he came here for a reason, to tout our record on health in texas. he’s a democrat. i didn’t care whether he was a republican or democrat. what i cared about is could we work together. that’s what washington, d.c. needs. and finally, sir, to answer your question, you need somebody in office who will tell the truth. that’s the best way to get people back in the system. "
127,MODERATOR,"governor bush, norma curby has the next question. and it’s for you. norma curby, where are you? "
128,GEORGE W. BUSH,"hi, norma. "
129,MEMBER OF AUDIENCE,"hi. how will your administration address diversity, inclusiveness, and what role will affirmative action play in your overall plan? "
130,GEORGE W. BUSH,"i’ve had a record of bringing people from all walks of life into my administration, and my administration is better off for it in texas. i’m going to find people that want to serve their country. but i want a diverse administration, i think it’s important. i’ve worked hard in the state of texas to make sure our institutions reflect the state with good, smart policy. policy that rejects quotas. i don’t like quotas. quotas tend to pit one group of people against another. quotas are bad for america. it’s not the way america is all about. but policies that give people a helping hand so they can help themselves. for example, in our state of texas i worked with the legislature, both republicans and democrats, to pass a law that said if you come in the top 10% of your high school class, you’re automatically admitted to one of our higher institutions of learning, college. and as a result, our universities are now more diverse. it was a smart thing to do. what i called it, i labeled it affirmative access. i think the contracting business in government can help. not with quotas, but help meet a goal of ownership of small businesses, for example. the contracts need to be smaller, the agencies need to be — need to recruit and to work hard to find people to bid on the state contracts. i think we can do that in a way that represents what america is all about, which is equal opportunity and an opportunity for people to realize their potential. so to answer your question, i support, i guess the way to put it, is affirmative access. i’ll have an administration that will make you proud. thank you. "
131,MODERATOR,vice president gore? 
132,GORE,"i believe in this goal and effort with all my heart. i believe that our future as a nation depends upon whether or not we can break down these barriers that have been used to pit group against group, and bring our people together. how do you do it? well, you establish respect for differences. you don’t ignore differences. it’s all too easy for somebody in the majority in the population to say oh, we’re just all the same, without an understanding of the different life experience that you’ve had, that others have had. once you have that understanding and mutual respect, then we can transcend the differences and embrace the highest common denominator of the american spirit. i don’t know what affirmative access means. i do know what affirmative action means. i know the governor is against it, and i know that i’m for it. i know what a hate crime statute pending at the national level is all about in the aftermath of james byrd’s death. i’m for that proposed law, the governor is against it. i know what it means to have a commitment to diversity. i am part of an administration that has the finest record on diversity. and incidentally, an excellent — i mean, i think our success over the last eight years has not been in spite of diversity but because of it. because we’re able to draw on the wisdom and experience from different parts of the society that hadn’t been tapped in the same way before. and incidentally, mel carnahan in missouri had the finest record on diversity in any governor in the entire history of the state of missouri. and i want to honor that among his other achievements here. now, i just believe that what we have to do is enforce the civil rights laws. i’m against quotas. this is, with all due respect, governor, that’s a red herring. affirmative action isn’t quotas. i’m against quotas, they’re illegal. they’re against the american way. affirmative action means that you take extra steps to acknowledge the history of discrimination and injustice and prejudice and bring all people into the american dream because it helps everybody, not just those who are directly benefitting. "
133,MODERATOR,"governor, what is your — are you opposed to affirmative action? "
134,GEORGE W. BUSH,"if affirmative action means quotas, i’m against it. if affirmative action means what i just described what i’m for, then i’m for it. you heard what i was for. the vice president keeps saying i’m against things. you heard what i was for, and that’s what i support. "
135,MODERATOR,"what about — mr. vice president, you heard what he said. "
136,GORE,"he said if affirmative action means quotas, he’s against it. affirmative action doesn’t mean quotas. are you for it without quotas? "
137,GEORGE W. BUSH,"i may not be for your version, mr. vice president, but i’m for what i just described to the lady. "
138,GORE,are you for what the supreme court says is a constitutional way of having affirmative action? 
139,MODERATOR,let’s go on to another — 
140,GORE,i think that speaks for itself. 
141,GEORGE W. BUSH,"no, it doesn’t speak for itself, mr. vice president, it speaks for the fact that there are certain rules in this that we all agree to, but evidently rules don’t mean anything. "
142,MODERATOR,"the question is for you, vice president gore, and lisa kee will ask it. lisa kee, where are you? there we go, sorry. "
143,MEMBER OF AUDIENCE,"how will your tax proposals affect me as a middle-class, 34-year-old single person with no dependents? "
144,GORE,"if you make less than $60,000 a year and you decide to invest $1,000 in a savings account, you’ll get a tax credit, which means in essence that the federal government will match your $1,000 with another $1,000. if you make less than $30,000 a year and you put $500 in a savings account, the federal government will match it with $1500. if you make more than $60,000 and up to 100 you’ll still get a match, but not as generous. you’ll get an access to life-long learning and education, help with tuition if you want to get a new skill or training. if you want to purchase health insurance, you will get help with that. if you want to participate in some of the dynamic changes that are going on in our country, you will get specific help in doing that. if you are part of the — of the bottom 20% or so of wage earners, then you will get an expanded earned income tax credit. now, the tax relief that i propose is directed specifically at middle-income individuals and families. and if you have a — if you have an elderly parent or grandparent who needs long-term care, then you will get help with that. $3,000 tax credit to help your expenses in taking care of a loved one who needs long-term care. "
145,MODERATOR,governor bush? 
146,GEORGE W. BUSH,"let me just say the first — this business about the entitlement he tried to describe about savings, you know, matching savings here and matching savings there, fully-funded it’s gonna cost a whole lot of money, a lot more than we have. you’re going to get a tax relief in my plan. you’re not going to be targeted in or targeted out. everybody that pays taxes is going to get tax relief. if you take care of an elderly in your home, you’re going to get the personal exemption increased. i think also what you need to think about is not the immediate, but what about medicare? you get a plan that will include prescription drugs, a plan that will give you options. now, i hope people understand that medicare today is important, but it doesn’t keep up with the new medicines. if you’re a medicare person, on medicare, you don’t get the new procedures. you’re stuck in a time warp in many ways. so it will be a modern medicare system that trusts you to make a variety of options for you. you’re going to live in a peaceful world. it will be a world of peace because we’re going to have a clear sight of foreign policy based upon a strong military and a mission that stands by our friends. a mission that doesn’t try to be all things to all people. a judicious use of the military which will help keep the peace. you’ll live in a world, hopefully, that is more educated so it’s less likely you’ll be harmed in your neighborhood. see, an educated child is one much more likely to be hopeful and optimistic. you’ll be in a world in which fits into my philosophy. the harder you work, the more you can keep. it’s the american way. government shouldn’t be a heavy hand. it’s what the federal government does to you. it should be a helping hand, and tax relief and the proposals i just described should be a good helping hand. "
147,MODERATOR,"governor, next question is for you, and leo anderson will ask it. mr. anderson. you want a mike? "
148,MEMBER OF AUDIENCE,"in one of the last debates held, the subject of capital punishment came up, and in your response to the question, you seemed overly joyed and as a matter of fact proud that texas led the nation in the execution of prisoners. sir, did i misread your response and are you really, really proud of the fact that texas is number one in executions? "
149,GEORGE W. BUSH,"no, i’m not proud of that. the death penalty is a very serious business, leo. it’s an issue that good people obviously disagree on. i take my job seriously. and if you think i was proud of it, i think you misread me, i do. i was sworn to uphold the laws of my state. during the course of the campaign in 1994 i was asked do you support the death penalty. i said i did if administered fairly and justly. because i believe it saves lives, leo, i do. if it’s administered swiftly, justly and fairly, it saves lives. one of the things that happens when you’re a governor, at least oftentimes you have to make tough decisions. you can’t let public persuasion sway you, because the job is to enforce the law. and that’s what i did, sir. there have been some tough cases come across my desk. some of the hardest moments since i’ve been the governor of the state of texas is to deal with those cases. but my job is to ask two questions, sir. is the person guilty of the crime? and did the person have full access to the courts of law? and i can tell you looking at you right now, in all cases those answers were affirmative. i’m not proud of any record. i’m proud of the fact that violent crime is down in the state of texas. i’m proud of the fact that we hold people accountable. but i’m not proud of any record, sir, i’m not. "
150,MODERATOR,vice president gore? 
151,GORE,"i support the death penalty. i think that it has to be administered not only fairly with attention to things like dna evidence, which i think should be used in all capital cases, but also with very careful attention. if, for example, somebody confesses to the crime and somebody is waiting on death row, there has to be alertness to say wait a minute, have we got the wrong guy? if the wrong guy is put to death, then that’s a double tragedy. not only has an innocent person been executed, but the real perpetrator of the crime has not been held accountable for it. and in some cases may be still at large. but i support the death penalty in the most heinous cases. "
152,MODERATOR,do both of you believe the death penalty actually deters crime? governor? 
153,GEORGE W. BUSH,"i do. it’s the only reason to be for it. let me finish, sir. i don’t think you should support the death penalty to seek revenge. i don’t think that’s right. i think the reason to support the death penalty is because it saves other people’s lives. "
154,GORE,"i think it is a deterrent. i know that’s a controversial view, but i do believe it’s a deterrent. "
155,MODERATOR,"next question is for you, vice president gore, and thomas fischer will ask it. mr. fischer? "
156,MEMBER OF AUDIENCE,"yes. my 6th grade class at st. claire’s school wanted to ask of all these promises you guys are making and all the pledges, will you keep them when you’re in office? (laughter) "
157,GORE,"yes. (laughter) i am a person who keeps promises. and, you know, we’ve heard a lot about — from the governor about not much being done in the last eight years, as if the promises that i made eight years ago have not been kept. i think the record shows otherwise. we have gone from the biggest deficits eight years ago to the biggest surpluses in history today. instead of high unemployment, we now have the lowest african-american unemployment, the lowest latino unemployment ever measured. 22 million new jobs, very low unemployment nationally. instead of ballooning the debt and multiplying it four times over, we have seen the debt actually begun to be paid down. here are some promises that i’ll make to you now. i will balance the budget every year. i will pay down the debt every year. i will give middle-class americans tax cuts, meaningful ones. and i will invest in education, health care, protecting the environment and retirement security. we both made promises in this campaign. i promise you i will keep mine. let me tell you about one of the governor’s. he has promised a trillion dollars out of the social security trust fund for young working adults to invest and save on their own. but he’s promised seniors that their social security benefits will not be cut, and he’s promised the same trillion dollars to them. so this is a show me state. reminds me of the line from the movie, “show me the money.” which one of those promises will you keep and which will you break, governor? "
158,MODERATOR,governor bush. 
159,GEORGE W. BUSH,"thank you for your question. (laughter) i — there’s an old high school debating trick, which is to answer something and then attack your opponent at the end. you asked about promises. you were promised that medicare would be reformed, and that social security would be reformed. you were promised a middle-class tax cut in 1992. it didn’t happen. there’s too much bitterness in washington. there’s too much wrangling. it’s time to have a fresh start. one of the reasons i was successful as the governor of texas is because i didn’t try to be all things to all people. when i campaigned in a race, a lot of folks didn’t think i could win including, by the way, my mother. (laughter) i said i’d do four things; tort reform, education reform, welfare reform and juvenile justice reform. and i won. and i had the will of the people in my state behind me. and then i brought folks together to get it done. and that’s what we need, i think, in this election. to me that’s what it’s all about. i’m sure your 6th grade kids are listening and saying, these guys will say anything to get elected. but there’s a record, and that’s what i hope people look at. one of my promises is going to be social security reform, and you bet, we need to take a trillion dollars out of that $2.4 trillion surplus. now remember, social security revenue exceeds expenses up until 2015. people are going to get paid. but if you’re a younger worker, if you’re younger, you better hope this country thinks differently, otherwise you’re gonna be faced with huge payroll taxes or reduced benefits. and you bet we’re gonna take a trillion dollars of your own money and let you invest it under safe guidelines so you get a better rate of return on the money than the paltry 2% that the federal government gets for you today. that’s one of my promises. but it’s gonna require people to bring both republicans and democrats together to get it done. that’s what it requires. there was a chance to get this done. it was a bipartisan approach, but it’s been rejected. i’m going to bring them together. "
160,MODERATOR,"both of you — both of you on this subject. there are other questions that also go to this skepticism, not necessarily about you, but all people in politics. why is that? "
161,GORE,"well, first of all, jim, i would like to respond to what the governor just said. because the trillion dollars that has been promised to young people has also been promised to older people. and you cannot keep both promises. if you’re in your mid-40’s under the governor’s plan, social security will be bankrupt by the time you retire, if he takes it out of the social security trust fund. under my plan it will be — its solvency will be extended until you’re 100. now that is the difference. and the governor may not want to answer that question, he may want to call it a high school debating trick, but let me tell you this. this election is not about debating tricks, it is about your future. the reason social security — he says it gets 2%. you know, it’s not a bank account that just pays back money that’s invested. it is also used to give your mothers and fathers the social security checks that they live on. if you take a trillion dollars out of that social security trust fund, how are the checks going to be — how are you going to keep faith with the seniors? now let me come directly to your question. "
162,MODERATOR,we have to go to the closing statements and — 
163,GEORGE W. BUSH,"well, can i answer that? one reason people are skeptical is because people don’t answer the questions they’ve been asked. the trillion dollars comes out of the surplus so that you can invest some of your own money. there’s just a difference of opinion. i want workers to have their own assets. it’s who you trust, government or people. "
164,MODERATOR,"all right. now we’re going to go to closing statements. vice president gore, you’re first. "
165,GORE,"thank you very much, jim, and i’ll begin by answering your questions — your last question. i believe that a lot of people are skeptical about people in politics today because we have seen a time of great challenge for our country. since the assassination of our best leaders in the ’60’s, since the vietnam war, since watergate, and because we need campaign finance reform. i would like to tell you something about me. i keep my word. i have kept the faith. i’ve kept the faith with my country. i volunteered for the army. i served in vietnam. i kept the faith with my family. tipper and i have been married for 30 years. we have devoted ourselves to our children and now our nearly one-and-a-half-year-old grandson. i have kept the faith with our country. nine times i have raised my hand to take an oath to the constitution, and i have never violated that oath. i have not spent the last quarter century in pursuit of personal wealth. i have spent the last quarter century fighting for middle-class working men and women in the united states of america. i believe very deeply that you have to be willing to stand up and fight no matter what powerful forces might be on the other side. if you want somebody who is willing to fight for you, i am asking for your support and your vote and, yes, your confidence and your willingness to believe that we can do the right thing in america, and be the better for it. we’ve made some progress during the last eight years. we have seen the strongest economy in the history of the united states. lower crime rates for eight years in a row. highest private home ownership ever, but i’ll make you one promise here. you ain’t seen nothing yet. and i will keep that promise. "
166,MODERATOR,"governor bush, two minutes. "
167,GEORGE W. BUSH,"well, jim, i want to thank you and thank the folks here at washington university and the vice president. appreciate the chance to have a good, honest dialogue about our differences of opinion. i think after three debates the good people of this country understand there is a difference of opinion. there is a difference between big federal government and somebody who is coming from outside of washington who will trust individuals. i’ve got an agenda that i want to get done for the country. it’s an agenda that says we’re going to reform medicare to make sure seniors have got prescription drugs and to give seniors different options from which they can choose. it’s an agenda that says we’re listen to the young voices in social security and say we’re going to think differently about making sure we have a system, but also fulfill the promise to the seniors in america. a promise made will be a promise kept should i be fortunate enough to become your president. i want to have the military keeping the peace. i want to make sure the public school system in america keeps its promise so not one child is left behind. after setting priorities, i want to give some of your money back. i don’t think the surplus is the government’s money. i think it’s the people’s money. i don’t think the surplus exists because of the ingenuity and hard work of the federal government, i think it exists because of the ingenuity and hard work of the american people. and you ought to have some of this surplus so you can save and dream and build. i look forward to the final weeks of this campaign. i’m asking for your vote. for those of you for me, thanks for your help. for those of you for my opponent, please only vote once. (laughter) but for those who have not made up their mind, i would like to conclude by this promise. should i be fortunate enough to become your president, when i put my hand on the bible, i will swear to not only uphold the laws of the land, but i will also swear to uphold the honor and the dignity of the office to which i have been elected, so help me god. thank you very much. "
168,MODERATOR,"a closing piece of business before we go. the debate commission wants reaction to the three kinds of formats used in the debates this year, and you may register an opinion at their website at www.debates.org. vice president gore, governor bush, thank you. and good night from washington university in st. louis. (applause)      "
