,Speaker,Response
67,KERRY,"secretary of state colin powell told this president the pottery barn rule: if you break it, you fix it. now, if you break it, you made a mistake. it’s the wrong thing to do. but you own it. and then you’ve got to fix it and do something with it. now that’s what we have to do. there’s no inconsistency. soldiers know over there that this isn’t being done right yet. i’m going to get it right for those soldiers, because it’s important to israel, it’s important to america, it’s important to the world, it’s important to the fight on terror. but i have a plan to do it. he doesn’t. "
68,LEHRER,"speaking of your plan, new question, senator kerry. two minutes. can you give us specifics, in terms of a scenario, time lines, et cetera, for ending major u.s. military involvement in iraq? "
69,KERRY,"the time line that i’ve set out — and again, i want to correct the president, because he’s misled again this evening on what i’ve said. i didn’t say i would bring troops out in six months. i said, if we do the things that i’ve set out and we are successful, we could begin to draw the troops down in six months. and i think a critical component of success in iraq is being able to convince the iraqis and the arab world that the united states doesn’t have long-term designs on it. as i understand it, we’re building some 14 military bases there now, and some people say they’ve got a rather permanent concept to them. when you guard the oil ministry, but you don’t guard the nuclear facilities, the message to a lot of people is maybe, “wow, maybe they’re interested in our oil.” now, the problem is that they didn’t think these things through properly. and these are the things you have to think through. what i want to do is change the dynamics on the ground. and you have to do that by beginning to not back off of the fallujahs and other places, and send the wrong message to the terrorists. you have to close the borders. you’ve got to show you’re serious in that regard. but you’ve also got to show that you are prepared to bring the rest of the world in and share the stakes. i will make a flat statement: the united states of america has no long-term designs on staying in iraq. and our goal in my administration would be to get all of the troops out of there with a minimal amount you need for training and logistics as we do in some other countries in the world after a war to be able to sustain the peace. but that’s how we’re going to win the peace, by rapidly training the iraqis themselves. even the administration has admitted they haven’t done the training, because they came back to congress a few weeks ago and asked for a complete reprogramming of the money. now what greater admission is there, 16 months afterwards. “oops, we haven’t done the job. we have to start to spend the money now. will you guys give us permission to shift it over into training?” "
70,LEHRER,ninety seconds. 
71,GEORGE W. BUSH,"there are 100,000 troops trained, police, guard, special units, border patrol. there’s going to be 125,000 trained by the end of this year. yes, we’re getting the job done. it’s hard work. everybody knows it’s hard work, because there’s a determined enemy that’s trying to defeat us. now, my opponent says he’s going to try to change the dynamics on the ground. well, prime minister allawi was here. he is the leader of that country. he’s a brave, brave man. when he came, after giving a speech to the congress, my opponent questioned his credibility. you can’t change the dynamics on the ground if you’ve criticized the brave leader of iraq. one of his campaign people alleged that prime minister allawi was like a puppet. that’s no way to treat somebody who’s courageous and brave, that is trying to lead his country forward. the way to make sure that we succeed is to send consistent, sound messages to the iraqi people that when we give our word, we will keep our word, that we stand with you, that we believe you want to be free. and i do. i believe that 25 million people, the vast majority, long to have elections. i reject this notion — and i’m suggesting my opponent isn’t — i reject the notion that some say that if you’re muslim you can’t free, you don’t desire freedom. i disagree, strongly disagree with that. "
72,LEHRER,thirty seconds. 
73,KERRY,"i couldn’t agree more that the iraqis want to be free and that they could be free. but i think the president, again, still hasn’t shown how he’s going to go about it the right way. he has more of the same. now, prime minister allawi came here, and he said the terrorists are pouring over the border. that’s allawi’s assessment. the national intelligence assessment that was given to the president in july said, best-case scenario, more of the same of what we see today; worst-case scenario, civil war. i can do better. "
74,GEORGE W. BUSH,"yes, let me… "
75,LEHRER,"yes, 30 seconds. "
76,GEORGE W. BUSH,the reason why prime minister allawi said they’re coming across the border is because he recognizes that this is a central part of the war on terror. they’re fighting us because they’re fighting freedom. they understand that a free afghanistan or a free iraq will be a major defeat for them. and those are the stakes. and that’s why it is essential we not leave. that’s why it’s essential we hold the line. that’s why it’s essential we win. and we will. under my leadership we’re going to win this war in iraq. 
77,LEHRER,"mr. president, new question. two minutes. does the iraq experience make it more likely or less likely that you would take the united states into another preemptive military action? "
78,GEORGE W. BUSH,"i would hope i never have to. i understand how hard it is to commit troops. never wanted to commit troops. when i was running — when we had the debate in 2000, never dreamt i’d be doing that. but the enemy attacked us, jim, and i have a solemn duty to protect the american people, to do everything i can to protect us. i think that by speaking clearly and doing what we say and not sending mixed messages, it is less likely we’ll ever have to use troops. but a president must always be willing to use troops. it must — as a last resort. i was hopeful diplomacy would work in iraq. it was falling apart. there was no doubt in my mind that saddam hussein was hoping that the world would turn a blind eye. and if he had been in power, in other words, if we would have said, “let the inspectors work, or let’s, you know, hope to talk him out. maybe an 18th resolution would work,” he would have been stronger and tougher, and the world would have been a lot worse off. there’s just no doubt in my mind we would rue the day, had saddam hussein been in power. so we use diplomacy every chance we get, believe me. and i would hope to never have to use force. but by speaking clearly and sending messages that we mean what we say, we’ve affected the world in a positive way. look at libya. libya was a threat. libya is now peacefully dismantling its weapons programs. libya understood that america and others will enforce doctrine and that the world is better for it. so to answer your question, i would hope we never have to. i think by acting firmly and decisively, it will mean it is less likely we have to use force. "
79,LEHRER,"senator kerry, 90 seconds. "
80,KERRY,"jim, the president just said something extraordinarily revealing and frankly very important in this debate. in answer to your question about iraq and sending people into iraq, he just said, “the enemy attacked us.” saddam hussein didn’t attack us. osama bin laden attacked us. al qaida attacked us. and when we had osama bin laden cornered in the mountains of tora bora, 1,000 of his cohorts with him in those mountains. with the american military forces nearby and in the field, we didn’t use the best trained troops in the world to go kill the world’s number one criminal and terrorist. they outsourced the job to afghan warlords, who only a week earlier had been on the other side fighting against us, neither of whom trusted each other. that’s the enemy that attacked us. that’s the enemy that was allowed to walk out of those mountains. that’s the enemy that is now in 60 countries, with stronger recruits. he also said saddam hussein would have been stronger. that is just factually incorrect. two-thirds of the country was a no-fly zone when we started this war. we would have had sanctions. we would have had the u.n. inspectors. saddam hussein would have been continually weakening. if the president had shown the patience to go through another round of resolution, to sit down with those leaders, say, “what do you need, what do you need now, how much more will it take to get you to join us?” we’d be in a stronger place today. "
81,LEHRER,thirty seconds. 
82,GEORGE W. BUSH,"first of all, of course i know osama bin laden attacked us. i know that. and secondly, to think that another round of resolutions would have caused saddam hussein to disarm, disclose, is ludicrous, in my judgment. it just shows a significant difference of opinion. we tried diplomacy. we did our best. he was hoping to turn a blind eye. and, yes, he would have been stronger had we not dealt with him. he had the capability of making weapons, and he would have made weapons. "
83,LEHRER,"thirty seconds, senator. "
84,KERRY,"thirty-five to forty countries in the world had a greater capability of making weapons at the moment the president invaded than saddam hussein. and while he’s been diverted, with 9 out of 10 active duty divisions of our army, either going to iraq, coming back from iraq, or getting ready to go, north korea’s gotten nuclear weapons and the world is more dangerous. iran is moving toward nuclear weapons and the world is more dangerous. darfur has a genocide. the world is more dangerous. i’d have made a better choice. "
85,LEHRER,"new question. two minutes, senator kerry. what is your position on the whole concept of preemptive war? "
86,KERRY,"the president always has the right, and always has had the right, for preemptive strike. that was a great doctrine throughout the cold war. and it was always one of the things we argued about with respect to arms control. no president, through all of american history, has ever ceded, and nor would i, the right to preempt in any way necessary to protect the united states of america. but if and when you do it, jim, you have to do it in a way that passes the test, that passes the global test where your countrymen, your people understand fully why you’re doing what you’re doing and you can prove to the world that you did it for legitimate reasons. here we have our own secretary of state who has had to apologize to the world for the presentation he made to the united nations. i mean, we can remember when president kennedy in the cuban missile crisis sent his secretary of state to paris to meet with degaulle. and in the middle of the discussion, to tell them about the missiles in cuba, he said, “here, let me show you the photos.” and degaulle waved them off and said, “no, no, no, no. the word of the president of the united states is good enough for me.” how many leaders in the world today would respond to us, as a result of what we’ve done, in that way? so what is at test here is the credibility of the united states of america and how we lead the world. and iran and iraq are now more dangerous — iran and north korea are now more dangerous. now, whether preemption is ultimately what has to happen, i don’t know yet. but i’ll tell you this: as president, i’ll never take my eye off that ball. i’ve been fighting for proliferation the entire time — anti-proliferation the entire time i’ve been in the congress. and we’ve watched this president actually turn away from some of the treaties that were on the table. you don’t help yourself with other nations when you turn away from the global warming treaty, for instance, or when you refuse to deal at length with the united nations. you have to earn that respect. and i think we have a lot of earning back to do. "
87,LEHRER,ninety seconds. 
88,GEORGE W. BUSH,"let me — i’m not exactly sure what you mean, “passes the global test,” you take preemptive action if you pass a global test. my attitude is you take preemptive action in order to protect the american people, that you act in order to make this country secure. my opponent talks about me not signing certain treaties. let me tell you one thing i didn’t sign, and i think it shows the difference of our opinion — the difference of opinions. and that is, i wouldn’t join the international criminal court. this is a body based in the hague where unaccountable judges and prosecutors can pull our troops or diplomats up for trial. and i wouldn’t join it. and i understand that in certain capitals around the world that that wasn’t a popular move. but it’s the right move not to join a foreign court that could — where our people could be prosecuted. my opponent is for joining the international criminal court. i just think trying to be popular, kind of, in the global sense, if it’s not in our best interest makes no sense. i’m interested in working with our nations and do a lot of it. but i’m not going to make decisions that i think are wrong for america. "
89,LEHRER,"new question, mr. president. do you believe that diplomacy and sanctions can resolve the nuclear problems with north korea and iran? take them in any order you would like. "
90,GEORGE W. BUSH,"north korea, first, i do. let me say — i certainly hope so. before i was sworn in, the policy of this government was to have bilateral negotiations with north korea. and we signed an agreement with north korea that my administration found out that was not being honored by the north koreans. and so i decided that a better way to approach the issue was to get other nations involved, just besides us. and in crawford, texas, jiang zemin and i agreed that the nuclear-weapons-free peninsula, korean peninsula, was in his interest and our interest and the world’s interest. and so we began a new dialogue with north korea, one that included not only the united states, but now china. and china’s a got a lot of influence over north korea, some ways more than we do. as well, we included south korea, japan and russia. so now there are five voices speaking to kim jong il, not just one. and so if kim jong il decides again to not honor an agreement, he’s not only doing injustice to america, he’d be doing injustice to china, as well. and i think this will work. it’s not going to work if we open up a dialogue with kim jong il. thatâ€™s what he wants. he wants to unravel the six- party talks, or the five-nation coalition that’s sending him a clear message. on iran, i hope we can do the same thing, continue to work with the world to convince the iranian mullahs to abandon their nuclear ambitions. we worked very closely with the foreign ministers of france, germany and great britain, who have been the folks delivering the message to the mullahs that if you expect to be part of the world of nations, get rid of your nuclear programs. the iaea is involved. there’s a special protocol recently been passed that allows for inspections. i hope we can do it. and we’ve got a good strategy. "
91,LEHRER,"senator kerry, 90 seconds. "
92,KERRY,"with respect to iran, the british, french, and germans were the ones who initiated an effort without the united states, regrettably, to begin to try to move to curb the nuclear possibilities in iran. i believe we could have done better. i think the united states should have offered the opportunity to provide the nuclear fuel, test them, see whether or not they were actually looking for it for peaceful purposes. if they weren’t willing to work a deal, then we could have put sanctions together. the president did nothing. with respect to north korea, the real story: we had inspectors and television cameras in the nuclear reactor in north korea. secretary bill perry negotiated that under president clinton. and we knew where the fuel rods were. and we knew the limits on their nuclear power. colin powell, our secretary of state, announced one day that we were going to continue the dialog of working with the north koreans. the president reversed it publicly while the president of south korea was here. and the president of south korea went back to south korea bewildered and embarrassed because it went against his policy. and for two years, this administration didn’t talk at all to north korea. while they didn’t talk at all, the fuel rods came out, the inspectors were kicked out, the television cameras were kicked out. and today, there are four to seven nuclear weapons in the hands of north korea. that happened on this president’s watch. now, that, i think, is one of the most serious, sort of, reversals or mixed messages that you could possibly send. "
93,LEHRER,"i want to make sure — yes, sir — but in this one minute, i want to make sure that we understand — the people watching understand the differences between the two of you on this. you want to continue the multinational talks, correct? "
94,GEORGE W. BUSH,right. 
95,LEHRER,and you’re willing to do it… 
96,KERRY,"both. i want bilateral talks which put all of the issues, from the armistice of 1952, the economic issues, the human rights issues, the artillery disposal issues, the dmz issues and the nuclear issues on the table. "
97,LEHRER,and you’re opposed to that. right? 
98,GEORGE W. BUSH,"the minute we have bilateral talks, the six-party talks will unwind. that’s exactly what kim jong il wants. and by the way, the breach on the agreement was not through plutonium. the breach on the agreement is highly enriched uranium. that’s what we caught him doing. that’s where he was breaking the agreement. secondly, he said — my opponent said where he worked to put sanctions on iran — we’ve already sanctioned iran. we can’t sanction them any more. there are sanctions in place on iran. and finally, we were a party to the convention — to working with germany, france and great britain to send their foreign ministers into iran. "
99,LEHRER,"new question, two minutes. senator kerry, you mentioned darfur, the darfur region of sudan. fifty thousand people have already died in that area. more than a million are homeless. and it’s been labeled an act of ongoing genocide. yet neither one of you or anyone else connected with your campaigns or your administration that i can find has discussed the possibility of sending in troops. why not? "
100,KERRY,"well, i’ll tell you exactly why not, but i first want to say something about those sanctions on iran. only the united states put the sanctions on alone, and that’s exactly what i’m talking about. in order for the sanctions to be effective, we should have been working with the british, french and germans and other countries. and that’s the difference between the president and me. and there, again, he sort of slid by the question. now, with respect to darfur, yes, it is a genocide. and months ago, many of us were pressing for action. i think the reason that we’re not saying send american troops in at this point is severalfold. number one, we can do this through the african union, providing we give them the logistical support. right now all the president is providing is humanitarian support. we need to do more than that. they’ve got to have the logistical capacity to go in and stop the killing. and that’s going to require more than is on the table today. i also believe that it is — one of the reasons we can’t do it is we’re overextended. ask the people in the armed forces today. we’ve got guards and reserves who are doing double duties. we’ve got a backdoor draft taking place in america today: people with stop-loss programs where they’re told you can’t get out of the military; nine out of our 10 active duty divisions committed to iraq one way or the other, either going, coming or preparing. so this is the way the president has overextended the united states. that’s why, in my plan, i add two active duty divisions to the united states army, not for iraq, but for our general demands across the globe. i also intend to double the number of special forces so that we can do the job we need to do with respect fighting the terrorists around the world. and if we do that, then we have the ability to be able to respond more rapidly. but i’ll tell you this, as president, if it took american forces to some degree to coalesce the african union, i’d be prepared to do it because we could never allow another rwanda. it’s a moral responsibility for us and the world. "
101,LEHRER,ninety seconds. 
102,GEORGE W. BUSH,"back to iran, just for a second. it was not my administration that put the sanctions on iran. that happened long before i arrived in washington, d.c. in terms of darfur, i agree it’s genocide. and colin powell so stated. we have committed $200 million worth of aid. we’re the leading donor in the world to help the suffering people there. we will commit more over time to help. we were very much involved at the u.n. on the sanction policy of the bashir government in the sudan. prior to darfur, ambassador jack danforth had been negotiating a north-south agreement that we would have hoped would have brought peace to the sudan. i agree with my opponent that we shouldn’t be committing troops. we ought to be working with the african union to do so — precisely what we did in liberia. we helped stabilize the situation with some troops, and when the african union came, we moved them out. my hope is that the african union moves rapidly to help save lives. and fortunately the rainy season will be ending shortly, which will make it easier to get aid there and help the long-suffering people there. "
103,LEHRER,"new question, president bush. clearly, as we have heard, major policy differences between the two of you. are there also underlying character issues that you believe, that you believe are serious enough to deny senator kerry the job as commander in chief of the united states? "
104,GEORGE W. BUSH,"that’s a loaded question. well, first of all, i admire senator kerry’s service to our country. i admire the fact that he is a great dad. i appreciate the fact that his daughters have been so kind to my daughters in what has been a pretty hard experience for, i guess, young girls, seeing their dads out there campaigning. i admire the fact that he served for 20 years in the senate. although i’m not so sure i admire the record. i won’t hold it against him that he went to yale. there’s nothing wrong with that. my concerns about the senator is that, in the course of this campaign, i’ve been listening very carefully to what he says, and he changes positions on the war in iraq. he changes positions on something as fundamental as what you believe in your core, in your heart of hearts, is right in iraq. you cannot lead if you send mixed messages. mixed messages send the wrong signals to our troops. mixed messages send the wrong signals to our allies. mixed messages send the wrong signals to the iraqi citizens. and that’s my biggest concern about my opponent. i admire his service. but i just know how this world works, and that in the councils of government, there must be certainty from the u.s. president. of course, we change tactics when need to, but we never change our beliefs, the strategic beliefs that are necessary to protect this country in the world. "
105,LEHRER,"ninety second response, senator. "
106,KERRY,"well, first of all, i appreciate enormously the personal comments the president just made. and i share them with him. i think only if you’re doing this — and he’s done it more than i have in terms of the presidency — can you begin to get a sense of what it means to your families. and it’s tough. and so i acknowledge that his daughters — i’ve watched them. i’ve chuckled a few times at some of their comments. (laughter) and… "
107,GEORGE W. BUSH,i’m trying to put a leash on them. (laughter) 
108,KERRY,"well, i know. i’ve learned not to do that. (laughter) and i have great respect and admiration for his wife. i think she’s a terrific person… "
109,GEORGE W. BUSH,thank you. 
110,KERRY,"… and a great first lady. but we do have differences. i’m not going to talk about a difference of character. i don’t think that’s my job or my business. but let me talk about something that the president just sort of finished up with. maybe someone would call it a character trait, maybe somebody wouldn’t. but this issue of certainty. it’s one thing to be certain, but you can be certain and be wrong. it’s another to be certain and be right, or to be certain and be moving in the right direction, or be certain about a principle and then learn new facts and take those new facts and put them to use in order to change and get your policy right. what i worry about with the president is that he’s not acknowledging what’s on the ground, he’s not acknowledging the realities of north korea, he’s not acknowledging the truth of the science of stem-cell research or of global warming and other issues. and certainty sometimes can get you in trouble. "
111,LEHRER,thirty seconds. 
112,GEORGE W. BUSH,"well, i think — listen, i fully agree that one should shift tactics, and we will, in iraq. our commanders have got all the flexibility to do what is necessary to succeed. but what i won’t do is change my core values because of politics or because of pressure. and it is one of the things i’ve learned in the white house, is that there’s enormous pressure on the president, and he cannot wilt under that pressure. otherwise, the world won’t be better off. "
113,LEHRER,thirty seconds. 
114,KERRY,"i have no intention of wilting. i’ve never wilted in my life. and i’ve never wavered in my life. i know exactly what we need to do in iraq, and my position has been consistent: saddam hussein is a threat. he needed to be disarmed. we needed to go to the u.n. the president needed the authority to use force in order to be able to get him to do something, because he never did it without the threat of force. but we didn’t need to rush to war without a plan to win the peace. "
115,LEHRER,"new question, two minutes, senator kerry. if you are elected president, what will you take to that office thinking is the single most serious threat to the national security to the united states? "
116,KERRY,"nuclear proliferation. nuclear proliferation. there’s some 600-plus tons of unsecured material still in the former soviet union and russia. at the rate that the president is currently securing it, it’ll take 13 years to get it. i did a lot of work on this. i wrote a book about it several years ago — six, seven years ago — called “the new war,” which saw the difficulties of this international criminal network. and back then, we intercepted a suitcase in a middle eastern country with nuclear materials in it. and the black market sale price was about $250 million. now, there are terrorists trying to get their hands on that stuff today. and this president, i regret to say, has secured less nuclear material in the last two years since 9/11 than we did in the two years preceding 9/11. we have to do this job. and to do the job, you can’t cut the money for it. the president actually cut the money for it. you have to put the money into it and the funding and the leadership. and part of that leadership is sending the right message to places like north korea. right now the president is spending hundreds of millions of dollars to research bunker-busting nuclear weapons. the united states is pursuing a new set of nuclear weapons. it doesn’t make sense. you talk about mixed messages. we’re telling other people, “you can’t have nuclear weapons,” but we’re pursuing a new nuclear weapon that we might even contemplate using. not this president. i’m going to shut that program down, and we’re going to make it clear to the world we’re serious about containing nuclear proliferation. and we’re going to get the job of containing all of that nuclear material in russia done in four years. and we’re going to build the strongest international network to prevent nuclear proliferation. this is the scale of what president kennedy set out to do with the nuclear test ban treaty. it’s our generation’s equivalent. and i intend to get it done. "
117,LEHRER,"ninety seconds, mr. president. "
118,GEORGE W. BUSH,"actually, we’ve increased funding for dealing with nuclear proliferation about 35 percent since i’ve been the president. secondly, we’ve set up what’s called the — well, first of all, i agree with my opponent that the biggest threat facing this country is weapons of mass destruction in the hands of a terrorist network. and that’s why proliferation is one of the centerpieces of a multi-prong strategy to make the country safer. my administration started what’s called the proliferation security initiative. over 60 nations involved with disrupting the trans-shipment of information and/or weapons of mass destruction materials. and we’ve been effective. we busted the a.q. khan network. this was a proliferator out of pakistan that was selling secrets to places like north korea and libya. we convinced libya to disarm. it’s a central part of dealing with weapons of mass destruction and proliferation. i’ll tell you another way to help protect america in the long run is to continue with missile defenses. and we’ve got a robust research and development program that has been ongoing during my administration. we’ll be implementing a missile-defense system relatively quickly. and that is another way to help deal with the threats that we face in the 21st century. my opponent opposed the missile defenses. "
119,LEHRER,"just for this one-minute discussion here, just for whatever seconds it takes: so it’s correct to say, that if somebody is listening to this, that both of you agree, if you’re reelected, mr. president, and if you are elected, the single most serious threat you believe, both of you believe, is nuclear proliferation? "
120,GEORGE W. BUSH,in the hands of a terrorist enemy. 
121,KERRY,"weapons of mass destruction, nuclear proliferation. but again, the test or the difference between us, the president has had four years to try to do something about it, and north korea has got more weapons; iran is moving towards weapons. and at his pace, it will take 13 years to secure those weapons in russia. i’m going to do it in four years, and i’m going to immediately set out to have bilateral talks with north korea. "
122,LEHRER,your response to that? 
123,GEORGE W. BUSH,"again, i can’t tell you how big a mistake i think that is, to have bilateral talks with north korea. it’s precisely what kim jong il wants. it will cause the six-party talks to evaporate. it will mean that china no longer is involved in convincing, along with us, for kim jong il to get rid of his weapons. it’s a big mistake to do that. we must have china’s leverage on kim jong il, besides ourselves. and if you enter bilateral talks, they’ll be happy to walk away from the table. i don’t think that’ll work. "
124,LEHRER,"all right. mr. president, this is the last question. and two minutes. it’s a new subject — new question, and it has to do with president putin and russia. did you misjudge him or are you — do you feel that what he is doing in the name of antiterrorism by changing some democratic processes is ok? "
125,GEORGE W. BUSH,"no, i don’t think it’s ok, and said so publicly. i think that there needs to be checks and balances in a democracy, and made that very clear that by consolidating power in the central government, he’s sending a signal to the western world and united states that perhaps he doesn’t believe in checks and balances, and i told him that. i mean, he’s also a strong ally in the war on terror. he is — listen, they went through a horrible situation in beslan, where these terrorists gunned down young school kids. that’s the nature of the enemy, by the way. that’s why we need to be firm and resolved in bringing them to justice. that’s precisely what vladimir putin understands, as well. i’ve got a good relation with vladimir. and it’s important that we do have a good relation, because that enables me to better comment to him, and to better to discuss with him, some of the decisions he makes. i found that, in this world, that it’s important to establish good personal relationships with people so that when you have disagreements, you’re able to disagree in a way that is effective. and so i’ve told him my opinion. i look forward to discussing it more with him, as time goes on. russia is a country in transition. vladimir is going to have to make some hard choices. and i think it’s very important for the american president, as well as other western leaders, to remind him of the great benefits of democracy, that democracy will best help the people realize their hopes and aspirations and dreams. and i will continue working with him over the next four years. "
126,LEHRER,"ninety seconds, senator kerry. "
127,KERRY,"well, let me just say quickly that i’ve had an extraordinary experience of watching up close and personal that transition in russia, because i was there right after the transformation. and i was probably one of the first senators, along with senator bob smith of new hampshire, a former senator, to go down into the kgb underneath treblinka square and see reams of files with names in them. it sort of brought home the transition to democracy that russia was trying to make. i regret what’s happened in these past months. and i think it goes beyond just the response to terror. mr. putin now controls all the television stations. his political opposition is being put in jail. and i think it’s very important to the united states, obviously, to have a working relationship that is good. this is a very important country to us. we want a partnership. but we always have to stand up for democracy. as george will said the other day, “freedom on the march; not in russia right now.” now, i’d like to come back for a quick moment, if i can, to that issue about china and the talks. because that’s one of the most critical issues here: north korea. just because the president says it can’t be done, that you’d lose china, doesn’t mean it can’t be done. i mean, this is the president who said “there were weapons of mass destruction,” said “mission accomplished,” said we could fight the war on the cheap — none of which were true. we could have bilateral talks with kim jong il. and we can get those weapons at the same time as we get china. because china has an interest in the outcome, too. "
128,LEHRER,"thirty seconds, mr. president. "
129,GEORGE W. BUSH,you know my opinion on north korea. i can’t say it any more plainly. 
130,LEHRER,"well, but when he used the word “truth” again… "
131,GEORGE W. BUSH,pardon me? 
132,LEHRER,… talking about the truth of the matter. he used the word “truth” again. did that raise any hackles with you? 
133,GEORGE W. BUSH,"oh, i’m a pretty calm guy. i don’t take it personally. "
134,LEHRER,ok. all right. 
135,GEORGE W. BUSH,"you know, we looked at the same intelligence and came to the same conclusion: that saddam hussein was a grave threat. and i don’t hold it against him that he said grave threat. i’m not going to go around the country saying he didn’t tell the truth, when he looked at the same intelligence i did. "
136,KERRY,"it was a threat. that’s not the issue. the issue is what you do about it. the president said he was going to build a true coalition, exhaust the remedies of the u.n. and go to war as a last resort. those words really have to mean something. and, unfortunately, he didn’t go to war as a last resort. now we have this incredible mess in iraq — $200 billion. it’s not what the american people thought they were getting when they voted. "
137,LEHRER,"all right, that brings us to closing statements. and, again, as determined by a coin toss, senator kerry, you go first, and you have two minutes. "
138,KERRY,"thank you, jim, very much. thank you very much to the university, again. thank you, mr. president. my fellow americans, as i’ve said at the very beginning of this debate, both president bush and i love this country very much. there’s no doubt, i think, about that. but we have a different set of convictions about how we make our country stronger here at home and respected again in the world. i know that for many of you sitting at home, parents of kids in iraq, you want to know who’s the person who could be a commander in chief who could get your kids home and get the job done and win the peace. and for all the rest of the parents in america who are wondering about their kids going to the school or anywhere else in the world, what kind of world they’re going to grow up in, let me look you in the eye and say to you: i defended this country as a young man in war, and i will defend it as president of the united states. but i have a difference with this president. i believe when we’re strongest when we reach out and lead the world and build strong alliances. i have a plan for iraq. i believe we can be successful. i’m not talking about leaving. i’m talking about winning. and we need a fresh start, a new credibility, a president who can bring allies to our side. i also have a plan to win the war on terror, funding homeland security, strengthening our military, cutting our finances, reaching out to the world, again building strong alliances. i believe america’s best days are ahead of us because i believe that the future belongs to freedom, not to fear. that’s the country that i’m going to fight for. and i ask you to give me the opportunity to make you proud. i ask you to give me the opportunity to lead this great nation, so that we can be stronger here at home, respected again in the world, and have responsible leadership that we deserve. thank you. and god bless america. "
139,LEHRER,"mr. president, two minutes. "
140,GEORGE W. BUSH,"thank you very much tonight, jim. senator. if america shows uncertainty or weakness in this decade, the world will drift toward tragedy. that’s not going to happen, so long as i’m your president. the next four years we will continue to strengthen our homeland defenses. we will strengthen our intelligence-gathering services. we will reform our military. the military will be an all-volunteer army. we will continue to stay on the offense. we will fight the terrorists around the world so we do not have to face them here at home. we’ll continue to build our alliances. i’ll never turn over america’s national security needs to leaders of other countries, as we continue to build those alliances. and we’ll continue to spread freedom. i believe in the transformational power of liberty. i believe that the free iraq is in this nation’s interests. i believe a free afghanistan is in this nation’s interest. and i believe both a free afghanistan and a free iraq will serve as a powerful example for millions who plead in silence for liberty in the broader middle east. we’ve done a lot of hard work together over the last three and a half years. we’ve been challenged, and we’ve risen to those challenges. we’ve climbed the mighty mountain. i see the valley below, and it’s a valley of peace. by being steadfast and resolute and strong, by keeping our word, by supporting our troops, we can achieve the peace we all want. i appreciate your listening tonight. i ask for your vote. and may god continue to bless our great land. "
141,LEHRER,"and that ends tonight’s debate. a reminder, the second presidential debate will be a week from tomorrow, october 8th, from washington university in st. louis. charles gibson of abc news will moderate a town hall-type event. then, on october 13th, from arizona state university in tempe, bob schieffer of cbs news will moderate an exchange on domestic policy that will be similar in format to tonight’s. also, this coming tuesday, at case western reserve university in cleveland, the vice presidential candidates, vice president cheney and senator edwards, will debate with my pbs colleague, gwen ifill, moderating. for now, thank you, senator kerry, president bush. from coral gables, florida, i’m jim lehrer. thank you and good night. (applause)      "
