,Speaker,Response
60,MS. GEYER,"mr. president, the experts also say that the situation today is terribly different quantitatively — qualitatively different from what it has been in the past because of the gigantic population growth. for instance, mexico’s population will go from about 60 million today to 120 million at the turn of the century. many of these people will be coming into the united states not as citizens, but as illegal workers. you have repeatedly said recently that you believe that armageddon, the destruction of the world, may be imminent in our times. do you ever feel that we are in for an armageddon or a situation, a time of anarchy, regarding the population explosion in the world? "
61,MR. REAGAN,"no. as a matter of fact, the population explosion, if you look at the actual figures, has been vastly exaggerated — over exaggerated. as a matter of fact, there are some pretty scientific and solid figures about how much space there still is in the world and how many more people we can have. it’s almost like going back to the malthusian theory, when even then they were saying that everyone would starve with the limited population they had then. but the problem of population growth is one, here, with regard to our immigration. and we have been the safety valve, whether we wanted to or not, with the illegal entry here, in mexico, where their population is increasing and they don’t have an economy that can absorb them and provide the jobs. and this is what we’re trying to work out, not only to protect our own borders but to have some kind of fairness and recognition of that problem. "
62,MR. NEWMAN,"mr. mondale, your rebuttal? "
63,MR. MONDALE,"one of the biggest problems today is that the countries to our south are so desperately poor that these people who will almost lose their lives if they don’t come north, come north despite all the risks. and if we’re going to find a permanent, fundamental answer to this, it goes to american economic and trade policies that permit these nations to have a chance to get on their own two feet and to get prosperity, so that they can have jobs for themselves and their people. and that’s why this enormous national debt, engineered by this administration, is harming these countries in fueling this immigration. these high interest rates — real rates that have doubled under this administration — have had the same effect on mexico and so on, and the cost of repaying those debts is so enormous that it results in massive unemployment, hardship, and heartache. and that drives our friends to the south up into our region, and we need to end those deficits as well. "
64,MR. NEWMAN,"mr. president, your rebuttal. "
65,MR. REAGAN,"well, my rebuttal is i’ve heard the national debt blamed for a lot of things, but not for illegal immigration across our border — [laughter] — and it has nothing to do with it. but with regard to these high interest rates, too, at least give us the recognition of the fact that when you left office, mr. mondale, they were 21\1/2\ — the prime rate. it’s now 12\1/4\, and i predict it’ll be coming down a little more shortly. so, we’re trying to undo some of the things that your administration did. [applause] "
66,MR. NEWMAN,"no applause, please. mr. kalb, your question to president reagan. armageddon "
67,MR. KALB,"mr. president, i’d like to pick up this armageddon theme. you’ve been quoted as saying that you do believe, deep down, that we are heading for some kind of biblical armageddon. your pentagon and your secretary of defense have plans for the united states to fight and prevail in a nuclear war. do you feel that we are now heading perhaps, for some kind of nuclear armageddon? and do you feel that this country and the world could survive that kind of calamity? "
68,MR. REAGAN,"mr. kalb, i think what has been hailed as something i’m supposedly, as president, discussing as principle is the recall of just some philosophical discussions with people who are interested in the same things; and that is the prophecies down through the years, the biblical prophecies of what would portend the coming of armageddon, and so forth, and the fact that a number of theologians for the last decade or more have believed that this was true, that the prophecies are coming together that portend that. but no one knows whether armageddon, those prophecies mean that armageddon is a thousand years away or day after tomorrow. so, i have never seriously warned and said we must plan according to armageddon. now, with regard to having to say whether we would try to survive in the event of a nuclear war, of course we would. but let me also point out that to several parliaments around the world, in europe and in asia, i have made a statement to each one of them, and i’ll repeat it here: a nuclear war cannot be won and must never be fought. and that is why we are maintaining a deterrent and trying to achieve a deterrent capacity to where no one would believe that they could start such a war and escape with limited damage. but the deterrent — and that’s what it is for — is also what led me to propose what is now being called the star wars concept, but propose that we research to see if there isn’t a defensive weapon that could defend against incoming missiles. and if such a defense could be found, wouldn’t it be far more humanitarian to say that now we can defend against a nuclear war by destroying missiles instead of slaughtering millions of people? strategic defense initiative "
69,MR. KALB,"mr. president, when you made that proposal, the so-called star wars proposal, you said, if i’m not mistaken, that you would share this very super-sophisticated technology with the soviet union. after all of the distrust over the years, sir, that you have expressed towards the soviet union, do you really expect anyone to take seriously that offer that you would share the best of america’s technology in this weapons area with our principal adversary? "
70,MR. REAGAN,"why not? what if we did — and i hope we can; we’re still researching — what if we come up with a weapon that renders those missiles obsolete? there has never been a weapon invented in the history of man that has not led to a defensive, a counterweapon. but suppose we came up with that? now, some people have said, “ah, that would make war imminent, because they would think that we could launch a first strike because we could defend against the enemy.” but why not do what i have offered to do and asked the soviet union to do? say, “look, here’s what we can do. we’ll even give it to you. now, will you sit down with us and once and for all get rid, all of us, of these nuclear weapons and free mankind from that threat?” i think that would be the greatest use of a defensive weapon. "
71,MR. KALB,"mr. mondale, you’ve been very sharply critical of the president’s strategic defense initiative. and yet, what is wrong with a major effort by this country to try to use its best technology to knock out as many incoming nuclear warheads as possible? "
72,MR. MONDALE,"first of all, let me sharply disagree with the president on sharing the most advanced, the most dangerous, the most important technology in america with the soviet union. we have had for many years, understandably, a system of restraints on high technology because the soviets are behind us. and any research or development along the star wars schemes would inevitably involve our most advanced computers, our most advanced engineering. and the thought that we would share this with the soviet union is, in my opinion, a total non-starter. i would not let the soviet union get their hands on it at all. now, what’s wrong with star wars? there’s nothing wrong with the theory of it. if we could develop a principle that would say both sides could fire all their missiles and no one would get hurt, i suppose it’s a good idea. but the fact of it is we’re so far away from research that even comes close to that, that the director of engineering research at the defense department said to get there we would have to solve eight problems, each of which are more difficult than the atomic bomb and the manhattan project. it would cost something like a trillion dollars to test and deploy weapons. the second thing is this all assumes that the soviets wouldn’t respond in kind. and they always do. we don’t get behind. they won’t get behind. and that’s been the tragic story of the arms race. we have more at stake in space satellites than they do. if we could stop, right now, the testing and the deployment of these space weapons — and the president’s proposals go clear beyond research; if it was just research we wouldn’t have any argument, because maybe someday, somebody will think of something — but to commit this nation to a buildup of antisatellite and space weapons at this time, in their crude state, would bring about an arms race that’s very dangerous indeed. one final point. the most dangerous aspect of this proposal is, for the first time, we would delegate to computers the decision as to whether to start a war. that’s dead wrong. there wouldn’t be time for a president to decide; it would be decided by these remote computers. it might be an oil fire, it might be a jet exhaust, the computer might decide it’s a missile — and off we go. why don’t we stop this madness now and draw a line and keep the heavens free from war? [applause] nuclear freeze "
73,MR. KALB,"mr. mondale, in this general area, sir, of arms control, president carter’s national security adviser, zbigniew brzezinski, said, “a nuclear freeze is a hoax.” yet the basis of your arms proposals, as i understand them, is a mutual and verifiable freeze on existing weapons systems. in your view, which specific weapons systems could be subject to a mutual and verifiable freeze, and which could not? "
74,MR. MONDALE,"every system that is verifiable should be placed on the table for negotiations for an agreement. i would not agree to any negotiations or any agreement that involved conduct on the part of the soviet union that we couldn’t verify every day. i would not agree to any agreement in which the united states security interest was not fully recognized and supported. that’s why we say mutual and verifiable freezes. now, why do i support the freeze? because this ever-rising arms race madness makes both nations less secure. it’s more difficult to defend this nation. it’s putting a hair-trigger on nuclear war. this administration, by going into the star wars system, is going to add a dangerous new escalation. we have to be tough on the soviet union, but i think the american people — — "
75,MR. NEWMAN,"your time is up, mr. mondale. "
76,MR. MONDALE,— — and the people of the soviet union want it to stop. 
77,MR. NEWMAN,"president reagan, your rebuttal? "
78,MR. REAGAN,"yes, my rebuttal, once again, is that this invention that has just been created here of how i would go about rolling over for the soviet union — no, mr. mondale, my idea would be with that defensive weapon that we would sit down with them and then say, “now, are you willing to join us? here’s what we” — give them a demonstration and then say — “here’s what we can do. now, if you’re willing to join us in getting rid of all the nuclear weapons in the world, then we’ll give you this one, so that we would both know that no one can cheat; that we’re both got something that if anyone tries to cheat . . . .” but when you keep star-warring it — i never suggested where the weapons should be or what kind; i’m not a scientist. i said, and the joint chiefs of staff agreed with me, that it was time for us to turn our research ability to seeing if we could not find this kind of defensive weapon. and suddenly somebody says, “oh, it’s got to be up there, and it’s star wars,” and so forth. i don’t know what it would be, but if we can come up with one, i think the world will be better off. "
79,MR. NEWMAN,"mr. mondale, your rebuttal. "
80,MR. MONDALE,"well, that’s what a president’s supposed to know — where those weapons are going to be. if they’re space weapons, i assume they’ll be in space. [laughter] if they’re antisatellite weapons, i assume they’re going to be aimed against satellites. now, this is the most dangerous technology that we possess. the soviets try to spy on us, steal this stuff. and to give them technology of this kind, i disagree with. you haven’t just accepted research, mr. president. you’ve set up a strategic defense initiative, an agency, you’re beginning to test, you’re talking about deploying, you’re asking for a budget of some $30 billion for this purpose. this is an arms escalation. and we will be better off, far better off, if we stop right now, because we have more to lose in space then they do. if someday, somebody comes along with an answer, that’s something else. but that there would be an answer in our lifetime is unimaginable. why do we start things that we know the soviets will match and make us all less secure? that’s what a president’s for. "
81,MR. NEWMAN,"mr. kondracke, your question to mr. mondale. strategic weapons "
82,MR. KONDRACKE,"mr. mondale, you say that with respect to the soviet union you want to negotiate a mutual nuclear freeze, yet you would unilaterally give up the mx missile and the b – 1 bomber before the talks have even begun. and you have announced, in advance, that reaching an agreement with the soviets is the most important thing in the world to you. now, aren’t you giving away half the store before you even sit down to talk? "
83,MR. MONDALE,"no. as a matter of fact, we have a vast range of technology and weaponry right now that provides all the bargaining chips that we need. and i support the air launch cruise missile, the ground launch cruise missile, the pershing missile, the trident submarine, the d – 5 submarine, stealth technology, the midgetman — we have a whole range of technology. why i disagree with the mx is that it’s a sitting duck. it’ll draw an attack. it puts a hair-trigger, and it is a dangerous, destabilizing weapon. and the b – 1 is similarly to be opposed, because for 15 years the soviet union has been preparing to meet the b – 1. the secretary of defense himself said it would be a suicide mission if it were built. instead, i want to build the midgetman, which is mobile and thus less vulnerable, contributing to stability, and a weapon that will give us security and contribute to an incentive for arms control. that’s why i’m for stealth technology, to build a stealth bomber — which i’ve supported for years — that can penetrate the soviet air defense system without any hope that they can perceive where it is because their radar system is frustrated. in other words, a president has to make choices. this makes us stronger. the final point is that we can use this money that we save on these weapons to spend on things that we really need. our conventional strength in europe is under strength. we need to strengthen that in order to assure our western allies of our presence there, a strong defense, but also to diminish and reduce the likelihood of a commencement of a war and the use of nuclear weapons. it’s in this way, by making wise choices, that we’re stronger, we enhance the chances of arms control. every president until this one has been able to do it, and this nation — or the world is more dangerous as a result. nuclear freeze "
84,MR. KONDRACKE,"i want to follow up on mr. kalb’s question. it seems to me on the question of verifiability, that you do have some problems with the extent of the freeze. it seems to me, for example, that testing would be very difficult to verify because the soviets encode their telemetry. research would be impossible to verify. numbers of warheads would be impossible to verify by satellite, except for with onsite inspection, and production of any weapon would be impossible to verify. now, in view of that, what is going to be frozen? "
85,MR. MONDALE,"i will not agree to any arms control agreement, including a freeze, that’s not verifiable. let’s take your warhead principle. the warhead principle — there have been counting rules for years. whenever a weapon is tested we count the number of warheads on it, and whenever that warhead is used we count that number of warheads, whether they have that number or less on it, or not. these are standard rules. i will not agree to any production restrictions — or agreements, unless we have the ability to verify those agreements. i don’t trust the russians. i believe that every agreement we reach must be verifiable, and i will not agree to anything that we cannot tell every day. in other words, we’ve got to be tough. but in order to stop this arms madness, we’ve got to push ahead with tough negotiations that are verifiable so that we know the soviets are agreeing and living up to their agreement. support for u.s. allies "
86,MR. KONDRACKE,"mr. president, i want to ask you a question about negotiating with friends. you severely criticized president carter for helping to undermine two friendly dictators who got into trouble with their own people — the shah of iran and president somoza of nicaragua. now there are other such leaders heading for trouble, including president pinochet of chile and president marcos of the philippines. what should you do, and what can you do to prevent the philippines from becoming another nicaragua? "
87,MR. REAGAN,"morton, i did criticize the president because of our undercutting of what was a stalwart ally — the shah of iran. and i am not at all convinced that he was that far out of line with his people or that they wanted that to happen. the shah had done our bidding and carried our load in the middle east for quite some time, and i did think that it was a blot on our record that we let him down. have things gotten better? the shah, whatever he might have done, was building low-cost housing, had taken land away from the mullahs and was distributing it to the peasants so they could be landowners — things of that kind. but we turned it over to a maniacal fanatic who has slaughtered thousands and thousands of people, calling it executions. the matter of somoza — no, i never defended somoza. and, as a matter of fact, the previous administration stood by and so did i — not that i could have done anything in my position at that time — but for this revolution to take place. and the promise of the revolution was democracy, human rights, free labor unions, free press. and then, just as castro had done in cuba, the sandinistas ousted the other parties to the revolution. many of them are now the contras. they exiled some, they jailed some, they murdered some. and they installed a marxist-leninist totalitarian government. and what i have to say about this is, many times — and this has to do with the philippines, also, i know there are things there in the philippines that do not look good to us from the standpoint right now of democratic rights, but what is the alternative? it is a large communist movement to take over the philippines. they have been our friend since their inception as a nation. and i think that we’ve had enough of a record of letting — under the guise of revolution — someone that we thought was a little more right than we would be, letting that person go, and then winding up with totalitarianism, pure and simple, as the alternative. and i think that we’re better off, for example with the philippines, of trying to retain our friendship and help them right the wrongs we see, rather than throwing them to the wolves and then facing a communist power in the pacific. "
88,MR. KONDRACKE,"mr. president, since the united states has two strategically important bases in the philippines, would the overthrow of president marcos constitute a threat to vital american interests and, if so, what would you do about it? "
89,MR. REAGAN,"well, as i say, we have to look at what an overthrow there would mean and what the government would be that would follow. and there is every evidence, every indication that that government would be hostile to the united states. and that would be a severe blow to our abilities there in the pacific. "
90,MR. KONDRACKE,and what would you do about it? 
91,MR. NEWMAN,"sorry. i’m sorry, you’ve asked the followup question. mr. mondale, your rebuttal? "
92,MR. MONDALE,"perhaps in no area do we disagree more than this administration’s policies on human rights. i went to the philippines as vice president, pressed for human rights, called for the release of aquino, and made progress that had been stalled on both the subic and the clark airfield bases. what explains this administration cozying up to the argentine dictators after they took over? fortunately, a democracy took over, but this nation was embarrassed by this current administration’s adoption of their policies. what happens in south africa, where, for example, the nobel prize winner, 2 days ago, said this administration is seen as working with the oppressive government of south africa. that hurts this nation. we need to stand for human rights. we need to make it clear we’re for human liberty. national security and human rights must go together. but this administration time and time again has lost its way in this field. "
93,MR. NEWMAN,"president reagan, your rebuttal. "
94,MR. REAGAN,"well, the invasion of afghanistan didn’t take place on our watch. i have described what has happened in iran, and we weren’t here then either. i don’t think that our record of human rights can be assailed. i think that we have observed, ourselves, and have done our best to see that human rights are extended throughout the world. mr. mondale has recently announced a plan of his to get the democracies together and to work with the whole world to turn to democracy. and i was glad to hear him say that, because that’s what we’ve been doing ever since i announced to the british parliament that i thought we should do this. human rights are not advanced when, at the same time, you then stand back and say, “whoops, we didn’t know the gun was loaded,” and you have another totalitarian power on your hands. "
95,MR. NEWMAN,"in this segment, because of the pressure of time, there will be no rebuttals, and there will be no followup questions. mr. trewhitt, your question to president reagan. mr. trewhitt. one question to each candidate? "
96,MR. NEWMAN,"one question to each candidate. nuclear weapons mr. trewhitt. mr. president, could i take you back to something you said earlier, and if i’m misquoting you, please correct me. but i understood you to say that if the development of space military technology was successful, you might give the soviets a demonstration and say, “here it is,” which sounds to me as if you might be trying to gain the sort of advantage that would enable you to dictate terms, and which i will then suggest to you might mean scrapping a generation of nuclear strategy called mutual deterrence in which we, in effect, hold each other hostage. is that your intention? "
97,MR. REAGAN,"well, i can’t say that i have roundtabled that and sat down with the chiefs of staff, but i have said that it seems to me that this could be a logical step in what is my ultimate goal, my ultimate dream, and that is the elimination of nuclear weapons in the world. and it seems to me that this could be an adjunct, or certainly a great assisting agent in getting that done. i am not going to roll over, as mr. mondale suggests, and give them something that could turn around and be used against us. but i think it’s a very interesting proposal, to see if we can find, first of all, something that renders those weapons obsolete, incapable of their mission. but mr. mondale seems to approve mad — mad is mutual assured destruction — meaning, if you use nuclear weapons on us, the only thing we have to keep you from doing it is that we’ll kill as many people of yours as you’ll kill of ours. i think that to do everything we can to find, as i say, something that would destroy weapons and not humans is a great step forward in human rights. mr. trewhitt. mr. mondale, could i ask you to address the question of nuclear strategy then? the formal doctrine is very arcane, but i’m going to ask you to deal with it anyway. do you believe in mad, mutual assured destruction, mutual deterrence as it has been practiced for the last generation? "
98,MR. MONDALE,"i believe in a sensible arms control approach that brings down these weapons to manageable levels. i would like to see their elimination. and in the meantime, we have to be strong enough to make certain that the soviet union never tempts us. now, here we have to decide between generalized objectives and reality. the president says he wants to eliminate or reduce the number of nuclear weapons. but, in fact, these last 4 years have seen more weapons built, a wider and more vigorous arms race than in human history. he says he wants a system that will make nuclear wars safe, so nobody’s going to get hurt. well, maybe someday, somebody can dream of that. but why start an arms race now? why destabilize our relationship? why threaten our space satellites upon which we depend? why pursue a strategy that would delegate to computers the question of starting a war? a president, to defend this country and to get arms control, must master what’s going on. i accept his objective and his dream; we all do. but the hard reality is that we must know what we’re doing and pursue those objectives that are possible in our time. he’s opposed every effort of every president to do so, and in the 4 years of his administration he’s failed to do so. and if you want a tough president who uses that strength to get arms control and draws the line in the heavens, vote for walter mondale. [applause] "
99,MR. NEWMAN,"please, i must again ask the audience not to applaud, not to cheer, not to demonstrate its feelings in any way. we’ve arrived at the point in the debate now where we call for closing statements. you have the full 4 minutes, each of you. mr. mondale, will you go first? closing statements "
100,MR. MONDALE,"i want to thank the league of women voters, the good citizens of kansas city, and president reagan for agreeing to debate this evening. this evening we talked about national strength. i believe we need to be strong, and i will keep us strong. but i think strength must also require wisdom and smarts in its exercise. that’s key to the strength of our nation. a president must know the essential facts essential to command. but a president must also have a vision of where this nation should go. tonight, as americans, you have a choice. and you’re entitled to know where we would take this country if you decide to elect us. as president, i would press for long-term, vigorous economic growth. that’s why i want to get these debts down and these interest rates down, restore america’s exports, help rural america, which is suffering so much, and bring the jobs back here for our children. i want this next generation to be the best educated in american history, to invest in the human mind and science again, so we’re out front. i want this nation to protect its air, its water, its land, and its public health. america is not temporary; we’re forever. and as americans, our generation should protect this wonderful land for our children. i want a nation of fairness, where no one is denied the fullness of life or discriminated against, and we deal compassionately with those in our midst who are in trouble. and, above all, i want a nation that’s strong. since we debated 2 weeks ago, the united states and the soviet union have built a hundred more warheads, enough to kill millions of americans and millions of soviet citizens. this doesn’t strengthen us. this weakens the chances of civilization to survive. i remember the night before i became vice president. i was given the briefing and told that any time, night or day, i might be called upon to make the most fateful decision on earth — whether to fire these atomic weapons that could destroy the human species. that lesson tells us two things: one, pick a president that you know will know if that tragic moment ever comes what he must know, because there’ll be no time for staffing committees or advisers. a president must know right then. but above all, pick a president who will fight to avoid the day when that god-awful decision ever needs to be made. and that’s why this election is so terribly important. america and americans decide not just what’s happening in this country. we are the strongest and most powerful free society on earth. when you make that judgment, you are deciding not only the future of our nation; in a very profound respect, you’re deciding the future of the world. we need to move on. it’s time for america to find new leadership. please, join me in this cause to move confidently and with a sense of assurance and command to build the blessed future of our nation. "
101,MR. NEWMAN,"president reagan, your summation, please. "
102,MR. REAGAN,"yes. my thanks to the league of women voters, to the panelists, the moderator, and to the people of kansas city for their warm hospitality and greeting. i think the american people tonight have much to be grateful for — an economic recovery that has become expansion, freedom and, most of all, we are at peace. i am grateful for the chance to reaffirm my commitment to reduce nuclear weapons and, one day, to eliminate them entirely. the question before you comes down to this: do you want to see america return to the policies of weakness of the last 4 years? or do we want to go forward, marching together, as a nation of strength and that’s going to continue to be strong? we shouldn’t be dwelling on the past, or even the present. the meaning of this election is the future and whether we’re going to grow and provide the jobs and the opportunities for all americans and that they need. several years ago, i was given an assignment to write a letter. it was to go into a time capsule and would be read in 100 years when that time capsule was opened. i remember driving down the california coast one day. my mind was full of what i was going to put in that letter about the problems and the issues that confront us in our time and what we did about them. but i couldn’t completely neglect the beauty around me — the pacific out there on one side of the highway, shining in the sunlight, the mountains of the coast range rising on the other side. and i found myself wondering what it would be like for someone — wondering if someone 100 years from now would be driving down that highway, and if they would see the same thing. and with that thought, i realized what a job i had with that letter. i would be writing a letter to people who know everything there is to know about us. we know nothing about them. they would know all about our problems. they would know how we solved them, and whether our solution was beneficial to them down through the years or whether it hurt them. they would also know that we lived in a world with terrible weapons, nuclear weapons of terrible destructive power, aimed at each other, capable of crossing the ocean in a matter of minutes and destroying civilization as we knew it. and then i thought to myself, what are they going to say about us, what are those people 100 years from now going to think? they will know whether we used those weapons or not. well, what they will say about us 100 years from now depends on how we keep our rendezvous with destiny. will we do the things that we know must be done and know that one day, down in history 100 years or perhaps before, someone will say, “thank god for those people back in the 1980’s for preserving our freedom, for saving for us this blessed planet called earth, with all its grandeur and its beauty.” you know, i am grateful to all of you for giving me the opportunity to serve you for these 4 years, and i seek reelection because i want more than anything else to try to complete the new beginning that we charted 4 years ago. george bush, who i think is one of the finest vice presidents this country has ever had — george bush and i have crisscrossed the country, and we’ve had, in these last few months, a wonderful experience. we have met young america. we have met your sons and daughters. "
103,MR. NEWMAN,"mr. president, i’m obliged to cut you off there under the rules of the debate. i’m sorry. "
104,MR. REAGAN,all right. i was just going to — — 
105,MR. NEWMAN,perhaps i should point out that the rules under which i did that were agreed upon by the two campaigns — — 
106,MR. REAGAN,i know. 
107,MR. NEWMAN,"— — with the league, as you know, sir. "
108,MR. REAGAN,"i know, yes. "
109,MR. NEWMAN,"thank you, mr. president. thank you, mr. mondale. our thanks also to the panel, finally, to our audience. we thank you, and the league of women voters asks me to say to you, don’t forget to vote on november 6th. note: the debate began at 7:01 p.m. in the music hall at the kansas city convention center. following the debate, the president attended a reception hosted by the league of women voters in the little theater. he then returned to the westin crown center hotel, where he remained overnight.      "
