,Speaker,Response
52,MR. GANNON,"mr. president, i’d like to return for a moment to this problem of unemployment. you have vetoed or threatened to veto number of job bills passed or uh – in development in the democratic congress – democratic-controlled congress. yet at the same time the government is paying out, uh – i think it is $17 billion, perhaps $20 billion a year in unemployment compensation caused by the high unemployment. why do you think it is better to pay out unemployment compensation to idle people than to put them to work in public service jobs? "
53,MR. FORD,"the bills that i vetoed, the one for an additional $6 billion, was not a bill that would have solved our unemployment problems. even the proponents of it admitted that no more than four hundred thousand jobs would be uh – made available. our analysis indicates that something in the magnitude of about one hundred fifty to two hundred thousand jobs would uh – be made available. each one of those jobs would’ve cost the taxpayers $25 thousand. in addition, the jobs would not be available right now. they would not have materialized for about nine to eighteen months. the immediate problem we have is to stimulate our economy now so that we can get rid of unemployment. what we have done is to hold the lid on spending in an effort to reduce the rate of inflation. and we have proven, i think very conclusively, that you can reduce the rate of inflation and increase jobs. for example, as i have said, we have added some four million jobs in the last seventeen months. we have now employed eighty-eight million people in america, the largest number in the history of the united states. we’ve added five hundred thousand jobs in the last two months. inflation is the quickest way to destroy jobs. and by holding the lid on federal spending we have been able to do an- a good job, an affirmative job in inflation and as a result have added to the jobs in this country. i think it’s uh – also appropriate to point out that through our tax policies we have stimulated uhh – added employment throughout the country, the investment tax credit, the tax incentives for expansion and modernization of our industrial capacity. it’s my – my opinion that the private sector, where five out of six jobs are, where you have permanent jobs, with the opportunity for advancement, is a better place than make-work jobs under the program recommended by the congress. "
54,MR. GANNON,"just to follow up, mr. president: the – the congress has just passed a three point seven billion dollar appropriation bill which would provide money for the public works jobs program that you earlier tried to kill by your veto of the authorization legislation. in light of the fact that uh – unemployment again is rising – or has in the past three months – i wonder if you have rethought that question at all; whether you would consider uh – allowing this program to be funded, or will you veto that money bill? "
55,MR. FORD,"well, that bill has not yet come down to the oval office, so i am not in a position to make any judgment on it tonight. but that is an extra $4 billion that would uh – add to the deficit which would add to the inflationary pressures, which would help to destroy jobs in the private sector – not make jobs, where the jobs really are. these make-work, temporary jobs – dead end as they are – are not the kind of jobs that we want for our people. i think it’s interesting to point out that uh – in the uh – two years that i’ve been president i’ve vetoed fifty-six bills. congress has sustained forty-two vetoes. as a result, we have saved over $9 billion in federal expenditures. and the congress by overriding the bills that i did veto, the congress has added some $13 billion to the federal expenditures and to the federal deficit. now governor carter complains about the deficits that uh – uh – this administration has had. and yet he condemns the vetoes that i have made that has – that have saved the taxpayer $9 billion and could have saved an additional $13 billion. now he can’t have it both ways. and therefore, it seems to me that we should hold the lid, as we have, to the best of our ability so we can stimulate the private economy and get the jobs where the jobs are – five out of six in this economy. "
56,MR. NEWMAN,governor carter. 
57,MR. CARTER,"well, mr. ford doesn’t seem to put into perspective the fact that when – when uh five hundred thousand more people are out of work than there were three months ago, while we have two and a half million more people out of work than were when he took office, that this touches human beings. i was in uh – a city in uh – pennsylvania not too long ago, near here, and uh – there were about four or five thousand people in the audience – it was on a – on a train trip. and i said, “how many uh – adults here are out of work?” about a thousand raised their hands. mr. ford uh – actually has fewer people now in the private sector in non-farm jobs than when he took office. and still he talks about – uh success. seven point nine percent unemployment is a terrible tragedy in this country. he says he’s learned how to match unemployment with inflation. that’s right. we’ve got the highest inflation we’ve had in twenty-five years right now, except under this administration, and that was fifty years ago. and we’ve got uh – the highest unemployment we’ve had uh – under mr. ford’s administration, since the great depression. this affects human beings, and – and his insensitivity in providing those people a chance to work has made this a welfare administration, and not a work administration. he hasn’t saved $9 billion with his vetoes. there’s only been uh – a net savings of $4 billion. and the cost in unemployment compensation, welfare compensation, and lost revenues has increased $23 billion in the last two years. this is a – a typical attitude that really causes havoc in people’s lives, and then it’s covered over by saying that our country has naturally got a 6 percent unemployment rate, or 7 percent unemployment rate and a 6 percent inflation. it’s a travesty. it shows a lack of leadership. and we’ve never had a president since the war between the states that vetoed more bills. mr. ford has vetoed four times as many bills as mr. nixon – per year. and eleven of ’em have been overridden. one of his bills that was overridden – he only got one vote in the senate and seven votes in the house, from republicans. "
58,MR. NEWMAN,governor carter. so this shows a breakdown in leadership. 
59,MR. NEWMAN,"under the rules, i must stop you there. and mrs. drew. "
60,MS. DREW,"governor carter, i’d like to come back to the subject of taxes. you have said that you want to cut taxes for the middle and lower income groups. "
61,MR. CARTER,right. 
62,MS. DREW,"but unless you’re willing to do such things as reduce the itemized deductions for charitable contributions or home mortgage payments, or interest, or taxes, or capital gains, you can’t really raise sufficient revenue to provide an overall tax cut of any size. so how are you gonna provide that tax relief that you’re talking about? "
63,MR. CARTER,"now we have uh such a grossly unbalanced tax system – as i said earlier, that it is a disgrace – ah of all the tax – benefits now, 25 percent of ’em go to the 1 percent of the richest people in this country. over 50 percent – 53 to be exact – percent of the tax benefits go to the 14 percent richest people in this country, and we’ve had a 50 percent increase in payroll deductions since mr. nixon went in office eight years ago. mr. ford has – has advocated since he’s been in office over $5 billion in reductions for corporations, special interest groups, and the very, very wealthy who derive their income – not from labor – but from investments. that’s got to be changed. a few things that can be done: we have now a deferral system so that the multinational corporations who invest overseas – if they make a million dollars in profits overseas – they don’t have to pay any of their taxes unless they bring their money back into this country. when they don’t pay their taxes, the average american pays the taxes for them. not only that, but it robs this country of jobs, because instead of coming back with that million dollars and creating a shoe factory, say in new hampshire or vermont, if the company takes the money down to italy and – and builds a shoe factory, they don’t have to pay any taxes on the money. another thing is a system called disc which was originally designed, proposed by mr. nixon, to encourage exports. this permits a company to create uh – a dummy corporation, to export their products, and then not to pay the full amount of taxes on them. this costs our uh – government about uh – $1.4 billion a year. and when those rich corporations don’t pay that tax, the average american taxpayer pays it for ’em. another one that’s uh – that’s very important is the uh – is the business deductions, uh – jet airplanes, uh – first class travel, the fifty-dollar martini lunch. the average working person can’t – uh – can’t take advantage of that, but the – the wealthier people – uh can. uh – another system is where uhh – a dentist can invest money in say, raising cattle and uh – can put in a hundred thousand dollars of his own money, borrow nine hundred thousand dollars – nine hundred mi- thousand dollars – that makes a million – and mark off a great amount of uh – of loss uh – through that procedure. uh – there was one example, for instance, where uh – somebody uh – produced pornographic movies. they put in $30 thousand of their own money and got a hundred and twenty thousand dollars in tax savings. well, these special kinds of programs have – have robbed the average taxpayer and have benefited those who are powerful, and who can employ lobbyists, and who can have their cpas and their lawyers to help them benefit from the roughly uh – eight thousand pages of the tax code. the average uh american person can’t do it. you can’t hire a lobbyist uh out of unemployment compensation checks. "
64,MS. DREW,"ah – governor, to follow up on your answer. uh – in order for any kind of tax relief to really be felt by the middle and lower-income people "
65,MR. CARTER,"yes. you need about, according to congressional committees on this, you need about $10 billion. now you listed some things – the uh – deferral on foreign income as estimated: that would save about $500 million. disc, you said, was about 1.4 billion. uh – the estimate of the outside, if you eliminated all tax shelters, is 5 billion. so where else would you raise the revenue to provide this tax relief – would you, in fact, do away with all business deductions, and what other kinds of preferences would you do away with? "
66,MR. CARTER,"no, i wouldn’t do away with all – uh business deductions. i think that would be a – a very serious mistake. but uh – if – if you could just do away with the ones that are unfair, you could lower taxes for everyone. i would never do anything that would increase the taxes for those who work for a living, or who are presently required to list all their income. what i wanna do is not to raise taxes, but to eliminate loopholes. and this is uh – the point of my first statistics that i gave you – that – that the present tax benefits that have been carved out over a long period of years – fifty years – by sharp tax lawyers and by lobbyists have benefited just the rich. these programs that i described to you earlier – the tax deferrals for overseas, the disc, and the tax shelters, uh – they only apply to people in the $50 thousand-a-year bracket or up, and i think this is the very best way to approach it. it’s to make sure that everybody pays taxes on the income that they earn and make sure that you take whatever savings there is from the higher income levels and give it to the lower- and middle-income families. "
67,MR. NEWMAN,president ford. 
68,MR. FORD,"governor carter’s answer tonight does not coincide with the answer that he gave in an interview to the associated press a week or so ago. in that interview uh – governor carter indicated that uh – he would raise the taxes on those in the medium or middle-income brackets or higher. now if you uh – take the medium or middle-income taxpayer – that’s about $14 thousand per person – uh – governor carter has indicated, publicly, in an interview that he would increase the taxes on about 50 percent of the working people of this country. i think uh – the way to get tax equity in this country is to give tax relief to the middle-income people who have an income from roughly $8 thousand up to twenty-five or thirty thousand dollars. they have been short-changed as we have taken ten million taxpayers off the tax rolls in the last eight years, and as we have uh – added to the minimum tax uh – provision to make all people pay more taxes. i believe in tax equity for the middle-income taxpayer, increasing the personal exemption. mr. carter wants to increase taxes for roughly half of the taxpayers of this country. now, the governor has also played a little fast and loose with the facts about vetoes. the records show that president roosevelt vetoed an average of fifty-five bills a year. president truman vetoed on the average, while he was president, about thirty-eight bills a year. i understand that governor carter, when he was governor of georgia, vetoed between thirty-five and forty bills a year. my average in two years is twenty-six. but in the process of that we have saved uhh – $9 billion. and one final comment, uh – governor carter talks about the tax bills and all of the inequities that exist in the present law. i must remind him the democrats have controlled the congress for the last twenty-two years and they wrote all the tax bills. "
69,MR. NEWMAN,mr. reynolds. 
70,MR. REYNOLDS,"i suspect that uhh – we could continue on this tax argument for some time. but i’d like to move on to another area. mr. president, uh everybody seems to be running against washington this year. and i’d like to raise two coincidental events and ask you whether you think perhaps this may have a bearing on the attitude throughout the country. the house ethics committee has just now ended its investigation of daniel schorr, after several months and many thousands of dollars, trying to find out how he obtained and caused to be published a report of the congress that probably is the property of the american people. at the same time. the senate select committee on standards and conduct has voted not really to begin an investigation of a united states senator because of allegations against him that he may have been receiving corporate funds illegally over a period of years. do you suppose, sir, that events like this contribute to the feeling in the country that maybe there’s something wrong in washington, and i don’t mean just in the executive branch but throughout the whole government? "
71,MR. FORD,"there is a considerable anti-washington feeling throughout the country. but i think the feeling is misplaced. in the last two years, we have restored integrity in the white house, and we’ve set high standards in the executive branch of the government. the anti-washington feeling, in my opinion, ought to be focused on the congress of the united states. for example, this congress, very shortly, will spend a billion dollars a year for its housekeeping, its salaries, its expenses and the like. it – the next congress will probably be the first billion-dollar congress in the history of the united states. i don’t think the american people are getting their money’s worth from the majority party that run this congress. we, in addition, see that uh – in the last uh – four years the number of employees hired by the congress has gone up substantial- uh much more than uh – the gross national product, much more than any other increase throughout our society. congress is hiring people by the droves, and the cast as a result has gone up. and i don’t see any improvement in the performance of the congress under the present leadership. so it seems to me instead of the anti-washington feeling being aimed at everybody in washington, it seems to me that the focus should be where the problem is, which is the congress of the united states, and particularly the majority in the congress. they spend too much money on themselves. they have too many employees. there’s some question about their morality. it seems to me that in this election, the focus should not be on the executive branch but the corrections should come as the voters vote for their members of the house of representatives or for their united states senator. that’s where the problem is and i hope there’ll be some corrective action taken so we can get some new leadership in the congress of the united states. "
72,MR. REYNOLDS,"mr. president, if i may follow up. uh – i think you’ve made it plain that you take a dim view of the uh – majority in the congress. isn’t it quite likely, sir, that you will have a democratic congress in the next session, if you are elected president? and hasn’t the country uh – a right to ask whether you can get along with that congress, or whether we’ll have continued confrontation? "
73,MR. FORD,"well, it seems to me that uh – we have a chance – the republicans – to get a majority in the house of representatives. we will make some gains in the united states senate. so there will be different ratios in the house, as well as in the senate, and as president i will be able to uh – work with that congress. but let me take the other side of the coin, if i might. supposing we had – had a democratic congress for the last two years and we’d had uh – governor carter as president. he has, in effect, said that he would agree with all of – he would disapprove of the vetoes that i have made, and would have added significantly to expenditures and the deficit in the federal government. i think it would be contrary to one of the basic concepts in our system of government – a system of checks and balances. we have a democratic congress today, and fortunately we’ve had a republican president to check their excesses with my vetoes. if we have a democratic congress next year, and a president who wants to spend an additional one hundred billion dollars a year, or maybe two hundred billion dollars a year, with more programs, we will have in my judgment, greater deficits with more spending, more dangers of inflation. i think the american people want a republican president to check on any excesses that come out of the next congress, if it is a democratic congress. "
74,MR. NEWMAN,governor carter. 
75,MR. CARTER,"well, it’s not a matter of uh – republican and democrat. it’s a matter of leadership or no leadership. president eisenhower worked with a democratic congress very well. even president nixon, because he was a strong leader at least, worked with a democratic congress very well. uh – mr. ford has vetoed, as i said earlier, four times as many bills per year as mr. nixon. mr. ford quite often puts forward a program just as a public relations stunt, and never tries to put it through the congress by working with the congress. i think under presidents for- uh – nixon and eisenhower they passed about 60 to 75 percent of their legislation. this year mr. ford will not pass more than 26 percent of all the legislative proposals he puts forward. this is government by stalemate, and we’ve seen almost a complete breakdown in the proper relationship between the president, who represents this country, and the congress, who collectively also represent this country. we’ve had uh – republican presidents before who’ve tried to run against a democratic – uh congress. and i don’t think it’s uh – the congress is mr. ford’s opponent; but if uh – if – if he insists that uh – that i be responsible for the democratic congress, of which i’m – have not been a part, then i think it’s only fair that he be responsible for the nixon administration in its entirety, of which he was a part. that, i think, is a good balance. but the point is, that – that a president ought to lead this country. mr. ford, so far as i know, except for avoiding another watergate, has not accomplished one single major program for this country. and there’s been a constant squabbling between the president and the congress, and that’s not the way this country ought to be run. i might go back to one other thing. mr. ford has uh – misquoted an ap uh – news story that was in error to begin with. that story reported several times that i would lower taxes for low and middle-income families and uh – that correction was delivered to the white house and i am sure that the president knows about this uh – correction, but he still insists uh – on repeating an erroneous statement. "
76,MR. NEWMAN,"president ford, governor carter, we no longer have enough time for two complete sequences of questions. we have only about six minutes left for questions and answers. for that reason we will drop the follow-up questions at this point but each candidate will still be able to respond to the other’s answers. uh – to the extent that you can, gentlemen, please keep your remarks brief. mr. gannon. "
77,MR. GANNON,"governor carter, one uh – important uh – part of the government’s economic policy uh – apparatus we haven’t talked about is the federal reserve board. i’d like to ask you something about what you’ve said and that is that uh – you believe that a president ought to have a chairman of the federal reserve board whose views are compatible with his own. based on the record of the last few years, would you say that your views are compatible with those of chairman arthur burns? and if not, would you seek his resignation if you are elected? "
78,MR. CARTER,"what i have said is that the president ought to have a chance to appoint a chairman of the federal reserve board to have a coterminous uh term; in other words, both of ’em serve the same four – four years. the congress can modify the supply of money by modifying the income uh tax laws. the president can modify the uh – economic structure of a country by public statements and general attitudes in the budget that he proposes. the federal reserve has uh – an independent status that ought to be preserved; i think that mr. uh – burns did take a typical, erroneous republican attitude in the 1973 year when inflation was so high. they assumed that the uh – inflation rate was because of excessive demand and uh – therefore put into effect tight constraint on the economy, very high interest rates, which is typical also of the republican administration, uh – tried to increase the uh – the tax uh – payments by individuals, and cut the tax payments by corporations. i would have uh – done it opposite. i think the uh – problem should’ve been addressed by increasing productivity, by having uh – put – put people back to work so they could purchase more goods, lower income taxes on individuals, perhaps raise them, if necessary, on corporations in comparison. but uh – mr. burns uh – in that respect made a very serious mistake. i would not wanna destroy the – the independence of the uh federal reserve – uh board. but i do think we ought to have a cohesive economic policy with at – at least the chairman of the federal reserve board and the president’s terms being uh – the same and letting the congress, of course, be the third uh – entity with uh – with independence subject only to the president’s veto. "
79,MR. NEWMAN,"president ford, your response. "
80,MR. FORD,"the chairman of the federal reserve board should be independent. fortunately, he has been during democratic as well as republican administrations. as the result in the last uh – two years uh – we have had a responsible monetary policy. uh the federal reserve board indicated that the supply of money would be held between four to four and a half and seven and seven and a half. they have done a good job in integrating the money supply with the uh – fiscal policy of the uh – executive and legislative branches of the government. it would be catastrophic if the chairman of the federal reserve board became the tool of the political uh – party that was in power. it’s important for our future uhh – economic security that that job be nonpolitical and uh – separate from the executive and the legislative branches. "
81,MR. NEWMAN,mrs. drew. 
82,MS. DREW,"uh mr. president, the real problem with the fbi and, in fact, all of the intelligence agencies is there are no real laws governing them. such laws as there are tend to be vague and open-ended. now, you have issued some executive orders, but we’ve learned that leaving these agencies to executive discretion and direction can get them and, in fact, the country in a great deal of trouble. one president may be a decent man, the next one might not be. so, what do you think about trying to write in some more protection by getting some laws governing these agencies? "
83,MR. FORD,"you are familiar, of course, with the fact that i am the first president in thirty years who has reorganized the intelligence agencies in the federal government: the cia, the defense intelligence agency, the national security agency and the others. we’ve done that by executive order. uhh – and i think uh – we’ve tightened it up; we’ve uh – straightened out their problems that developed over the last few years. it doesn’t seem to me that it’s needed or necessary to have legislation in this particular regard. uhh – i have recommended to the congress, however – i’m sure you’re familiar with this – legislation that would uhh – make it uhh – very uhh – proper in – in the right way, that the attorney general could go in and get the right for wiretapping under security cases. this was an effort that was made by the attorney general and myself, working with the congress. but even in this area, where i think new legislation would be justified, uh the congress has not responded. so, i feel in that case, as well as in the reorganization of the intelligence agencies, as i’ve done, we have to do it by executive order. and i’m glad that we have a good director in george bush. we have good executive orders, and the cia and the dia and nasa uh – uh – nsa are now doing a good job under proper supervision. "
84,MR. NEWMAN,governor carter. 
85,MR. CARTER,"well, one of the very serious things that’s happened in our government in recent years, and has continued up until now, is a breakdown in the trust among our people in the [twenty-seven-minute delay] "
86,MR. NEWMAN,"failure in the broadcasting of the debate, it occurred twenty-seven minutes ago. uh the fault has been dealt with and uh – we want to thank president ford and governor carter for being so patient and understanding while this uh delay went on. uh we very much regret the technical failure that lost the sound as it – as it was leaving this theater. it occurred during uh governor carter’s response to what would have been and what was the last question put to the candidates. that question went to president ford. it dealt with the control of government intelligence agencies. uh governor carter was making that response and had very nearly finished it. uh – he wil1 conclude his response now after which uh – president ford and governor carter will make their closing statements. governor. "
87,MR. CARTER,there has been too much government secrecy and not uh – not enough respect for the personal privacy of american citizens. 
88,MR. NEWMAN,"it is now time for the closing statements, which are to be up to four minutes long. governor carter, by the same toss of the coin that directed the first question to you, you are to go first now. "
89,MR. CARTER,"well, tonight we’ve had a chance to talk a lot about the past. but i think it’s time to talk about the future. our nation in the last eight years has been divided as never before. it’s a time for unity. it’s a time to draw ourselves together: to have a president and a congress that can work together with mutual respect for a change, cooperating for a change, in the open for a change, so the people can understand their own government. it’s time for government, industry, labor, manufacturing, agriculture, education, other entities in our society to cooperate. and it’s a time for government to understand and to cooperate with our people. for a long time our american citizens have been excluded, sometimes misled, sometimes have been lied to. this is uh – not compatible with the purpose of our nation. i believe in our country. it needs to be competent. the government needs to be well-managed, efficient, economical, we need to have a government that’s sensitive to our people’s needs – to those who are poor, who don’t have adequate health care, who have been cheated too long with our tax programs, who’ve been out of jobs, whose families have been torn apart. we need to restore the faith and the trust of the american people in their own government. in addition to that, we’ve suffered because we haven’t had leadership in this administration. we’ve got a government of stalemate. we’ve lost the vision of what our country can and ought to be. this is not the america that we’ve known in the past. it’s not the america that we have to have in the future. i don’t claim to know all the answers. but i’ve got confidence in my country. our economic strength is still there. our system of government – in spite of vietnam, cambodia, cia, watergate – is still the best system of government on earth. and the greatest resource of all are the two hundred and fifteen million americans who have within us the strength, the character, the intelligence, the experience, the patriotism, the idealism, the compassion, the sense of brotherhood on which we can rely in the future to restore the greatness to our country we ought not to be excluded from our government anymore. we need a president who can go in – who derives his strength from the people. i owe the special interests nothing. i owe everything to you, the people of this country. and i believe that we can bind our wounds. i believe that we can work together. and i believe that if we can tap the tremendous untapped reservoir of innate strength in this country, that we can once again have a government as good as our people, and let the world know what we still know and hope for – that we still live in the greatest and the strongest and the best country on earth. "
90,MR. NEWMAN,president ford. 
91,MR. FORD,"on november second all of you will make a very, very important decision. one of the major issues in this campaign is trust. a president should never promise more than he can deliver and a president should always deliver everything that he’s promised. a president can’t be all things to all people. a president should be the same thing to all people. another issue in this campaign, governor carter has endorsed the democratic platform, which calls for more spending, bigger deficits, more inflation or mare taxes. governor carter has embraced the record of the present congress, dominated by his political party. it calls for more of the same. governor carter in his acceptance speech called for more and more programs, which means more and more government. i think the real issue in this campaign, and that which you must decide on november second, is whether you should vote for his promise or my performance in two years in the white house. on the fourth of july we had a wonderful two hundredth birthday – for our great country. it was a superb occasion. it was a glorious day. in the first century of our nation’s history our forefathers gave us the finest form of government in the history of mankind. in the second century of our nation’s history, our forefathers developed the most productive industrial nation in the history of the globe. our third century should be the century of individual freedom for all our two hundred and fifteen million americans today and all that join us. in the last few years government has gotten bigger and bigger; industry has gotten larger and larger; labor unions have gotten bigger and bigger; and our children have been the victims of mass education. we must make this next century the century of the individual. we should never forget that a government big enough to give us everything we want is a government big enough to take from us everything we have. the individual worker in the plants throughout the united states should not be a small cog in a big machine. the member of a labor union must have his rights strengthened and broadened and our children in their education should have an opportunity to improve themselves based on their talents and their abilities. my mother and father, during the depression, worked very hard to give me an opportunity to do better in our great country. your mothers and fathers did the same thing for you and others. betty and i have worked very hard to give our children a brighter future in the united states, our beloved country. you and others in this great country have worked hard and done a great deal to give your children and your grandchildren the blessings of a better america. i believe we can all work together to make the individuals in the future have more and all of us working together can build a better america. "
92,MR. NEWMAN,"thank you president ford. thank you governor carter. our thanks also to the questioners and to the audience in this theater. ahh – we much regret the technical failure that caused a twenty-eight-minute delay in the broadcast of the debate. we believe, however, that everyone will agree that it did not detract from the effectiveness of the debate or from its fairness. the next presidential debate is to take place on wednesday, october sixth, in san francisco at nine-thirty p. m., eastern daylight time. the topics are to be foreign and defense issues. as with all three debates between the presidential candidates and the one between the vice-presidential candidates, it is being arranged by the league of women voters education fund in the hope of promoting a wider and better informed participation by the american people in the election in november. now, from the walnut street theater in philadelphia, good night.      "
