,Speaker,Response
51,MR. NIXON,"i did. and as i pointed out in 1952, i made it very clear that as far as the korean war was concerned, that i felt that the decision to go into the war in korea was right and necessary. what i criticized were the policies that made it necessary to go to korea. now incidentally, i should point out here that senator kennedy has attacked our foreign policy. he’s said that it’s been a policy that has led to defeat and retreat. and i’d like to know where have we been defeated and where have we retreated? in the truman administration, six hundred million people went behind the iron curtain including the satellite countries of eastern europe and communist china. in this administration we’ve stopped them at quemoy and matsu; we’ve stopped them in indochina; we’ve stopped them in lebanon; we’ve stopped them in other parts of the world. i would also like to point out that as far as senator kennedy’s comments are concerned, i think he has a perfect right and a responsibility to criticize this administration whenever he thinks we’re wrong. but he has a responsibility to be accurate, and not to misstate the case. i don’t think he should say that our prestige is at an all-time low. i think this is very harmful at a time mr. khrushchev is here – harmful because it’s wrong. i don’t think it was helpful when he suggested – and i’m glad he’s corrected this to an extent – that seventeen million people go to bed hungry every night in the united states. now this just wasn’t true. now, there are people who go to bed hungry in the united states – far less, incidentally, than used to go to bed hungry when we came into power at the end of the truman administration. but the thing that is right about the united states, it should be emphasized, is that less people go to bed hungry in the united states than in any major country in the world. we’re the best fed; we’re the best clothed, with a better distribution of this world’s goods to all of our people than any people in history. now, in pointing out the things that are wrong, i think we ought to emphasize america’s strengths. it isn’t necessary to – to run america down in order to build her up. now so that we get it absolutely clear: senator kennedy must as a candidate – as i as a candidate in fifty-two – criticize us when we’re wrong. and he’s doing a very effective job of that, in his way. but on the other hand, he has a responsibility to be accurate. and i have a responsibility to correct him every time he misstates the case; and i intend to continue to do so. "
52,MR. McGEE,senator kennedy. 
53,MR. KENNEDY,"well, mr. nixon uh- i’ll just give you the testimony of mr. george aiken – senator george aiken, the ranking minority member – republican member – and former chairman of the senate agricultural committee testifying in 1959 – said there were twenty-six million americans who did not have the income to afford a decent diet. mr. benson, testifying on the food stamp plan in 1957, said there were twenty-five million americans who could not afford a elementary low-cost diet. and he defined that as someone who uses beans in place of meat. now i’ve seen a good many hundreds of thousands of people who are uh – not adequately fed. you can’t tell me that a surplus food distribution of five cents po- per person – and that n- nearly six million americans receiving that – is adequate. you can’t tell me that any one who uses beans instead of meat in the united states – and there are twenty-five million of them according to mr. benson – is well fed or adequately fed. i believe that we should not compare what our figures may be to india or some other country that has serious problems but to remember that we are the most prosperous country in the world and that these people are not getting adequate food. and they’re not getting in many cases adequate shelter. and we ought to try to meet the problem. secondly, mr. nixon has continued to state – and he stated it last week – these fantastic figures of what the democratic budget would c- uh – platform would cost. they’re wholly inaccurate. i said last week i believed in a balanced budget. unless there was a severe recession – and after all the worst unbalanced budget in history was in 1958, twelve billion dollars – larger than in any administration in the history of the united states. so that i believe that on this subject we can balance the budget unless we have a national emergency or unless we have a severe recession. "
54,MR. McGEE,mr. morgan with a question for senator kennedy. 
55,MR. MORGAN,"senator, saturday on television you said that you had always thought that quemoy and matsu were unwise places to draw our defense line in the far east. would you comment further on that and also address to this question; couldn’t a pullback from those islands be interpreted as appeasement? "
56,MR. KENNEDY,"well, the united states uh – has on occasion attempted uh – mostly in the middle fifties, to persuade chiang kai-shek to pull his troops back to formosa. i believe strongly in the defense of formosa. these islands are a few miles – five or six miles – off the coast of red china, within a general harbor area and more than a hundred miles from formosa. we have never said flatly that we will defend quemoy and matsu if it’s attacked. we say we will defend it if it’s part of a general attack on formosa. but it’s extremely difficult to make that judgment. now, mr. herter in 1958, when he was under secretary of state, said they were strategically undefensible. admirals spruance and callins in 1955 said that we should not attempt to defend these islands, in their conference in the far east. general ridgway has said the same thing. i believe that when you get into a w- if you’re going to get into war for the defense of formosa, it ought to be on a clearly defined line. one of the problems, i think, at the time of south korea was the question of whether the united states would defend it if it were attacked. i believe that we should defend formosa. we should come to its defense. to leave this rather in the air, that we will defend it under some conditions but not under other, i think is a mistake. secondly, i would not suggest the withdrawal at the point of the communist gun. it is a decision finally that the nationalists should make and i believe that we should consult with them and attempt to work out a plan by which the line is drawn at the island of formosa. it leaves a hundred miles between the sea. but with general ridgway, mr. herter, general collins, admiral spruance and many others, i think it’s unwise to take the chance of being dragged into a war which may lead to a world war over two islands which are not strategically defensible, which are not, according to their testimony, essential to the defense of formosa. i think that uh – we should protect our commitments. i believe strongly we should do so in berlin. i believe strongly we should d- do so in formosa and i believe we should meet our commitments to every country whose security we’ve guaranteed. but i do not believe that that line in case of war should be drawn on those islands but instead on the island of formosa. and as long as they are not essential to the defense of formosa, it’s been my judgment ever since 1954, at the time of the eisenhower doctrine for the far east, that our line should be drawn in the sea around the island itself. "
57,MR. McGEE,mr. vice president. 
58,MR. NIXON,"i disagree completely with senator kennedy on this point. i remember in the period immediately before the korean war, south korea was supposed to be indefensible as well. generals testified to that. and secretary acheson made a very famous speech at the press club, early in the year that k- korean war started, indicating in effect that south korea was beyond the defense zone of the united states. i suppose it was hoped when he made that speech that we wouldn’t get into a war. but it didn’t mean that. we had to go in when they came in. now i think as far as quemoy and matsu are concerned, that the question is not these two little pieces of real estate – they are unimportant. it isn’t the few people who live on them – they are not too important. it’s the principle involved. these two islands are in the area of freedom. the nationalists have these two islands. we should not uh – force our nationalist allies to get off of them and give them to the communists. if we do that we start a chain reaction; because the communists aren’t after quemoy and matsu, they’re a- they’re after formosa. in my opinion this is the same kind of woolly thinking that led to disaster for america in korea. i am against it. i would never tolerate it as president of the united states, and i will hope that senator kennedy will change his mind if he should be elected. "
59,MR. McGEE,"gentlemen, we have approximately four minutes remaining. may i ask you to make your questions and answers as brief as possible consistent with clarity. and mr. levy has a question for vice president nixon. "
60,MR. LEVY,"mr. vice president, you are urging voters to forget party labels and vote for the man. senator kennedy says that in doing this you are trying to run away from your party on such issues as housing and aid to education by advocating what he calls a me-too program. why do you say that party labels are not important? mr. nixon; because that’s the way we elect a president in this country, and it’s the way we should. i’m a student of history as is senator kennedy, incidentally; and i have found that in the history of this country we’ve had many great presidents. some of them have been democrats and some of them have been republicans. the people, some way, have always understood that at a particular time a certain man was the one the country needed. now, i believe that in an election when we are trying to determine who should lead the free world – not just america – perhaps, as senator kennedy has already indicated, the most important election in our history – it isn’t the label that he wears or that i wear that counts. it’s what we are. it’s our whole lives. it’s what we stand for. it’s what we believe. and consequently, i don’t think it’s enough to go before republican audiences – and i never do – and say, “look, vote for me because i’m a republican.” i don’t think it’s enough for senator kennedy to go before the audiences on the democratic side and say, “vote for me because i’m a democrat.” that isn’t enough. what’s involved here is the question of leadership for the whole free world. now that means the best leadership. it may be republican, it may be democratic. but the people are the ones that determine it. the people have to make up their minds. and i believe the people, therefore, should be asked to make up their minds not simply on the basis of, “vote the way your grandfather did; vote the way your mother did.” i think the people should put america first, rather than party first. now, as far as running away from my party is concerned, senator kennedy has said that we have no compassion for the poor, that we are against progress – the enemies of progress, is the term that he’s used, and the like. all that i can say is this: we do have programs in all of these fields – education, housing, defense – that will move america forward. they will move her forward faster, and they will move her more surely than in his program. this is what i deeply believe. i’m sure he believes just as deeply that his will move that way. i suggest, however, that in the interest of fairness that he could give me the benefit of also believing as he believes. "
61,MR. McGEE,senator kennedy. 
62,MR. KENNEDY,"well, let me say i do think that parties are important in that they tell something about the program and something about the man. abraham lincoln was a great president of all the people; but he was selected by his party at a key time in history because his party stood for something. the democratic party in this century has stood for something. it has stood for progress; it has stood for concern for the people’s welfare. it has stood for a strong foreign policy and a strong national defense, and as a result, produced wilson, president roosevelt, and president truman. the republican party has produced mckinley and harding, coolidge, dewey, and landon. they do stand for something. they stand for a whole different approach to the problems facing this country at home and abroad. that’s the importance of party; only if it tells something about the record. and the republicans in recent years – not only in the last twenty-five years, but in the last eight years – have opposed housing, opposed care for the aged, opposed federal aid to education, opposed minimum wage and i think that record tells something. "
63,MR. McGEE,"thank you gentlemen. neither the questions from the reporters nor the answers you heard from senator john kennedy or vice president richard nixon were rehearsed. by agreement neither candidate made an opening statement or a closing summation. they further agreed that the clock alone would decide who would speak last and each has asked me to express his thanks to the networks and their affiliated stations. another program similar to this one will be presented thursday, october thirteenth, and the final program will be presented friday, october twenty-first. we hope this series of radio and television programs will help you toward a fuller understanding of the issues facing our country today and that on election day, november eighth, you will vote for the candidate of your choice. this is frank mcgee. good night from washington.      "
