,Speaker,Response
31,MR. NIXON,"i would say that the issue will stay with us as a campaign issue just as long as senator kennedy persists in what i think is a fundamental error. he says he supports the president’s position. he says that he voted for the resolution. well just let me point this out; he voted for the resolution in 1955 which gave the president the power to use the forces of the united states to defend formosa and the offshore islands. but he also voted then for an amendment – which was lost, fortunately – an amendment which would have drawn a line and left out those islands and denied the p- right to the president to defend those islands if he thought that it was an attack on formosa. he repeated that error in 1959, in the speech that he made. he repeated it again in a television debate that we had. now, my point is this: senator kennedy has got to be consistent here. either he’s for the president and he’s against the position that those who opposed the president in fifty-five and fifty-nine – and the senator’s position itself, stated the other day in our debate – either he is for the president and against that position or we simply have a disagreement here that must continue to be debated. now if the senator in his answer to this question will say “i now will depart, or retract my previous views; i think i was wrong in i 955; i think i was wrong in 1959; and i think i was wrong in our television debate to say that we should draw a line leaving out quemoy and matsu – draw a line in effect abandoning these islands to the communists;” then this will be right out of the campaign because there will be no issue between us. i support the president’s position. i have always opposed drawing a line. i have opposed drawing a line because i know that the moment you draw a line, that is an encouragement for the communists to attack – to step up their blackmail and to force you into the war that none of us want. and so i would hope that senator kennedy in his answer today would clear it up. it isn’t enough for him to say “i support the president’s position, that i voted for the resolution.” of course, he voted for the resolution – it was virtually unanimous. but the point is, what about his error in voting for the amendment, which was not adopted, and then persisting in it in fifty-nine, persisting in it in the debate. it’s very simple for him to clear it up. he can say now that he no longer believes that a line should be drawn leaving these islands out of the perimeter of defense. if he says that, this issue will not be discussed in the campaign. "
32,MR. HOWE,"senator kennedy, your comment. "
33,MR. KENNEDY,"well, mr. nixon, to go back to 1955. the resolution commits the president in the united states, which i supported, to defend uh – formosa, the pescadores, and if it was his military judgment, these islands. then the president sent a mission, composed of admiral radford and mr. robertson, to persuade chiang kai-shek in the spring of fifty-five to withdraw from the two islands, because they were exposed. the president was unsuccessful; chiang kai-shek would not withdraw. i refer to the fact that in 1958, as a member of the senate foreign relations committee, i’m very familiar with the position that the united states took in negotiating with the chinese communists on these two islands. general twining, in january, fifty-nine, described the position of the united states. the position of the united states has been that this build-up, in the words of the president, has been foolish. mr. herter has said these islands are indefensible. chiang kai-shek will not withdraw. because he will not withdraw, because he’s committed to these islands, because we’ve been unable to persuade him to withdraw, we are in a very difficult position. and therefore, the president’s judgment has been that we should defend the islands if, in his military judgment and the judgment of the commander in the field, the attack on these islands should be part of an overall attack on formosa. i support that. in view of the difficulties we’ve had with the islands, in view of the difficulties and disputes we’ve had with chiang kai-shek, that’s the only position we can take. that’s not the position you took, however. the first position you took, when this matter first came up, was that we should draw the line and commit ourselves, as a matter of principle, to defend these islands. not as part of the defense of formosa and the pescadores. you showed no recognition of the administration program to try to persuade chiang kai-shek for the last five years to withdraw from the islands. and i challenge you tonight to deny that the administration has sent at least several missions to persuade chiang kai-shek’s withdrawal from these islands. "
34,MR. HOWE,under the agreed 
35,MR. KENNEDY,and that’s the testimony of uh – general twining and the assistant secretary of state in fifty-eight. 
36,MR. HOWE,"under the agreed rules, gentlemen, we’ve exhausted the time for questions. each candidate will now have four minutes and thirty seconds for his closing statement. senator kennedy will make the first final closing statement. "
37,MR. KENNEDY,"i uh – said that i’ve served this country for fourteen years. i served it uh – in the war. i’m devoted to it. if i lose this election, i will continue in the senate to try to build a stronger country. but i run because i believe this year the united states has a great opportunity to make a move forward, to make a determination here at home and around the world, that it’s going to reestablish itself as a vigorous society. my judgment is that the republican party has stood still here in the united states, and it’s also stood still around the world. uh – we’re using about fifty percent of our steel capacity today. we had a recession in fifty-eight. we had a recession in fifty-four. we’re not moving ahead in education the way we should. we didn’t make a judgment in fifty-seven and fifty-six and fifty-five and fifty-four that outer space would be important. if we stand still here, if we appoint people to ambassadorships and positions in washington who have a status quo outlook, who don’t recognize that this is a revolutionary time, then the united states does not maintain its influence. and if we fail, the cause of freedom fails. i believe it incumbent upon the next president of the united states to get this country moving again, to get our economy moving ahead, to set before the american people its goals, its unfinished business. and then throughout the world appoint the best people we can get, ambassadors who can speak the language – no mere – not merely people who made a political contribution but who can speak the language. bring students here; let them see what kind of a country we have. mr. nixon said that we should not regard them as pawns in the cold war; we should identify ourselves with them. if that were true, why didn’t we identify ourselves with the people of africa? why didn’t we bring students over here? why did we suddenly offer congo three hundred students last june when they had the tremendous revolt? that was more than we had offered to all of africa before from the federal government. i believe that this party – republican party – has stood still really for twenty-five years – its leadership has. it opposed all of the programs of president roosevelt and others – the minimum wage and for housing and economic growth and development of our natural resources, the tennessee valley and all the rest. and i believe that if we can get a party which believes in movement, which believes in going ahead, then we can reestablish our position in the world – strong defense, strong in economic growth, justice for our people, co- guarantee of constitutional rights, so that people will believe that we practice what we preach, and then around the world, particularly to try to reestablish the atmosphere which existed in latin america at the time of franklin roosevelt. he was a good neighbor in latin america because he was a good neighbor in the united states; because they saw us as a society that was compassionate, that cared about people, that was moving this country ahead. i believe it my responsibility as the leader of the democratic party in 1960 to try to warn the american people that in this crucial time we can no longer afford to stand still. we can no longer afford to be second best. i want people all over the world to look to the united states again, to feel that we’re on the move, to feel that our high noon is in the future. i want mr. khrushchev to know that a new generation of americans who fought in europe and italy and the pacific for freedom in world war ii have now taken over in the united states, and that they’re going to put this country back to work again. i don’t believe that there is anything this country cannot do. i don’t believe there’s any burden, or any responsibility, that any american would not assume to protect his country, to protect our security, to advance the cause of freedom. and i believe it incumbent upon us now to do that. franklin roosevelt said in 1936 that that generation of americans had a rendezvous with destiny. i believe in 1960 and sixty-one and two and three we have a rendezvous with destiny. and i believe it incumbent upon us to be the defenders of the united states and the defenders of freedom; and to do that, we must give this country leadership and we must get america moving again. "
38,MR. HOWE,"now, vice president nixon, your closing statement. "
39,MR. NIXON,"senator kennedy has said tonight again what he has said several times in the course of this – these debates and in the campaign, that american is standing still. america is not standing still. it has not been standing still. and let’s set the record straight right now by looking at the record, as al smith used to say. he talks about housing. we built more houses in the last seven years than in any administration and thirty percent more than in the previous administration. we talk about schools – three times as many classrooms built in the past administration – and eisenhower – than under the truman administration. let’s talk about civil rights. more progress in the past eight years than in the whole eighty years before. he talks about the progress in the field of slum clearance and the like. we find four times as many projects undertaken and completed in this administration than in the previous one. anybody that says america has been standing still for the last seven and a half years hasn’t been traveling in america. he’s been in some other country. let’s get that straight right away. now the second point we have to understand is this, however. america has not been standing still. but america cannot stand pat. we can’t stand pat for the reason that we’re in a race, as i’ve indicated. we can’t stand pat because it is essential with the conflict that we have around the world that we not just hold our own, that we not keep just freedom for ourselves. it is essential that we extend freedom, extend it to all the world. and this means more than what we’ve been doing. it means keeping america even stronger militarily than she is. it means seeing that our economy moves forward even faster than it has. it means making more progress in civil rights than we have so that we can be a splendid example for all the world to see – a democracy in action at its best. now, looking at the other parts of the world – south america – talking about our record and the previous one. we had a good neighbor policy, yes. it sounded fine. but let’s look at it. there were eleven dictators when we came into power in 1953 in latin america. there are only three left. let’s look at africa. twenty new countries in africa during the course of this administration. not one of them selected a communist government. all of them voted for freedom – a free type of government. does this show that communism has the bigger pull, or freedom has the bigger pull? am i trying to indicate that we have no problems in africa or latin america or asia? of course not. what i am trying to indicate is that the tide of history’s on our side, and that we can keep it on our side, because we’re on the right side. we’re on the side of freedom. we’re on the side of justice against the forces of slavery, against the forces of injustice. but we aren’t going to move america forward and we aren’t going to be able to lead the world to win this struggle for freedom if we have a permanent inferiority complex about american achievements. because we are first in the world in space, as i’ve indicated; we are first in science; we are first in education, and we’re going to move even further ahead with the kind of leadership that we can provide in these years ahead. one other point i would make: what could you do? senator kennedy and i are candidates for the presidency of the united states. and in the years to come it will be written that one or the other of us was elected and that he was or was not a great president. what will determine whether senator kennedy or i, if i am elected, was a great president? it will not be our ambition that will determine it, because greatness is not something that is written on a campaign poster. it will be determined to the extent that we represent the deepest ideals, the highest feelings and faith of the american people. in other words, the next president, as he leads america and the free world, can be only as great as the american people are great. and so i say in conclusion, keep america’s faith strong. see that the young people of america, particularly, have faith in the ideals of freedom and faith in god, which distinguishes us from the atheistic materialists who oppose us. "
40,MR. HOWE,"thank you gentlemen. both candidates have asked me to express their thanks to the networks for this opportunity to appear on this discussion. may i repeat that all those concerned in tonight’s discussion have, sometimes reluctantly, followed the rules and conditions read at the outset and agreed to in advance by the candidates and the networks. the opening statements ran eight minutes each. the closing statements ran four minutes, thirty seconds. the order of speaking was reversed from their first joint appearance, when they followed the same procedure. a panel of newsmen questioned each candidate alternately. each had two and a half minutes to reply. the other had a minute and a half to comment. but the first discussion dealt only with domestic policy. this one dealt only with foreign policy. one last word. as members of a new political generation, vice president nixon and senator kennedy have used new means of communication to pioneer a new type of political debate. the character and courage with which these two men have spoken sets a high standard for generations to come. surely, they have set a new precedent. perhaps they have established a new tradition. this is quincy howe. good night from new york.      "
